mean,std,median,D,xmin,mu,sigma
4.107619751122223,9.190925123135896,2.0,0.05546179472004975,1,0.15679594984694922,1.374807217574826
4.141797829422126,8.868542127284341,2.0,0.05707747453083967,1,0.10714710018150089,1.4016536854771058
4.0686686743564975,7.9928177953260775,2.0,0.05847865461432378,1,0.13729484234351852,1.384372672824434
4.080544349110745,8.277289033509373,2.0,0.05928669452923252,1,0.13265624719054475,1.3823739324090984
4.09500539803398,9.04018766136497,2.0,0.05335976467270653,1,0.16499643028672167,1.3678285720058403
4.121398943121768,8.613567273556916,2.0,0.05939950638080016,1,0.10107523170711769,1.402767735001494
4.052531393829195,8.622606005241813,2.0,0.05564734796998283,1,0.11603504704147602,1.385931219397785
4.025257116881641,7.698430105007345,2.0,0.056583496817996015,1,0.11869886880027114,1.3840712739852474
4.086254900846639,7.983380462162823,2.0,0.05461810314020943,1,0.14999288722074006,1.379376464048657
3.9880675038354454,7.769242443267538,2.0,0.057480659093149256,1,0.10278070357479474,1.3864409051281932
4.032558668106143,7.9475142871648,2.0,0.05716496184744635,1,0.11307299071134462,1.3848631716573792
4.049292573441673,8.068308641533843,2.0,0.05537059221973539,1,0.13858335375156572,1.3761526949021432
4.073867833399625,8.4971090427283,2.0,0.05442247588494864,1,0.14590860430397717,1.3765984734182426
4.096766861753509,8.492407461356972,2.0,0.05768646964584001,1,0.1120185773571473,1.392738064325258
4.051025626456049,8.494865901792641,2.0,0.058569084901128776,1,0.108124298521801,1.387493924392491
4.072873458719245,8.01497277677069,2.0,0.05839790433318526,1,0.10741716691966557,1.3970316778095007
4.07727711801807,8.52190201618703,2.0,0.05526341608738672,1,0.13646759833599126,1.3771082417998555
4.0652309790329,9.212815280165254,2.0,0.056585080230634355,1,0.13757343254832527,1.376525913754267
4.025768509574408,8.506939620374292,2.0,0.05622808134746349,1,0.11396742785683137,1.3830268134316392
4.08918120347747,8.577070702284502,2.0,0.05565343537430645,1,0.15072803360506157,1.3796257640310285
4.097448718677198,8.110629451519891,2.0,0.05810517469402965,1,0.11443312001383948,1.3968530445469258
4.12071708619808,8.02940444088748,2.0,0.05907464922114958,1,0.10713316453821328,1.403952942460245
4.054065571907495,8.084698717336067,2.0,0.05722412979641556,1,0.11779751772382867,1.3859686466334789
4.08273197340758,11.18444951849175,2.0,0.054604517951037046,1,0.16924452221745445,1.3611456512803706
4.056452071140406,8.144751348965125,2.0,0.05725315690883903,1,0.09356487141397063,1.3977259843998295
4.009801693278027,7.656349225299019,2.0,0.055283458936929986,1,0.14043180358323376,1.3733078545126662
4.05886698107847,8.106905501023373,2.0,0.05666507718702163,1,0.11808951282228597,1.388341664416052
4.07736235013353,8.235638315282939,2.0,0.05554562919128703,1,0.13531991747510005,1.3827754531341432
4.08557304392295,8.383091082147903,2.0,0.05522056576044787,1,0.1521180352089655,1.375114060821974
4.080515938405592,8.079224840423702,2.0,0.05926340647367434,1,0.10873957271800579,1.3970530214659838
4.042644468435706,7.640114924626835,2.0,0.054388135668885895,1,0.14652149266560727,1.3747045726789915
4.0902323995681575,8.351739960623664,2.0,0.057635234916935896,1,0.12270094426705483,1.3904281787382555
4.123046764020683,9.105321087595819,2.0,0.05898399485119299,1,0.11407085096928792,1.3921847373834464
4.105829876697539,8.358026383430362,2.0,0.055901154390616714,1,0.15027354760450026,1.3795004688625876
4.145405988976647,9.356197643651882,2.0,0.05754912559853864,1,0.11329053935500116,1.4017900463119723
4.171060855730439,8.649790920281845,2.0,0.05811909141002902,1,0.10775935656764965,1.4059044788725552
4.062901301210296,8.635885577250734,2.0,0.06038876941094029,1,0.09059197144610008,1.3972601050786442
4.090829024376385,8.374485879125634,2.0,0.059645876270160936,1,0.09942464409948895,1.3994222481433969
4.129865333257571,9.223061996644342,2.0,0.059678258205294155,1,0.09932526573723771,1.404451109498856
4.077987385646912,8.410900683999833,2.0,0.05690391371366188,1,0.1287009722678294,1.383731226320459
3.9735496335019036,7.257820481574192,2.0,0.0555366126448994,1,0.15788031737902886,1.360737357329226
4.131712029092562,8.589440762596702,2.0,0.056209031397669085,1,0.14473210503523654,1.3866414772413878
4.121143246775385,10.127292907207773,2.0,0.05698367279660632,1,0.12078363804530419,1.3934108020973648
4.050457412352975,7.921898411897551,2.0,0.05581730931518436,1,0.13346731982967847,1.3809164504741203
4.071083584294562,8.247878866238882,2.0,0.05716560996400433,1,0.1442742489971386,1.379020047912117
4.113926927666345,8.531074068231874,2.0,0.05800934407996805,1,0.08993744860613398,1.4115153442776451
4.094579237456673,8.297521267737,2.0,0.056804401892019074,1,0.14556475943387384,1.3815495547514736
4.102704699130633,8.238396566032835,2.0,0.05767875713505399,1,0.10715679848565332,1.398140641404239
4.085544633217796,8.168382208186072,2.0,0.05871054860856517,1,0.1319270698574258,1.3845593901034206
4.0598897664640035,8.035537000642533,2.0,0.059286602832540614,1,0.09833558148242398,1.3969168246660089
4.051309733507586,9.050648462290845,2.0,0.057129347127370944,1,0.09296535057629986,1.3921312947113222
4.165435536110007,9.85650738314544,2.0,0.0586170550204177,1,0.09374184888735643,1.408165576240136
4.037246434456503,8.037863848039978,2.0,0.060003316652214145,1,0.10863048027692512,1.3885931426650158
4.097704415023581,8.068346525275976,2.0,0.05837520230684623,1,0.09559274496505016,1.4055505494777658
4.098613557588499,9.334087947144846,2.0,0.05640163339305737,1,0.13187489966083604,1.3772194529562445
4.0458548781180745,7.649730808895735,2.0,0.05750035798775033,1,0.13709277606156672,1.3821983687522783
4.087504971873402,9.161152446662614,2.0,0.057906172160763214,1,0.11139192321412239,1.3917187612460094
4.08119779532928,8.494460508478602,2.0,0.059810288315682136,1,0.0749699359111432,1.4091734999218073
4.074180351156316,7.537872096451403,2.0,0.057273235058228344,1,0.12382269914372046,1.390718529736392
4.055912267742485,8.738877184686459,2.0,0.05673293455020634,1,0.1053712209449557,1.3904056904648887
4.119921586453776,7.9999481697983965,2.0,0.05721367779438391,1,0.1750741990691942,1.3685187191369041
4.135746349224387,8.177472426466771,2.0,0.05557068754515837,1,0.12806756673759934,1.3941962330871045
4.03599636342974,8.029611995934784,2.0,0.054832350581362266,1,0.15913230504544004,1.364129457386266
4.12793340530712,8.665420921219834,2.0,0.05966347611396816,1,0.11873935954322248,1.396582325659078
4.081169384624126,12.338902352015548,2.0,0.05671549954858812,1,0.12760704642925913,1.3816956406315284
4.030456275924768,7.851343685788673,2.0,0.058194664560707876,1,0.1177788779214328,1.383491359784698
4.05986135575885,8.099098685337907,2.0,0.056943553463079,1,0.1351530378073356,1.3818105884657894
4.103414966759475,9.372162061920314,2.0,0.058548842002126844,1,0.11951608454383612,1.3888218972652149
4.054690607420876,8.432057874194767,2.0,0.05622950014686234,1,0.11660320840190377,1.3900443020097268
4.060145462810387,8.581092028831412,2.0,0.058376463145953905,1,0.10283695525506567,1.3939553976748937
4.160037502130803,8.675049157750221,2.0,0.059251284867744,1,0.11778128422581653,1.4026119845766205
4.173305301437582,13.671481033491066,2.0,0.057244615405032895,1,0.1338236844716758,1.3872109518368518
4.032246150349452,7.973018310821609,2.0,0.057093298142989135,1,0.15488464446864567,1.3654638530776027
4.020484118415819,7.81721303037142,2.0,0.0551127186777568,1,0.17509691407924305,1.3557795550492124
4.01105176430479,8.73196712478231,2.0,0.05687017763068758,1,0.11620190473605796,1.3758787648251563
4.056679356781635,8.217907609255908,2.0,0.05864404697776726,1,0.07681162377474998,1.4070143413070595
4.011960906869708,7.935181119146849,2.0,0.05591523447808733,1,0.1604077359749949,1.3606456887266019
4.10153986021933,8.465502230301437,2.0,0.055318833542366885,1,0.1563454947269659,1.3749736916149289
4.170464230922211,13.48650102252304,2.0,0.05907649010546767,1,0.09133635367318632,1.4083428719076794
4.012642763793397,7.497033096841131,2.0,0.05505846650577101,1,0.1364247672777013,1.3776819343515299
4.065941246661742,8.601582050562445,2.0,0.05597540399646833,1,0.1206313860147919,1.3857079250023254
4.018466958349906,7.437391378232974,2.0,0.0554862229002383,1,0.14008120054373294,1.3767375875504608
4.124353656457753,8.774324439134531,2.0,0.05683132098702104,1,0.15675321735449754,1.3780973447182634
4.0575600886414005,8.370343869493205,2.0,0.057376347678619544,1,0.1043762534183494,1.3960385491867489
3.9851696119097677,7.828856224724946,2.0,0.057933342101796126,1,0.10642845012283825,1.3827129509216247
4.093954201943292,7.857122134983832,2.0,0.06044350367271667,1,0.09375203623956335,1.40538301539825
4.0529575544065,8.627147529857142,2.0,0.055939920828506184,1,0.11020676472397206,1.3858343305946454
4.092277970339224,8.136521005033677,2.0,0.05609900400468304,1,0.13260592106190272,1.3858006901325672
4.128075458832888,8.66977011212729,2.0,0.061741346076241266,1,0.09260635111767514,1.4097007449330459
4.03369509631229,8.65606049576352,2.0,0.056473810889725806,1,0.142079747569264,1.371824719198194
4.129439172680266,8.391251364936661,2.0,0.05632248320114053,1,0.11063650928368282,1.4019973859380572
4.1104324109324395,9.642407077072448,2.0,0.05627244155606259,1,0.1261236649240608,1.3852594034870869
4.085232115461106,9.063150580175446,2.0,0.05875642931257541,1,0.08578871497816594,1.4023871672361499
4.047928859594295,7.760466893951796,2.0,0.05832981636295875,1,0.09918768373711312,1.3968299194129008
4.126541280754588,10.714667083919675,2.0,0.0583688732962061,1,0.1293824747121253,1.3887025901161754
4.141542133075743,8.484140951297784,2.0,0.056277250845906124,1,0.10795060888552963,1.4028753645166832
3.9773850786976532,8.191674344577386,2.0,0.054509324861215736,1,0.15057442683577005,1.3584457241779528
4.024916188419796,7.31273037817738,2.0,0.05403545008949728,1,0.1534594429356621,1.3719459368853104
4.079692027956134,8.541269084196847,2.0,0.05732822854508468,1,0.09764682188202897,1.3986531421910644
4.121938746519689,8.821506965272905,2.0,0.05802469218580808,1,0.1604037330129257,1.3770760545547989
4.068128870958577,8.105925230080562,2.0,0.0583751311901789,1,0.09977949964948923,1.3970021650165652
4.068753906471959,7.737932993392838,2.0,0.056691512597752736,1,0.1348499281809274,1.3856831220756507
4.091681345530996,8.32152131751414,2.0,0.05844934341535479,1,0.08401026184541405,1.4071636343995677
4.110091482470595,7.996498316514858,2.0,0.05494169246161362,1,0.16415174316754322,1.3747720367112972
4.047673163247912,8.25985715350918,2.0,0.05673567583075051,1,0.11381177625251729,1.3886881759624494
4.085146883345645,8.153939350937309,2.0,0.05645325791677136,1,0.137902597330854,1.3821997756401636
4.132535939542019,8.576834954805921,2.0,0.059130216358340926,1,0.12130000126306459,1.3934400452593558
4.0299732939371555,8.311693478768102,2.0,0.05665804771745375,1,0.09103363525960054,1.3917251504987949
4.077419171543838,8.063290246784186,2.0,0.060033373139686264,1,0.11842739423813317,1.390176827794214
4.147337916927098,9.260800559372703,2.0,0.05946606484877842,1,0.0693858382068087,1.420729591570876
4.0578726063980906,8.340880727428434,2.0,0.05701217721680096,1,0.13729197394711254,1.3770466668452794
4.059435195181544,7.962437495104691,2.0,0.05888416185232592,1,0.10930381795642483,1.393735881989729
4.086794704244559,10.001922995652333,2.0,0.05756137664686445,1,0.09961087294981416,1.3987454331927398
4.068100460253423,8.790397500729416,2.0,0.05957913556116068,1,0.08191591925047101,1.402640838886935
4.0668219785215065,9.421750665888107,2.0,0.05225659133631355,1,0.17725043532232598,1.3593010350899375
4.0748337973748505,8.312960681712054,2.0,0.0561817506337986,1,0.13964800547881095,1.3776544560371253
4.062588783453605,8.306437657301428,2.0,0.055173548836930986,1,0.13072166385757983,1.382927277498569
4.117733962156941,8.179512792711604,2.0,0.05703340397695611,1,0.12772674922169783,1.3954311802500552
4.099323825217342,8.81819574970426,2.0,0.05750415210423798,1,0.13614660797197164,1.3822994297618256
4.126484459344281,9.428174459574791,2.0,0.057719402022210375,1,0.11321693649613636,1.3938779966000059
3.928717540769362,6.892533770058839,2.0,0.05582378857950099,1,0.1416670717820469,1.3630170732706928
4.07758963577476,8.181962894730564,2.0,0.05889120971058809,1,0.07374459510293413,1.4122022352760182
3.99355076993011,8.105422097554957,2.0,0.055995567411389335,1,0.13028159019953328,1.3712469059204442
4.030200579578385,8.020381618220515,2.0,0.055702052908707,1,0.13940058852121695,1.3728008467489001
4.116398659014717,10.649870563367363,2.0,0.05905849351723247,1,0.11964240503930429,1.3850702116864024
4.043013807602705,8.214074359837129,2.0,0.05543364366215864,1,0.14768529649852402,1.369372844660227
4.114409909653958,8.46012609170352,2.0,0.05706849221535404,1,0.12372526123307664,1.3932823863753927
4.115319052218876,8.471983354528167,2.0,0.059700219722981784,1,0.10124594482655057,1.4047146722415298
4.10222171714302,7.984850218339148,2.0,0.05859303559579476,1,0.12431244847616202,1.3927387668413025
4.05878174896301,8.276349753438803,2.0,0.057269314297911156,1,0.12258367517271444,1.3857425884615784
4.118870390363089,9.666588915165871,2.0,0.0568946984366826,1,0.13455627584620494,1.3806495374835626
4.104693448491392,8.197864908115788,2.0,0.05673882870736202,1,0.16415485101893876,1.3732585167631792
4.033325757145293,8.087084102600933,2.0,0.05920663392123526,1,0.1055491214787092,1.3901337315833135
4.068412978010114,7.587475477564829,2.0,0.05755124379005522,1,0.10321130946941572,1.4025038970405945
4.058526052616626,8.434846770735492,2.0,0.05916358204102656,1,0.09543380169434168,1.3960824833757932
4.070998352179101,7.983123241819008,2.0,0.05848216845657617,1,0.0907546815570435,1.4047908876728255
4.122222853571226,9.467224342971651,2.0,0.05500494321389793,1,0.13661553622962325,1.386744780449263
4.107591340417069,9.10528905388884,2.0,0.05892122739686878,1,0.1021224869867822,1.397961035778958
4.070117620319336,8.022060592773501,2.0,0.06008185412078404,1,0.14754169870516198,1.3761306220677132
4.06423660435252,8.264179196636741,2.0,0.05789409883300656,1,0.0977772386695149,1.3998314916152816
4.072163191090403,9.417760201519545,2.0,0.05687495029403278,1,0.12255402421232517,1.3849635161873273
4.0828456162281945,7.773555256199396,2.0,0.05792285510346773,1,0.12182355265025543,1.3932800066973137
4.073328030001704,8.192686560871225,2.0,0.05928269189387525,1,0.08137916111067749,1.4058588695942447
4.038865844650264,8.4852760698387,2.0,0.055730190191090045,1,0.13306084071184243,1.3783660975859147
4.106966304903688,8.144827116516462,2.0,0.05608866178228067,1,0.1162358050117403,1.3962917543419677
4.03130859707938,8.171811052535778,2.0,0.056788295996218374,1,0.10874377976742115,1.3876221540878384
4.166742428547076,9.802464563286389,2.0,0.05896832414019171,1,0.10076781238670601,1.4051846136825652
4.175237229388033,11.707686476460276,2.0,0.056969636314780914,1,0.11635990230081142,1.3972169713535938
4.154866753792829,9.067322782578374,2.0,0.059719832344442225,1,0.10134124536665812,1.40282462120735
4.101369395988408,9.961332585713963,2.0,0.058862561878260444,1,0.08712766974339661,1.4074695224722547
4.077845332121143,8.991600249330046,2.0,0.05624275616508789,1,0.13057237370912206,1.3802278934596457
4.05954883800216,8.514159609050537,2.0,0.054965848772127957,1,0.14587911291460812,1.3720595431139044
4.060912551849537,9.082119629704321,2.0,0.05591224877149659,1,0.1308609453608713,1.379292326761493
4.092448434570146,8.149149408461138,2.0,0.05535950445601945,1,0.1325235540770816,1.3853947021652604
