mean,std,median,D,xmin,lambda
3.2952156372521166,5.878274045461477,1.0,0.03543106485946762,57.0,0.06018108264303594
3.300727314051935,6.096408531441811,1.0,0.01372175680454163,26.0,0.053470752907696095
3.328172055230411,6.330931565578643,1.0,0.030381155388549075,26.0,0.04742520259514746
3.3073185976475936,6.125059757230075,1.0,0.023375691890336725,27.0,0.05119574698667785
3.375333825785556,6.370706300541411,1.0,0.02841153756191528,27.0,0.04872039599464682
3.331581339848855,6.296942839496672,1.0,0.018481965254371402,36.0,0.046655231560891894
3.3499346553781466,6.219740899134759,1.0,0.020437174574677086,26.0,0.051710255551301584
3.309477811239275,6.239558829445101,1.0,0.021624924271705814,27.0,0.05247457441100433
3.352349565316211,6.258082246632603,1.0,0.012752567477454457,29.0,0.051684156297579734
3.3234558781748964,6.197642688721851,1.0,0.024857039097764266,26.0,0.05202349258668987
3.3693675777032785,6.234527645755356,1.0,0.019690557403329034,26.0,0.054157702491843665
3.2594181487584524,5.89614613627325,1.0,0.024219162820219187,47.0,0.05024448790896158
3.3168645945792377,6.2286603915005525,1.0,0.021045716854943497,26.0,0.05096521360491571
3.341098926075345,6.2614467398719125,1.0,0.022874873789964778,26.0,0.05255974749094911
3.2829422126257173,6.126642289094488,1.0,0.029044470138107292,41.0,0.05322389697389706
3.33683732030229,6.309768948142612,1.0,0.03125114136168794,26.0,0.04704967434626228
3.336922552417751,6.357190504730881,1.0,0.02907402691150479,27.0,0.05187997536012137
3.330842661514859,6.261953934958817,1.0,0.02565725551833721,43.0,0.05396236120816834
3.3781464855957726,6.428645775960662,1.0,0.023198726012128468,26.0,0.04700244928812923
3.288681175066765,6.018924146626074,1.0,0.016131099818466055,35.0,0.05561627227075745
3.3455878174896303,6.284982262468947,1.0,0.01642356923801047,29.0,0.05260229629254971
3.3078868117506675,6.051525147108555,1.0,0.020125282865268823,30.0,0.0519002636203867
3.3291664299107904,6.0323678466355934,1.0,0.017332752295251996,27.0,0.05383181159227539
3.332547303824081,6.183402000906221,1.0,0.012447759888373877,27.0,0.04855741374769566
3.2767770896073642,6.007830651559813,1.0,0.01720017357622361,39.0,0.04862639688452423
3.3183703619523834,6.090744972517268,1.0,0.028217056327602963,26.0,0.05611743605739235
3.307091312006364,6.002394662975012,1.0,0.02278867979578486,30.0,0.0562267857142858
3.3580885277572587,6.289538050256369,1.0,0.029211818841383574,26.0,0.05011307270200325
3.347406102619467,6.195202229159622,1.0,0.023850390067763017,44.0,0.05588355048859933
3.3391385874197397,6.226611337773509,1.0,0.015373850502402475,30.0,0.053321538823775785
3.3053866696971417,6.049853492173242,1.0,0.017758904236344075,26.0,0.052564371450697055
3.318512415478152,6.084859676485412,1.0,0.03126465143159718,36.0,0.05387260255272676
3.27620887550429,5.871961634972748,1.0,0.020751302026601914,26.0,0.056108766493936715
3.353116654355361,6.204234940577368,1.0,0.02550943187516977,37.0,0.0579466560509555
3.3717824876413434,6.405384170446578,1.0,0.02041236983041933,26.0,0.05030790881507498
3.3468094778112394,6.220171725963986,1.0,0.031049875792822368,32.0,0.05560553669040927
3.354650832433661,6.382146968075759,1.0,0.01835092420624962,30.0,0.047260483520069646
3.370475595204273,6.444708159441429,1.0,0.023388983393816676,26.0,0.04937346667575302
3.335871356327064,6.212735556609098,1.0,0.025440518541571033,36.0,0.049656508264462815
3.412409796011137,6.59763757014093,1.0,0.022644527301319384,32.0,0.05027623720136527
3.3359849991476787,6.086121327794868,1.0,0.023561138360016165,27.0,0.052208010947944604
3.2857832831410874,6.07012523926262,1.0,0.023528501544836655,26.0,0.05218782719250141
3.3758452184783225,6.359347598686805,1.0,0.024844815209806304,26.0,0.05212517701203679
3.2981135291777943,6.081330549080745,1.0,0.020322076668949307,37.0,0.050093525729118946
3.3018069208477754,5.987644970878359,1.0,0.02710682425593458,37.0,0.05880741033565732
3.3628899369282346,6.518206104428456,1.0,0.023814368949818587,26.0,0.04604756667583178
3.323967270867663,6.152993820168224,1.0,0.02449153968470008,39.0,0.050555132816823396
3.3445934428092503,6.259882637572149,1.0,0.02379072742105015,26.0,0.051533358077387015
3.367606113983749,6.236472477921486,1.0,0.01921055006226524,31.0,0.053665974219665596
3.3410705153701916,6.289243969329683,1.0,0.02005375276480678,26.0,0.04943124610442537
3.342093300755725,6.235901433659128,1.0,0.023773185330391855,26.0,0.05200525098757105
3.2449855105403715,5.83281404626896,1.0,0.024873834533838735,32.0,0.05774045839727761
3.3508437979430648,6.210990951614257,1.0,0.018260656913769657,26.0,0.05180359122012351
3.281436445252571,5.9624945046066795,1.0,0.02011894015383242,38.0,0.05991640613085253
3.3375759986362863,6.307076834300244,1.0,0.029485535462302148,27.0,0.049515735484513615
3.3528325473038243,6.267443236599033,1.0,0.018280076520990507,26.0,0.051452958665004454
3.29754531507472,6.020408705539703,1.0,0.015521285840257137,42.0,0.06106283422459895
3.3843400193192794,6.389080459421129,1.0,0.018976022274740267,26.0,0.05010538856304978
3.305102562645605,6.246077247464894,1.0,0.033717863254002556,42.0,0.04586213086796512
3.3403602477413488,6.186525475201054,1.0,0.023096718571759545,35.0,0.05605607775141459
3.3342803568384567,6.286854761775101,1.0,0.01239023026900632,30.0,0.050857232737377515
3.331865446900392,6.170564821132252,1.0,0.015928978907519098,29.0,0.05065246509362483
3.3654753110972213,6.238936513067081,1.0,0.02094268213688466,26.0,0.052374282977103004
3.3429740326154893,6.066626349687877,1.0,0.026100474170622667,33.0,0.0568310490923347
3.2739360190919937,6.064310321610975,1.0,0.024033330738425923,26.0,0.05096754057428203
3.39002216035002,6.463484251230943,2.0,0.01758198170774261,26.0,0.04901537202110248
3.3432297289618726,6.1452170264328885,1.0,0.022970606162353746,26.0,0.05232401060689451
3.3557588499346553,6.303022011156778,1.0,0.025830741973909332,43.0,0.0548566496824693
3.3454457639638617,6.233014250311084,1.0,0.03178564167676873,35.0,0.051810360691939686
3.3887436786181033,6.203977827056958,1.0,0.025386500103413756,26.0,0.05439987709180309
3.2558668106142394,6.118499648001889,1.0,0.03531480076062865,32.0,0.04742632182357703
