mean,std,median,D,xmin,lambda
4.190351724529803,4.6310756689350345,2.0,0.01852694357560436,20.0,0.7547985695518873
4.237939655662253,4.704864886992935,2.0,0.016880562934910803,20.0,0.7670596482283965
4.2093868969827835,4.670739582112519,2.0,0.008546683335995953,20.0,0.8004162685956044
4.208051593840559,4.661206230033359,2.0,0.007212326422663229,20.0,0.8550076347595663
4.237257798738565,4.663278793295983,2.0,0.012482756528594319,20.0,0.7261323823823806
4.195636115688392,4.655495887655774,2.0,0.019954936117979383,20.0,0.7077337363760215
4.211773396215694,4.670528576212842,2.0,0.006325774206329848,20.0,0.734416489644186
4.20935848627763,4.660830751645993,2.0,0.019399430520204874,21.0,0.7609302432168217
4.219074947440196,4.662054215160278,2.0,0.021590225350167302,20.0,0.747233851674642
4.206801522813796,4.662206498361151,2.0,0.02271148194516981,20.0,0.7516955508474584
4.225524177510086,4.6752294080166905,2.0,0.008706152868164563,20.0,0.6348277675519327
4.23899085175294,4.707024251504531,2.0,0.012655012766778384,20.0,0.6719604380940016
4.219927268594806,4.69833956345192,2.0,0.03831341273434674,20.0,0.73919358614232
4.225012784817319,4.665149521330892,2.0,0.010352012299182034,21.0,0.6998531626506026
4.195494062162623,4.664101641328072,2.0,0.015586233918797654,20.0,0.6974581115206137
4.226632195011081,4.710588695694341,2.0,0.017121035871656587,22.0,0.773212890625002
4.216858912438207,4.658920838661302,2.0,0.01568159542698333,20.0,0.7399905443739033
4.250127848173191,4.682734639658457,2.0,0.018608884177978346,20.0,0.8023273273273288
4.233649639184044,4.68764215949701,2.0,0.023505212830154942,20.0,0.7141055323894492
4.209926700380703,4.638098391693559,2.0,0.011654245277254116,20.0,0.7682534697821534
4.219131768850503,4.704866642054773,2.0,0.02240962123395074,20.0,0.7066193396821404
4.194414455366783,4.660076004362927,2.0,0.011626268917219185,20.0,0.7010424422933721
4.1873401897835105,4.639889227507627,2.0,0.013533967578301387,21.0,0.7816881258941331
4.1905790101710325,4.645118253237582,2.0,0.011136447511639391,20.0,0.7077337363760215
4.169697141883062,4.630317209603143,2.0,0.010794704569163427,20.0,0.7687321062491189
4.222200125007102,4.683678886564202,2.0,0.015370637667659892,21.0,0.9055524020076473
4.212284788908461,4.674852685308209,2.0,0.024070205861953853,22.0,0.6584351876321356
4.200806864026365,4.657374648688584,2.0,0.011301443117578303,20.0,0.7440509857789309
4.208705040059094,4.656130525857921,2.0,0.012841161984773086,20.0,0.6509269469331493
4.244843457014603,4.702568711113004,2.0,0.015890810504691044,20.0,0.6852693503092254
4.225240070458549,4.6718023464880805,2.0,0.0054558290052061365,20.0,0.7396699584199599
4.216432751860901,4.659358357042779,2.0,0.018412590524116923,20.0,0.736087314023973
4.183249048241377,4.637229076336035,2.0,0.018365717504692847,20.0,0.7281235526664007
4.203846809477811,4.6586058084320285,2.0,0.015290776205592382,20.0,0.7432522359454843
4.230694925848059,4.662959225433623,2.0,0.013125863132633753,20.0,0.7610874022097145
4.204130916529349,4.692602860087176,2.0,0.01385314780006408,20.0,0.6702104487902754
