mean,std,median,D,xmin,lambda,beta
4.856355474742883,6.808610123035214,3.0,0.04645679216748566,1,0.4919497774284155,0.5865364001941996
4.936644127507245,6.903280731450627,3.0,0.048661881707341426,1,0.4798375058219073,0.587223667836104
4.9465878743110405,6.967980115845278,3.0,0.048297224081268464,1,0.48529451835179327,0.583738994786996
4.878118074890619,6.6663930041354975,3.0,0.046490524744912554,1,0.4659173403215728,0.5990604934467378
4.898744246832206,6.6717138404569285,3.0,0.04817683826934627,1,0.4775465526070572,0.5907312483701593
4.934712199556793,7.015304692798225,3.0,0.04917521817596049,1,0.48936573400095934,0.5823730069171155
4.887124268424342,6.931115254932176,3.0,0.04626064956239684,1,0.48699029150184187,0.5871374299770309
4.910421046650378,6.87004563761434,3.0,0.04914243353712111,1,0.4824707009565517,0.587707010006143
4.860048866412864,6.717440091586562,3.0,0.04831282224023836,1,0.48888322344745494,0.5877428569940645
4.924228649355077,6.867568803661311,3.0,0.04820567426544531,1,0.4918370749188234,0.5816511763154621
4.92195579294278,6.89696851413841,3.0,0.050326752153387944,1,0.5071309233318818,0.5741687629257594
4.928433433717825,7.039300850106371,3.0,0.04728052715572095,1,0.4795041146954837,0.5882739233939283
4.894965623046764,6.861782451361124,3.0,0.04561475929481129,1,0.4758468929603677,0.5923107434319923
4.895988408432297,6.746537927622093,3.0,0.04702855380185633,1,0.4688628523640723,0.5960504179809486
4.937979430649468,6.895269085016934,3.0,0.050275355158717505,1,0.47611888191638796,0.5891751493372065
4.88541962611512,6.6857342516741,3.0,0.04830271438834988,1,0.4729891626337335,0.5943042431498133
4.9015853173475765,6.69877625939746,3.0,0.048240623528622406,1,0.4756428239823531,0.5916682293848373
4.944655946360589,6.984544133089431,3.0,0.04944104028113039,1,0.49244894730285693,0.5801908700490428
4.888601625092335,6.806666327080327,3.0,0.049350776032893784,1,0.4958430088966289,0.5818775893939128
4.888914142849026,6.740617481971229,3.0,0.0465788962914544,1,0.4812979402527914,0.5895391037787392
4.949940337519177,6.8529724003367285,3.0,0.04674301588936186,1,0.46894872233361706,0.5921251032133606
4.937013466674243,6.89739020728575,3.0,0.046346776614454466,1,0.4694016128518373,0.5929956160877599
4.859452241604637,6.723483524314029,3.0,0.04609676072273866,1,0.4771557170914913,0.5939449118628637
4.865986703789988,6.706020024208293,3.0,0.04755128328545977,1,0.47969026591036024,0.5922370141795098
4.8977498721518264,6.795439140970916,3.0,0.04933656126094388,1,0.4943149114632873,0.5821457913493621
4.874964486618558,6.831457269005733,3.0,0.04711047197135676,1,0.48584327790419124,0.5883259966648359
4.854991760895506,6.8034759926760815,3.0,0.04908760011704705,1,0.49396970028336484,0.5852354200778399
4.913943974089437,6.681341933115213,3.0,0.04879487527630966,1,0.46719678537155296,0.5954982843907867
4.855304278652196,6.597613036181425,3.0,0.050577097499493406,1,0.48214238649655294,0.5913468947262154
4.874055344053639,6.734032844053978,3.0,0.04824326744095381,1,0.4870008893259624,0.5875054526120429
4.898687425421899,6.7193517568473595,3.0,0.04612047926575946,1,0.47342348863496875,0.5932095942414586
4.844451389283482,6.76218350294443,3.0,0.04396678958112371,1,0.467594930690705,0.6009273578071594
4.914625831013126,6.99291088318002,3.0,0.04981040448293417,1,0.48774825412689954,0.5847056844791737
4.888857321438718,6.8794817300731,3.0,0.04814165111636082,1,0.4883874000004803,0.5861358216455806
4.869878970396045,6.7677788826290515,3.0,0.04741153914504481,1,0.4773709364340639,0.5931629589273577
4.878373771237002,6.622920008502377,3.0,0.04709350887670177,1,0.4665481259813358,0.5984881260900844
4.86331609750554,6.563902627985414,3.0,0.04746049916706124,1,0.4690767205805922,0.5980230653222955
4.837803284277515,6.839994745990371,3.0,0.046103619321136935,1,0.49351476765007396,0.5870773997344101
4.893658730609694,6.965764512100878,3.0,0.04902878049947035,1,0.5004445502658382,0.5797215980258675
4.894709926700381,6.767820335662796,3.0,0.04854461583522174,1,0.4835476778749947,0.5878133806052169
4.879481788737997,6.823538561281533,3.0,0.04805880233197579,1,0.4964585617373743,0.5824171943848989
4.847491334734928,6.680604121829533,3.0,0.04680566548127768,1,0.46659272808637986,0.6010387150305327
4.908602761520541,6.9054086682550935,3.0,0.049343472247181,1,0.4900318632172923,0.583892426762604
4.917495312233649,6.875849040521003,3.0,0.047308946176282896,1,0.4837646317747931,0.5864147690720045
4.938291948406159,6.8692255556100905,3.0,0.04901703622043585,1,0.4748188647803786,0.5897526685952421
4.889993749644866,6.791815582083693,3.0,0.047746810621820346,1,0.48890317155888785,0.5855548356072922
4.949031194954259,6.820722949066448,3.0,0.04757489004975329,1,0.4776459947756378,0.5872164122417736
4.82862662651287,6.625643352361559,3.0,0.048795552921914176,1,0.49469601437267735,0.5865402732010877
4.883686573100745,6.814116107696891,3.0,0.04725278638677094,1,0.48477715260606913,0.5882650869949068
4.871271094948576,6.689177188822992,3.0,0.04826168610824816,1,0.48909450357850204,0.5864882415337527
4.863344508210694,6.783366008767394,3.0,0.04679681413653258,1,0.4816865428013184,0.5914858236428223
4.864196829365305,6.6813260393658656,3.0,0.0467478885012369,1,0.47636956860203233,0.5939100960651764
4.977157793056423,6.902187802154344,3.0,0.049384525460907325,1,0.5030190058746397,0.5722651922871826
4.8832604125234385,6.872106351218405,3.0,0.04591094960781683,1,0.48030086175085496,0.5910266996033567
4.901215978180579,6.9342686907961575,3.0,0.04807178660022604,1,0.49723627715769425,0.5807914419806264
4.95019603386556,6.990617557733763,3.0,0.04732149250491369,1,0.4803475621464577,0.5862046028827103
4.778879481788738,6.553061186619963,3.0,0.0470992543945965,1,0.48567966054848766,0.5951076492277174
4.886527643616114,6.977879360492239,3.0,0.04544372702865007,1,0.4901751474466858,0.5855817987975691
4.925279845445764,6.8820216424698355,3.0,0.04991091233130568,1,0.48562885460869926,0.5849669885791775
4.917495312233649,6.748854070341338,3.0,0.049547898910024035,1,0.4766057566872851,0.5899532164351038
4.882294448548213,6.800597070506362,3.0,0.04602187763055865,1,0.4838949338849343,0.5887961019625643
4.8857037331666575,6.829881871839033,3.0,0.04879003307423174,1,0.4890617163436911,0.5858845678091719
4.9136030456275925,6.828586149997423,3.0,0.04490101611098968,1,0.481055233848839,0.5879920035281401
4.907068583442241,6.804075508772418,3.0,0.04778397552563041,1,0.48322695741257704,0.5872404151044746
4.894454230353998,6.906568634867522,3.0,0.048316157781269964,1,0.49311966484240033,0.5830247161391227
5.001619410193761,7.1811227533263455,3.0,0.04964044885506569,1,0.49370037370930236,0.5757955000608392
4.8655321325075285,6.649639000327959,3.0,0.04492482091594635,1,0.4663472546996362,0.5995945374786664
4.82754701971703,6.642817944263537,3.0,0.04764158348762698,1,0.48820370522676093,0.590141544620227
4.88073185976476,6.765136325489061,3.0,0.04909887658848827,1,0.49337373850231936,0.5836133563504873
