mean,std,median,D,xmin,alpha
3.656628217512359,17.326046466173036,1.0,0.007594730245570447,7.0,2.5283010447283862
3.546423092221149,11.34559021450167,1.0,0.007857207021699286,7.0,2.5586596580669054
3.59892607534519,15.166709111435956,1.0,0.015065287241472602,7.0,2.5347079695839776
3.528666401500085,12.34800490193728,1.0,0.010870940625483105,7.0,2.5283567405025735
3.5834422410364226,14.439068100116742,1.0,0.008752667448815088,14.0,2.5155373912967747
3.693590544917325,21.514252741555495,1.0,0.008677078243720215,11.0,2.577350802223867
3.5789533496221377,15.284238116021472,1.0,0.012267362946660976,7.0,2.61432082797989
3.5930734700835276,10.342422185724452,1.0,0.005817063505348052,7.0,2.4954167743501827
3.5883857037331666,15.523774387299891,1.0,0.010111686749236626,7.0,2.5256777828382986
3.495056537303256,10.22586095550435,1.0,0.005156309541520465,7.0,2.5564638539783546
3.5457128245923064,14.477907511098268,1.0,0.007518215984483989,7.0,2.553317262408578
3.716915733848514,17.71634540454695,1.0,0.015907101848123273,7.0,2.5604749567883944
3.638047616341838,15.222577972366748,1.0,0.007322950079779567,8.0,2.547854031294439
3.485595772487073,10.393980812135302,1.0,0.0071896459276841185,7.0,2.5232996138166692
3.619154497414626,13.94386740905959,1.0,0.00831734624696362,11.0,2.5602161068082325
3.569691459742031,14.816843556247667,1.0,0.0052670615845835655,8.0,2.520320104822737
3.679839763622933,16.273539567972065,1.0,0.0085380131695163,9.0,2.5278258121267214
3.6853230297175976,20.128487098980727,1.0,0.009772556623858564,7.0,2.5664067885216095
3.545457128245923,11.735934803335068,1.0,0.008516127184834077,7.0,2.5571726369183
3.8757883970680154,25.356654175691705,1.0,0.009856877654622676,7.0,2.5061596477494756
3.59815898630604,12.69806808248839,1.0,0.013638359448216009,10.0,2.5909726243222773
3.461020512529121,9.083356149844452,1.0,0.011778952248644337,16.0,2.6367401453183423
3.42908687993636,10.93848476313591,1.0,0.007543185141487108,7.0,2.6150506907174194
3.5827035627024264,15.024016939647394,1.0,0.008271197337723746,12.0,2.559622346299176
3.661742144440025,15.519390734721757,1.0,0.01231278475763864,7.0,2.5236834466130382
3.5340076140689813,14.308738859622903,1.0,0.0072231686891169045,12.0,2.6052172735056383
3.6279618160122733,16.600284344208074,2.0,0.0073686034838938985,8.0,2.5446950620999407
3.728280015909995,21.508288890468638,1.0,0.011677690469227398,23.0,2.416515680165078
3.4961645548042504,12.334989596938454,1.0,0.00719268143928864,10.0,2.5683545493699045
3.561111426785613,15.969135781602459,1.0,0.00781269692562514,7.0,2.5505844541398868
3.5694641741008013,12.2655241918402,1.0,0.011145816188501412,7.0,2.539424662147865
3.506506051480198,11.074688723789555,1.0,0.01038351109464547,7.0,2.5408104036428156
3.6229331212000684,13.537853197066024,1.0,0.007310392722067016,7.0,2.5349842040240143
3.6375930450593783,18.661076719498443,1.0,0.006328191199990396,8.0,2.5513271992007973
3.684328655037218,14.880858715979857,1.0,0.010897386504716333,8.0,2.508666390608209
3.5014773566679924,12.12881341087741,1.0,0.008968768319965292,7.0,2.568625565144803
3.681487584521848,16.137916798035587,2.0,0.008087964618804011,11.0,2.479406740336019
3.70890391499517,19.00871965910346,1.0,0.009968051071661987,7.0,2.536583738488745
3.6278765838968123,16.237644997013373,1.0,0.0066649715159698975,10.0,2.5258115170810593
3.5928177737371443,14.970359433932996,1.0,0.0068777192001224785,11.0,2.5266591526549167
3.5189215296323653,10.279080445655811,1.0,0.00834367987089768,7.0,2.5244991541892303
3.6677936246377634,16.35183413034972,1.0,0.00957960557533688,7.0,2.536262341144866
3.562787658389681,18.407033284787175,1.0,0.007814882812649082,9.0,2.6304903724844104
3.571367691346099,13.213957670638267,1.0,0.005017748576823189,8.0,2.5257402599405285
3.6306892437070286,13.718443873042887,1.0,0.008868792925383895,13.0,2.5303014041265754
3.596937325984431,14.774205201013645,1.0,0.008813525330238936,10.0,2.55274572207943
3.5357122563782033,11.864653566493397,1.0,0.009700334125645749,7.0,2.5642316470444184
3.5317063469515313,9.894563360992128,1.0,0.009988388970827877,9.0,2.5322721860236683
3.400505710551736,7.868379059738978,1.0,0.007494466119875587,7.0,2.5734413589856677
3.4914767884538893,10.150877458241771,1.0,0.01038521586504726,7.0,2.5677041481515737
3.4125518495369054,8.528621280580975,1.0,0.005755032299735396,7.0,2.587835973208274
3.644582078527189,15.15142025002933,1.0,0.007492094252474324,8.0,2.5570636588292777
3.5130689243707027,10.573972529717974,1.0,0.007924322974237341,8.0,2.5601434980839906
3.4786067390192623,10.176653483344971,1.0,0.009100846645143101,7.0,2.5453988679328923
3.4853400761406896,10.866830933233814,1.0,0.007246765775987041,7.0,2.554579162084568
3.59892607534519,16.63480954031893,2.0,0.0053638417577027975,8.0,2.5800398186300684
3.647451559747713,15.59769687498741,1.0,0.008168241913954155,8.0,2.5153322336707364
3.4308767543610434,8.568311987485405,1.0,0.012440654131612217,12.0,2.657221502964288
3.4892891641570545,12.760471548001743,1.0,0.009936552515343644,7.0,2.606922365661199
3.675379282913802,15.783369334003728,1.0,0.0071706396181684395,7.0,2.4928612919503457
3.5771350644923006,11.197240978542952,1.0,0.009084870998771533,7.0,2.549688652696338
3.438405591226774,10.054652014931467,1.0,0.009924973267926754,12.0,2.558905637551951
3.4864765043468378,10.012429151223467,1.0,0.00505390467200173,7.0,2.562610232958394
3.7181373941701232,20.825339699452165,1.0,0.009109812074298063,7.0,2.5275347773152195
3.6304335473606453,16.60295530565697,1.0,0.009579151611455838,7.0,2.542152622320068
3.8702483095630433,23.56399226495504,1.0,0.007608021987099756,7.0,2.497120468054397
3.636200920506847,15.779518279587442,1.0,0.01002657047245481,7.0,2.5425389512374164
3.6084436615716804,16.52733262658413,1.0,0.007325245497319888,7.0,2.543377603421882
3.511222228535712,10.798811350667181,1.0,0.008944421649621587,8.0,2.551072070150006
3.5207682254673562,15.122858338339096,1.0,0.008415048802867142,7.0,2.5663759230965164
3.515171316552077,9.767080304628115,1.0,0.0060390048679939135,9.0,2.5880959036459292
3.558440820501165,11.284857592716794,1.0,0.0054514029843548695,7.0,2.540785933887575
3.548298198761293,15.173708081048039,1.0,0.007446873252881181,7.0,2.561550332901919
3.744303653616683,18.38787192979535,2.0,0.01183959702330828,7.0,2.5267072403527333
3.499602250127848,13.459611107163324,1.0,0.009997105216957736,7.0,2.5954150175019666
3.5356554349678957,11.294238615833752,1.0,0.012351277043059494,7.0,2.5595827656948766
3.5694073526904937,14.420893008917698,1.0,0.011146758838627702,7.0,2.592162673411919
3.648587987953861,17.88772459217142,1.0,0.00766015247602303,9.0,2.5261117813744134
3.535058810159668,11.886906512430368,1.0,0.006628323510394607,11.0,2.5321975982197484
3.525427581112563,12.899195624157949,1.0,0.009035457801484625,7.0,2.537311557137123
3.7440479572702996,18.942900741306783,1.0,0.012596423432797432,7.0,2.5281521410838232
3.6111710892664357,15.57720306361762,1.0,0.00884427748516714,7.0,2.524981435168117
3.585487811807489,14.168875722517118,1.0,0.008186870508625543,7.0,2.544724602794898
3.6102051252912095,11.563644845144479,1.0,0.008304472748144831,8.0,2.505930764378382
3.464174100801182,9.015943734359427,1.0,0.007479234347196995,9.0,2.595987123229367
3.633700778453321,16.79208100369976,1.0,0.008220783677057142,7.0,2.5088066330335383
3.5570202852434796,12.147937775175773,1.0,0.009995586787688526,9.0,2.5514523412483356
3.537388487982272,14.323441747229344,1.0,0.006605937684648788,7.0,2.5638428776897744
3.716915733848514,19.64842368003547,1.0,0.008220118482543004,9.0,2.536913275963477
