mean,std,median,D,xmin,alpha
2.418230563002681,4.727920613781361,1.0,0.038421253857080395,3.0,2.4694966351059335
2.35455764075067,3.9384880783356815,1.0,0.032905408320650587,4.0,2.6675523726712878
2.3083109919571045,4.035381134490649,1.0,0.02592568857926214,3.0,2.487218419304922
2.276809651474531,3.347669111664669,1.0,0.020227524332394053,3.0,2.4758758530995495
2.736595174262735,10.367686766571191,1.0,0.039638320706239516,2.0,2.3225553989069945
2.4075067024128685,4.745269686760609,1.0,0.02211154781741481,3.0,2.451871275424084
2.182975871313673,3.3225857597336894,1.0,0.021187169374842663,3.0,2.5680103221785084
2.3920911528150133,5.9353999277793505,1.0,0.03595959945326266,6.0,2.6744866069812248
2.4121983914209117,6.402783932319226,1.0,0.02333434350917718,3.0,2.5006514730024834
2.383378016085791,4.1324184065259475,1.0,0.017233014345376607,3.0,2.4579048160883605
2.690348525469169,7.609475406644067,1.0,0.03772560335593578,3.0,2.377585702048357
2.450402144772118,8.241712457679073,1.0,0.02945000606644599,3.0,2.5857936499298853
2.6963806970509383,6.8154266572203035,1.0,0.03302286803329091,2.0,2.333365761527359
2.714477211796247,10.18483230971893,1.0,0.04077148644872841,6.0,2.3567882572466727
2.440348525469169,4.314208321837698,1.0,0.030634009477771618,3.0,2.376461127244373
2.660857908847185,7.263352966428847,1.0,0.028067444369372585,3.0,2.4409054201170415
2.5971849865951744,6.4285570669551495,1.0,0.029024600143440216,3.0,2.411260410056332
2.4383378016085793,3.73621927923296,1.0,0.016538427147623325,4.0,2.6286095400355673
2.4416890080428955,8.325641412050532,1.0,0.031139749155675633,4.0,2.5310490207670124
2.5603217158176945,5.631654303258067,1.0,0.02151938341772064,3.0,2.4117220163840303
2.371313672922252,3.9727871431088677,1.0,0.01508338601429382,3.0,2.423095703519461
2.5180965147453085,7.27184291124372,1.0,0.026856246823454666,6.0,2.390422877605977
2.50201072386059,5.070217008632896,1.0,0.012370619887890899,3.0,2.371442367095133
2.660857908847185,9.32739321264784,1.0,0.028899350400712676,3.0,2.329353389176154
2.6226541554959786,5.344095128361899,1.0,0.02609255977683045,3.0,2.3993155716934624
2.638739946380697,9.023066985368807,1.0,0.039325734763043685,5.0,2.3181654001531937
2.314343163538874,3.5392829070561462,1.0,0.021653445264377513,3.0,2.5084756340652783
2.5308310991957104,4.686955099298458,1.0,0.016017659652738048,3.0,2.346758424802241
2.851206434316354,10.015168383019164,1.0,0.030979129692713436,3.0,2.3820749228593856
2.361260053619303,3.351031295691605,1.0,0.018932201621305045,4.0,2.6258446458049476
2.866621983914209,11.90260007683226,1.0,0.03948069140918453,3.0,2.301232387730304
2.3009383378016084,3.7580903511425303,1.0,0.02389871513229247,3.0,2.431835499636985
2.39544235924933,4.5830648314592395,1.0,0.025671935096252874,2.0,2.350353656080879
2.7071045576407506,9.323030834919148,1.0,0.03426914584222607,3.0,2.3907543401263913
2.596514745308311,7.033103546354939,1.0,0.022399150009062563,4.0,2.419918328410289
2.3203753351206435,4.348034330601438,1.0,0.024313719535070888,4.0,2.466467081854379
2.3485254691689006,3.744948944628857,1.0,0.033492861247464645,3.0,2.559808824838575
2.4142091152815013,5.469144423800561,1.0,0.018514338769607397,3.0,2.5049936367764487
2.349195710455764,4.144108922712577,1.0,0.020347534550691992,3.0,2.4271321371789405
2.646782841823056,8.747533338938755,1.0,0.02571068604462856,3.0,2.421375528747593
2.7339142091152815,9.830240177349816,1.0,0.041202898546070954,3.0,2.4859296375617497
2.2265415549597853,3.43373003891929,1.0,0.040027900047509335,2.0,2.464382593250929
2.329758713136729,4.859676971105844,1.0,0.021050084372285616,3.0,2.5715012259089916
2.546916890080429,7.134654496468449,1.0,0.04011776175920567,3.0,2.438713911088729
2.576407506702413,9.516540192109744,1.0,0.03095426850960814,3.0,2.514560826025609
2.344504021447721,4.111623239735546,1.0,0.017594052918888492,4.0,2.5557327196966892
2.245308310991957,4.650248426453422,1.0,0.030894937702840908,4.0,2.763785325144185
2.794235924932976,12.05071472936669,1.0,0.028059482317388862,4.0,2.3444538805075505
2.6058981233243967,6.996948209540627,1.0,0.039044953380958036,2.0,2.3806928529880667
2.4483914209115283,7.268271149935731,1.0,0.032378513082211846,2.0,2.386433553854372
2.4296246648793565,5.499671607903547,1.0,0.03160000971394383,2.0,2.3923047781640188
2.423592493297587,7.159907061654183,1.0,0.035851317062406074,3.0,2.5619240612042304
2.442359249329759,8.559053768054737,1.0,0.02196703304252956,3.0,2.500637200200595
2.459785522788204,5.7729949997962455,1.0,0.03480384874985665,3.0,2.530036651940532
2.540214477211796,8.553905208965826,1.0,0.017890917670160378,3.0,2.4185739621750106
2.552278820375335,8.506066367497056,1.0,0.026960361644648545,3.0,2.431510262330595
