mean,std,median,D,xmin,KL1,KL2,alpha
3.594238308994829,17.004567586726623,1.0,0.007300747898028592,0.04423727942802409,0.0014193455942264994,7.0,2.5491537991186854
3.5691232456389566,15.47478544893928,1.0,0.010722925973605024,0.040098088890374,0.002925371317886628,7.0,2.5909952253541046
3.6824535484970737,18.559940308730482,1.0,0.005931621015203725,0.10344492872210152,-0.0022167379311109573,12.0,2.508205410747091
3.4028353883743394,9.772317397249303,1.0,0.004291331289401568,0.04439812895861408,-0.0023646930340313387,9.0,2.653960752842516
3.5200011364282062,14.892547895414143,1.0,0.011114430403265652,0.04220498845469237,0.0016951497218568436,7.0,2.5832870467020785
3.44013864424115,10.481391914088219,1.0,0.007196258102563191,0.038011905939710024,2.0993801666706343e-05,7.0,2.5949565776427783
3.54880959145406,13.18362368815279,1.0,0.010107415547472187,0.04448368285198829,0.00193102375448271,7.0,2.6080733505250686
3.5469060742087617,12.003041996181498,1.0,0.010977723978235598,0.04035402431282206,0.008472100543068281,7.0,2.573754126745178
3.542331950679016,13.584595541233718,1.0,0.00984579802897867,0.040325877668571125,0.0010617627940444309,7.0,2.5840003095673403
3.5452582533098473,11.472183039027984,1.0,0.010378733559801012,0.035178110357673834,0.001975286527250453,7.0,2.548829521039478
3.666685607136769,17.069766858649256,1.0,0.006904845220118139,0.052527249991905056,0.0020357126924483143,8.0,2.5286646385653913
3.5483550201716008,11.337418279075699,1.0,0.009246218403440531,0.08152891186584968,0.0037937976874180997,11.0,2.5378653166181993
3.5050002841070516,13.303721068167995,1.0,0.007881859524054846,0.0401548955832807,0.0011719705970497792,7.0,2.6149729075713637
3.5935280413659867,15.716171826159274,1.0,0.007476679934668162,0.04285278958589442,0.002266607610482021,7.0,2.54095820998517
3.5175862264901414,18.021152453119058,1.0,0.007637942773537021,0.04217659771383668,-0.0007067977043459585,7.0,2.6025736668107546
3.3878913574634923,9.339401455623815,1.0,0.009580758353858465,0.034278844140563675,0.0004767076706220915,7.0,2.619538415604743
3.433945110517643,9.364013701956608,1.0,0.007168195684837508,0.035683983702326345,0.0035516386620068198,7.0,2.612124476894231
3.600943235411103,18.452777459914522,1.0,0.007545653879007963,0.043460567115481026,0.0004102394202264382,7.0,2.5804933389494167
3.502102392181374,18.438211680966504,1.0,0.010256758755905482,0.043288341566190255,-0.00030955226693685017,7.0,2.5943489240883686
3.435109949428945,9.441635277151876,1.5,0.008601338138909731,0.051058092537541275,0.007047135897305976,8.0,2.5756741501608804
3.59892607534519,21.9326157594855,1.0,0.007857719587790246,0.04523001252949497,0.003549377296679256,7.0,2.6224800347270336
3.602363770668788,17.98124127753607,1.0,0.010060732180506848,0.04368872924292617,0.001092743751665344,7.0,2.5847327574479677
3.5296607761804646,13.77705205437598,1.0,0.007799967289668808,0.1395303177083855,-0.004890350298822345,14.0,2.5374602089161042
3.5572191601795558,17.079250155011927,1.0,0.007830987316392757,0.08708145455768984,0.004624849204547161,11.0,2.5858217967805244
3.6747542474004207,20.96519956448513,1.0,0.01313347066032089,0.04323532966767325,0.0009176792784755597,7.0,2.5817204930980475
3.4624126370816524,11.275612323104601,1.0,0.007673019687642113,0.06707172080440112,0.005500016114897826,10.0,2.632287041371814
3.5206261719415877,11.752372538420088,1.0,0.009562511193366152,0.040237674151564234,0.005800786333786809,7.0,2.598698563491334
3.428802772884823,9.003262030690529,1.0,0.006081129692043774,0.03325352116379755,0.00021504599508236582,7.0,2.5842126542677115
3.5317063469515313,19.933141641032954,1.0,0.0057320893396944905,0.039861735959590576,0.002725448321697319,7.0,2.594666226385611
3.5899482925166204,13.489061891710262,1.0,0.00987168476729694,0.04021265734068741,0.0010683049001210618,7.0,2.5732453364473162
3.472612080231831,12.027516298270776,1.0,0.005930945909572993,0.037505821677979626,-0.00029517634389108875,7.0,2.602407958612355
3.5411955224728677,10.256084863838542,1.0,0.005446835600255717,0.038009825423022246,0.0015302848135776293,7.0,2.5705294908897587
3.460452298426047,14.499853977644594,1.0,0.0074321798797474525,0.038897246477122435,0.0034370175176002653,7.0,2.614907058987079
3.6169952838229444,19.735690089412532,1.0,0.010956554729152024,0.11147471644081301,0.005372869010745751,12.0,2.537515800861813
3.4515313370077845,10.802633052112718,1.0,0.0074150782007325056,0.06111896206599893,0.00421175795306477,9.0,2.5979900555320974
3.477470310813114,9.664362301062022,1.0,0.00722378460356668,0.04530716681639707,0.00434653910306484,8.0,2.5866609274074044
3.521648957327121,12.255997398350734,1.0,0.006801201973775539,0.039137905779423866,0.0005493040494827144,7.0,2.5934596349865897
3.589294846298085,15.263644049108349,1.0,0.009155629969496704,0.06920331340180906,0.007482734867284227,9.0,2.525070776042381
3.5091198363543383,11.5628666677779,1.0,0.0064786725223354436,0.04378837027935757,0.0038522699551914947,8.0,2.539009831088271
3.3870390363088814,8.786874873582194,1.0,0.007747904617128265,0.051628154538972924,-0.0024337534020626565,9.0,2.596002050469591
3.3698789703960452,8.560961417515742,1.0,0.008131699914964763,0.033966801709777006,0.003066827089212784,7.0,2.608882267516405
3.488266378771521,11.999120010083109,1.0,0.008593584389105846,0.04775555326654558,0.0033526425403272242,8.0,2.6160734525856966
3.4379226092391613,10.441721274840873,1.0,0.009365731961129553,0.039376651092171595,0.002644368137996248,7.0,2.576836042715972
3.4313881470538097,11.687477511689968,1.0,0.007968818952182044,0.04763692801675458,0.0017112353800044185,8.0,2.622532957181164
3.6134723563838853,17.99102178639962,1.0,0.006927632011203166,0.05176804763264441,0.004001970329804137,8.0,2.5872814863751543
3.5906869708506166,18.10926426497125,1.0,0.009133172259058409,0.04474275807362934,0.0032501106655588533,7.0,2.583189407203821
3.4373259844309336,9.299563474730853,1.0,0.008945368012003962,0.033634563932543375,0.0027758909591126236,7.0,2.614666671723861
3.6094664469572133,14.720974079152445,1.0,0.00872560810517417,0.050079923483621905,-0.0002274393228897595,8.0,2.5602192254836806
3.4793738280584123,12.262865786817743,1.0,0.010414177983297135,0.038541727056067884,0.002007967802381673,7.0,2.590493651211207
3.488465253707597,13.82353168775741,1.0,0.009431216600402803,0.03246927403664884,0.00042385971454875416,7.0,2.5652513085786
3.6515142905846925,16.384647043461168,1.0,0.0076657885883251176,0.04235487839453761,0.00074286644289457,7.0,2.542476347722955
3.57812943917268,16.60805210893744,1.0,0.006316157383838061,0.04122087631016955,0.0012662512141531556,7.0,2.5466183040560733
3.508295925904881,12.257877324285548,2.0,0.012023781508078368,0.09822430013334717,0.00481825656767114,13.0,2.5743320135163597
3.639354508778908,18.68234006430316,1.0,0.008041351191814039,0.043653763882076695,0.0025823277259463032,7.0,2.568247630356735
3.610375589522132,15.47793501299368,1.0,0.0077289626846538395,0.04229643614961343,0.0026729999085495612,7.0,2.608471026633194
3.4864480936416844,14.488844542060818,1.0,0.009167436742889556,0.03758420062052846,0.0018012076523063485,7.0,2.5929271010522337
3.434030342633104,12.090633918865475,1.0,0.010444287492183402,0.09731230565532317,0.005553142360995132,12.0,2.6004399951531254
3.4737200977328255,12.829144249979553,1.0,0.007097609732598542,0.0337574893023847,0.0001250798327357709,7.0,2.5807005731655064
3.4457923745667367,14.585846546560782,1.0,0.011297658824890644,0.035455791547272915,0.002427144761885502,7.0,2.6220505913111527
3.5434967895903178,16.33841053814196,1.0,0.007094405310485552,0.04968297879358202,0.0008832469620231554,8.0,2.5542700477825573
3.52056935053128,12.055387413792914,1.0,0.010854928837669475,0.05543573764618909,0.006786899374769563,8.0,2.553585205342887
3.5499744303653618,12.040612558600277,1.0,0.006270553072169616,0.062004199710616784,-0.0015466677378312662,9.0,2.608428321368507
3.5786692425706006,16.988573104860606,1.0,0.011981208864680348,0.04758652757895723,0.004111464214984377,7.0,2.5897429088549044
3.507614068981192,13.838182571264946,1.0,0.0064491803715909235,0.03624471485261891,0.0024909651938855464,7.0,2.5681882407905725
3.497329393715552,10.142589930058191,1.0,0.0059804260943635,0.03586234183280179,0.00023659455090366475,7.0,2.5661601103682328
3.694329223251321,19.607120667394238,1.0,0.010523215605770964,0.05959971333123211,0.006107392434842097,8.0,2.5161129534889257
3.442496732768907,9.196198346073077,1.0,0.0071225222482643735,0.03698713975138875,0.001025221834123505,7.0,2.591932674473906
3.688419796579351,18.866003087605403,1.0,0.00974014580895799,0.0465538561140255,0.004022238709666098,7.0,2.572797920182613
3.5073015512245016,11.322676900911542,1.0,0.009572015113048282,0.03731202889375639,0.0001657449933271652,7.0,2.568438175898533
3.4844025228706177,14.953910418822467,1.0,0.007120989252973109,0.04976990742210108,0.006135589532700763,8.0,2.6173384341713595
3.557645320756861,18.194932992845317,1.0,0.007202054529388602,0.048829464087246664,0.0009516392028525118,8.0,2.579567014641759
3.4695721347803854,10.262785209851545,1.0,0.012191437251628773,0.06718129623120019,0.0018234464686362176,10.0,2.5808488123474134
3.392181373941701,10.21875389098658,1.0,0.006391816942636408,0.041796241252197844,0.004785591812966019,8.0,2.647309504079533
3.497130518779476,15.492407634257322,1.0,0.008954164918000829,0.0408732024722935,0.002497706568540223,7.0,2.6360534838788787
3.5561679640888686,16.630186803808943,1.0,0.008282625834859392,0.04070880496329071,-0.0022451911191529506,7.0,2.5583046990871385
3.6320529575544067,18.028610295538574,1.0,0.0061192610648689305,0.07274016447000337,0.0015748863244683295,10.0,2.571560855580416
3.5634126939030626,12.442471702836658,1.0,0.008798426073926668,0.08345994064980772,-0.002380318718704674,11.0,2.5859809274785936
3.5123302460367065,12.238212901027973,1.0,0.006883322832165528,0.04326580606513368,0.0029602343972033925,7.0,2.5814544050194206
3.3531734757656686,9.450975993396751,1.0,0.004496614993969583,0.03419192045933437,0.0014483841851952054,7.0,2.652853581216844
3.7018580601170523,18.428930249856272,1.0,0.00814120144246988,0.11024835415638723,0.004577155263165878,12.0,2.532345901220782
3.5596056594124668,15.212217793067497,1.0,0.0073985746503622,0.037546713886361605,-0.002198045636062174,7.0,2.5601578592682097
3.5083243366100345,15.139522959264529,1.0,0.011590695492599556,0.04951156355693986,-0.0012581622987872204,8.0,2.592058189571068
3.4842036479345415,17.087590766488216,1.0,0.0068013144077564425,0.040305241591333966,-0.00026398786823300175,7.0,2.5741991126360064
3.509318711290414,10.456983231721432,1.0,0.010417287088997862,0.05361568303608992,0.008300550421682755,8.0,2.5772406927622225
3.5473038240809136,12.690669493628544,2.0,0.005909003539499413,0.03978424820920293,-0.001918131777253254,7.0,2.562394091129648
3.495937269163021,11.17230311130538,1.0,0.005432427225582792,0.03721219210866857,-0.001202860302260485,7.0,2.559188901761636
3.482186487868629,9.414244506523731,1.0,0.008080005892434516,0.03795621005859673,0.0003016059448299746,7.0,2.566900774459887
3.449968748224331,14.141361552820094,1.0,0.012378574736348846,0.045451261050935075,0.0038636718215964224,8.0,2.59884304756139
3.472612080231831,12.029542845645171,1.0,0.008131836360667166,0.06166438004792422,0.006202927493803911,9.0,2.5994884958123303
3.4818455594067843,14.047798457202783,1.0,0.006249301758217585,0.03301120024899809,-0.00157437608477922,7.0,2.5775553399886064
3.5392920052275696,15.052031241706228,1.0,0.006990610803533637,0.04128209559075411,-0.0009844447270184115,7.0,2.5806031341261995
3.586624240013637,17.518393881130976,1.0,0.007040814984606292,0.04052669232667967,-4.227354768240498e-05,7.0,2.5635677991215746
3.4680379567020854,10.216828683540038,1.0,0.006777466230455387,0.06838533009305045,-0.003259464141501783,10.0,2.614678007023718
3.5948917552133643,19.259229190592873,1.0,0.007250830408967235,0.08353479249351572,0.004305733382615289,10.0,2.5510807415894488
3.456844138871527,10.69557939838544,1.0,0.007914833389984666,0.07027071070905258,0.003034799754892531,11.0,2.639092177493361
3.5746917438490824,16.355130307820875,1.0,0.007984283921827928,0.047357173838120416,7.558791300472183e-05,8.0,2.597427793302686
3.4313029149383487,11.86343081465163,1.0,0.008878536264791709,0.03893916848378474,0.003019196142320756,7.0,2.592923269289034
3.6023921813739417,17.572206589289824,2.0,0.008649728833833636,0.0745849262344696,0.0012933021078037584,10.0,2.6130410490066955
3.499545428717541,10.617819724778979,1.0,0.011542207571283436,0.03790191187381837,0.0014092905826281227,7.0,2.602473214820237
3.422041025058242,9.050786966760182,1.0,0.010466525054106945,0.0354547297808891,-0.002224019098801988,7.0,2.5595558800222546
3.5302574009886927,17.81319727172904,1.0,0.008218234458399198,0.06655635512993074,-0.00115141372242246,10.0,2.62810652596529
3.490340360247741,15.01448456454932,1.0,0.009333178464150382,0.035021617668246484,-0.0010353353133377664,7.0,2.5914036560952134
3.5807432240468207,15.626703921191194,2.0,0.010110821090452915,0.04144493004421673,0.0038307053894375085,7.0,2.5946382292052874
3.6567134496278197,21.58460550619351,1.0,0.00905224039261987,0.06563916650254238,0.0015612845529324709,9.0,2.533160044490847
3.762884254787204,25.111528619233685,1.0,0.009923508253663393,0.050319316290200415,0.005302869488905715,7.0,2.540749271701027
3.4965907153815556,12.340274574767514,1.0,0.009084658266119372,0.03677216004493746,-0.0015270999927376233,7.0,2.5782469757807807
3.531450650605148,18.02411769824558,1.0,0.00797733117056676,0.04320026697928686,-0.0006191465723460722,7.0,2.609893031608471
3.8080856866867436,25.818800320538948,1.0,0.010158220571434007,0.11192936793478102,-0.0029299603431099806,12.0,2.51625024986168
3.462924029774419,10.265182580138063,1.0,0.0056626130705235145,0.03546895422631301,-0.0015223722293328983,7.0,2.5669315238696386
3.5137791919995456,11.266554344892057,1.0,0.005873125491549169,0.04701344546655725,0.0035009076561389237,8.0,2.605053980377926
3.6460594351951814,17.918406251267946,1.0,0.01186137786418795,0.058492728650818705,0.0016809434799654015,8.0,2.5585470824837673
3.6716006591283596,17.022115074639345,1.0,0.01818681091742891,0.050897945598100056,0.009757568353813539,7.0,2.560216954384435
3.6823683163816128,17.90303897148119,2.0,0.007817475971330312,0.04428841061740539,0.003418469569508465,7.0,2.5761282285599365
3.4251377919199952,9.44364354956052,1.0,0.008809928020682312,0.034061903720484704,-0.00041162337096121537,7.0,2.591623795174047
3.4753395079265865,14.4340356700203,1.0,0.005874224361612113,0.05630833510389831,-0.001932517057032898,9.0,2.567863545133739
3.5234104210466506,18.20153028127516,1.0,0.01003350349748433,0.04103813152498273,0.0003095783216579407,7.0,2.6011260832432304
3.4726973123472926,11.060273814821763,1.0,0.007440215008697737,0.037492402982126624,0.0018941762053800457,7.0,2.615005907902818
3.396187283368373,9.048995324956552,1.0,0.009362535461263699,0.03840123945562972,0.0045176513301843245,7.0,2.6061377483211157
3.431672254105347,9.684988339754275,1.0,0.00957713261325932,0.13504733568239558,0.006386786241252059,15.0,2.5728442691174376
3.490340360247741,12.474794424333604,1.0,0.006785027797715948,0.03821880168077905,-0.0014986968263829119,7.0,2.583333136318464
3.411813171202909,9.928180887164746,1.0,0.006096981191971107,0.03686908046972524,0.001729668082919177,7.0,2.646696998502282
3.576339564747997,16.84510136716787,1.0,0.010351832145634454,0.15862931925696705,-0.013201963728252329,15.0,2.520636909884841
3.542701289846014,12.621547600515342,1.0,0.006193716845133923,0.042509633591405534,-0.0008872170846289228,7.0,2.565735798606905
3.5041195522472868,12.193758041485715,1.0,0.008859098684057098,0.0440541947689986,0.00016675737769243057,7.0,2.584525727307505
3.5562816069094834,13.044731103011708,1.0,0.007045373228683094,0.08912904595356519,-4.275391649833197e-05,11.0,2.543513130070357
3.443178589692596,9.798941697982483,1.0,0.007558402559853128,0.032191450759462205,0.0015670561169345036,7.0,2.5854485839655257
3.631712029092562,18.532057419431027,1.0,0.010973309131877662,0.045871174058589384,0.004756127799705254,7.0,2.6192913444502945
3.5745781010284676,14.25127778394098,1.0,0.005213881407269527,0.04480695718206586,-0.0009140529567659237,7.0,2.5270238343912252
3.5831297232797317,16.903754740473758,1.0,0.007100258986590946,0.053828091563482686,-0.0020553446295976745,8.0,2.54255867918254
3.550997215750895,17.72624082016109,1.0,0.008953496502136171,0.0584732845391689,0.003520288165992694,8.0,2.5472080891803364
3.493153020057958,9.52452468841937,1.0,0.00816485621680807,0.03692569600389968,0.004944018883761831,7.0,2.584517744104862
3.6033581453491674,19.225601960821148,1.0,0.006647950596341601,0.04068573358946973,-0.0013711467766914145,7.0,2.5452631549966505
3.580345474174669,15.272828295225308,1.0,0.008330610609912581,0.04137289741965556,0.005949241372627134,7.0,2.5742581382622562
3.5983010398318087,16.56925587674867,1.0,0.008613462667934113,0.040636571737899405,0.0019275100443303479,7.0,2.5785727097529527
3.551281322802432,12.305707976786305,1.0,0.006510921543659509,0.04106424795569798,-0.000912710764027169,7.0,2.563587483386941
3.503522927439059,10.497420482430877,1.0,0.009454482610673387,0.058323197807748334,0.0016011167463744092,9.0,2.5749627537621906
3.5291493834876984,12.200453250302983,1.0,0.011540681304754996,0.05421514341818916,0.0013476541960154439,8.0,2.5659539943295684
3.4876697539632935,12.376058818726321,1.0,0.00579005656936693,0.0399700779609932,-0.0006205970514760921,7.0,2.5799260430792206
3.429115290641514,11.954991927958837,1.0,0.006772217712011863,0.038263442717422935,0.004410097819636653,7.0,2.6066259215482392
3.6408034547417465,16.513161974132963,1.0,0.013743239220226883,0.10374712689971519,0.010577921034261428,11.0,2.5175033524495696
3.4297971475652025,11.164550894695923,1.0,0.008388347507992888,0.05635002133355377,0.002846687157578403,9.0,2.6034048870772906
3.5413091652934825,14.621049375739851,1.0,0.00758925944840716,0.05019097074701856,0.0028168968221220034,8.0,2.586521896833739
3.5215069038013525,17.459299158009284,1.0,0.0077253550001580296,0.04007719079242549,0.0027949921214055345,7.0,2.595563945992806
3.5630149440309107,12.134167350831103,1.0,0.006571886738536231,0.0492293368284771,-8.763943119413765e-05,8.0,2.553551432462207
3.4394567873174613,11.05694068618169,1.0,0.009046394127335544,0.037091807671843696,0.002307135549431623,7.0,2.59131762099162
3.43269503949088,10.270933500078025,1.0,0.0071272552682685175,0.034011289566440076,-0.0014737494831965783,7.0,2.584329342239725
3.466276492982556,12.401795003001403,1.0,0.006837342497458709,0.034924082829246486,-0.00028871965346792024,7.0,2.5683768449273785
3.455878174896301,10.733832198613015,1.0,0.006291179225475063,0.03411498696809977,0.000745893487627023,7.0,2.5733308816492766
3.5314790613103018,13.600309737083235,1.0,0.00996191152908843,0.039628167627457786,0.0025259721300530686,7.0,2.5860613906041436
3.576453207568612,17.2155919333167,1.0,0.012230887571267335,0.04127756433623525,0.002502720774794414,7.0,2.593414056947939
3.5798056707767487,19.16714465499613,1.0,0.007015319410955678,0.04258733239102627,0.0003077249997617916,7.0,2.569685527525415
3.506875390647196,10.737641455893732,1.0,0.009026283445853545,0.04275465169279166,0.005920831218663883,7.0,2.563748296597316
3.4612762088755042,15.715916132141727,1.0,0.0066715417225727824,0.03793323707160129,-0.00011214392502915457,7.0,2.6065158381826516
3.525001420535258,16.069619455181286,1.0,0.013653234550113469,0.047103679794385345,0.006036821635666151,7.0,2.5808531161914443
3.448718677197568,10.644964622357792,1.0,0.010932636528806494,0.034264849104326596,0.001964364258479354,7.0,2.5825067096190795
3.5734700835274733,14.968906829418838,1.0,0.004845690409916503,0.05864949537215285,0.0020873888012684647,9.0,2.5677852090588305
3.5109949428944827,16.26526762035881,1.0,0.005835788837213335,0.04263364063216849,0.0022595668909554615,7.0,2.6102754367759573
3.50644923006989,12.334937835417918,1.0,0.009005008947580051,0.05055958727811113,0.00242967233918678,8.0,2.5431502541613646
3.478578328314109,10.602355773755189,1.0,0.007652485534731968,0.061103732936173216,0.003462622706917463,9.0,2.5432224803818047
3.5195465651457467,14.0443762412171,1.0,0.009578724316357312,0.03556871667092779,0.002461730945405781,7.0,2.5749263168075047
3.3674640604579804,8.058696433713807,1.0,0.005144345453200527,0.027510107493834965,-0.0014527572605886954,7.0,2.6269618303772218
3.5664810500596626,15.958170873748106,1.0,0.008723939108042589,0.053882769028555016,0.0004893764221478615,8.0,2.557655466266798
3.510369907381101,11.297841453915344,1.0,0.010858506271204549,0.04271412113829309,0.004106044093133535,7.0,2.593461831646295
3.459798852207512,13.481820813726582,1.0,0.009056669039752774,0.0375846347693256,-0.0020494481604817817,7.0,2.61264794188014
3.400505710551736,11.664214380951243,1.0,0.008764728539010114,0.03545810764731766,0.003779465703401475,7.0,2.6375924234294574
3.4727541337576,11.150565672366007,1.0,0.008271962583484949,0.03798483459707104,0.001895697027836729,7.0,2.5997474221097754
3.6218819251093812,17.267587349969794,1.0,0.00896338611305414,0.04102219109502921,0.0020089511526532513,7.0,2.565511038216105
3.5202852434797434,11.911573806784213,1.0,0.0069028442397517376,0.04761214212589091,0.0037379160109992484,8.0,2.5694556743978274
3.451673390533553,12.307058931394057,1.0,0.008838082494341704,0.042181007544547455,-0.0014532654669896122,7.0,2.567905160743582
3.5800045457128244,12.854543198631443,1.0,0.007378207716357554,0.052427977225994,0.00039965660753587184,8.0,2.5361638285824535
3.5255696346383316,15.20077432837154,1.0,0.008237750733095489,0.04127290734447438,0.004514904622668418,7.0,2.612397467534821
3.529461901244389,14.617340925055892,1.0,0.011004779976310386,0.0395914166693499,0.0015465457399378975,7.0,2.5969456188836055
3.5110801750099436,14.263940647837767,1.0,0.009146675040866248,0.08498665925206203,0.00034528445607068774,10.0,2.584715264133938
3.528694812205239,13.72008833282196,1.0,0.0073634622400914895,0.11337237077256337,0.004274864373527244,13.0,2.5795524192130195
3.4634638331723395,11.49822730031722,1.0,0.008170638525186957,0.049635335555583616,0.008421773794659086,8.0,2.6254019544288836
3.5630433547360645,11.412670023713554,2.0,0.009403450959032389,0.05241114948118605,0.0019583264056902833,8.0,2.524616157928926
3.4639752258651058,15.403626679675895,1.0,0.010237434476624285,0.06188585477781754,0.000613149848322179,9.0,2.6199747394252144
3.5332121143246775,11.635268478051913,2.0,0.0094765838861951,0.053100355566234554,0.0006754622627668531,8.0,2.5645863269572695
3.4636627081084153,11.128062260032218,1.0,0.008409757287472952,0.03760913586716088,0.0018718768759551955,7.0,2.578028880460723
3.590147167452696,21.967725955704083,1.0,0.01397496434752335,0.0475644984127221,0.005006288605090299,7.0,2.61242149428705
3.3931189272117734,8.422567245006263,1.0,0.010205336390105457,0.058621358456461874,0.006936705201437142,10.0,2.6327285839489427
3.619893175748622,14.191897466978546,2.0,0.008022403785085674,0.07699633344974625,0.0066382049038655536,10.0,2.5197612526209454
3.5438093073470083,17.13679527888692,1.0,0.006696508448973737,0.040765378543639784,-0.0004587070402457659,7.0,2.555528852643651
3.577220296607762,14.958977197154313,1.0,0.007841486515961393,0.03944088146628781,0.0024150676934587218,7.0,2.568002384965481
3.4534916756633898,12.540665559828874,1.0,0.010887045230685954,0.03721756789511266,0.0019084846700167068,7.0,2.5964493392950496
3.577958974941758,14.2653750612119,1.0,0.008632488169229457,0.041121778958309915,0.0003285730371943435,7.0,2.5650611660187486
3.495255412239332,10.824442360136455,1.0,0.014058868950787895,0.04246544397584959,0.0011544651147946978,7.0,2.590657853664067
3.542985396897551,12.929930074863188,1.0,0.007710562102739904,0.037556013465516215,0.0009184811960687477,7.0,2.5735731599477085
3.4775555429285756,11.668350342133659,1.0,0.006089547718421073,0.05822130365242733,0.0037946634283789636,9.0,2.614181210444144
3.514858798795386,16.381390519808456,1.0,0.017535998672565167,0.04284654263410043,0.0017205281780906803,7.0,2.632488570128972
