mean,std,median,D,xmin,KL1,KL2,mu,sigma
3.292118870390363,6.2668794370647225,1.0,0.010169519195660892,0.03611578166707316,0.005994922356654781,10.0,1.6542774683501582,1.0263859929459884
3.333598499914768,6.35562491194281,1.0,0.011158426499516094,0.04832516994188141,0.011482789897452522,11.0,1.8814773388804191,0.967803220511835
3.2918915847491337,6.37855622248834,1.0,0.012116352418719,0.1143686498280506,-0.0012068946107888364,22.0,1.0656718207788685,1.169690511690824
3.2831410875617935,6.354715904416727,1.0,0.014004427286194748,0.08729031637210088,0.006683719880743843,18.0,0.6691460792439019,1.2428098060685469
3.3146769702824024,6.706811752132943,1.0,0.013728147956306502,0.0427631196115635,0.011850110896664911,10.0,1.1115032983907784,1.1998497815114146
3.3262969486902665,6.27432134541119,1.0,0.011932531181068934,0.03795551767932955,0.006310529934704442,11.0,1.5861198575849267,1.0612642230051088
3.3328030001704643,6.291716950818384,1.0,0.011849539416548649,0.06955228307169166,0.00610197397844206,17.0,2.0418967824458054,0.9494204402406634
3.2353826921984203,5.974258792775103,1.0,0.016084507690972916,0.03877582316998755,0.013364430912122718,10.0,1.5821212163542184,1.0243433730237776
3.3419228365248026,6.799198684545831,1.0,0.01275590977130392,0.03961194133449868,0.0020376335195341068,10.0,1.6792454873976714,1.0393816852340874
3.289363031990454,6.627250214785532,1.0,0.012583754226754063,0.041630869435622726,0.007467874028330746,10.0,1.2588087738250393,1.153746196116393
3.2639354508778906,6.248095430387255,1.0,0.013626922766560023,0.03712985472083059,0.006335848915130968,10.0,1.4652505108774903,1.0808696115511627
3.2678561281891016,5.896291652708942,1.0,0.012671336505894137,0.03996478164696634,0.010417580749158939,10.0,1.817226347484433,0.9611861130365574
3.2984544576396386,6.018711792349638,2.0,0.013804280834970512,0.057683207992520136,0.007264820512689876,16.0,1.6765233606071992,1.0233345575904043
3.312887095857719,6.102299423470488,1.0,0.016636236159326412,0.056551467577159516,0.015289905166651631,14.0,2.0817398066640944,0.9262410370705783
3.329024376385022,6.218008797683177,1.0,0.01741420814004746,0.041104543468864704,0.009245905190992328,12.0,1.2773871181704202,1.1316397233697049
3.290783567248139,6.254273679915848,1.0,0.014688204716993891,0.09600660619671954,0.012324881437046922,18.0,2.393876444750055,0.8445482579251502
3.3341098926075343,6.6287998314631915,1.0,0.012021036695886778,0.049518680531429965,0.004893955137658618,10.0,1.7282860566054024,1.016642501336741
3.2575146315131542,5.894482631199744,1.0,0.016304291856398923,0.07609343186577137,0.019909324613387895,17.0,1.9086919852647095,0.9464029860547616
3.318995397465765,6.527071085868188,1.0,0.01877708732466521,0.04323218197212189,0.01049525986966021,10.0,1.812747804325277,1.0094608612777498
3.3403886584465026,5.9475108173050115,2.0,0.01369819434267494,0.0369244947496941,0.0073457506491577795,11.0,2.0479670940817476,0.9026960656284853
3.278680606852662,6.356064170052956,1.0,0.01546767346251332,0.05939867648706479,0.007079399263473315,14.0,2.2308000300527064,0.8656240568508078
3.327376555486107,6.5260923408931415,1.0,0.011757868905967084,0.040879378061460546,0.008331331820965087,10.0,1.5763340711305682,1.0719035255940428
3.332831410875618,6.318532733278899,1.0,0.011421106144515858,0.043889099483896965,0.0072675663247406,13.0,1.9636905160561822,0.9641632806074731
3.373714415591795,6.823341616197536,1.0,0.011438216458778405,0.04924511237683282,0.009002122482362967,10.0,1.6182014445275266,1.0907915004011297
3.3358997670322177,6.700795955068003,1.0,0.01117288493465285,0.044751332618684386,0.00486122538135177,10.0,1.4785522514451985,1.099860093771524
3.301011421103472,6.357615830620686,1.0,0.018266457711123008,0.08824220177791815,0.00881352204384253,17.0,1.3943766880783528,1.1174844442269394
3.324848002727428,6.90276826953156,1.0,0.014574144356087393,0.046955925905518454,0.006214199012742117,10.0,1.111888449809996,1.1902584122323856
3.2981703505881015,5.953705386015695,1.0,0.014035952402516039,0.07972981455867091,0.014979103602664669,20.0,2.4444286306728533,0.8174190853107216
3.361867151542701,6.4759690711331634,1.0,0.012750348103155451,0.04492253920483754,0.00759200628352094,11.0,2.00193032417721,0.9623187814738366
3.276578214671288,6.244544209077026,1.0,0.014185769613488386,0.04541805078541257,0.01360177213309948,10.0,1.9527432537028266,0.9405872725272175
3.296977100971646,6.125143164192135,1.0,0.01194840056900437,0.04145802147689246,0.010697649116893906,11.0,1.8955096172377353,0.9571612759174744
3.2953008693675776,6.336696314031006,1.0,0.01298724565353293,0.041066794327562973,0.009254293645565776,10.0,1.4876757828120841,1.0835639296253077
3.2779703392238195,6.397465303570463,1.0,0.009741288390833575,0.041886961561806976,0.007383575392179053,11.0,1.6497175280906173,1.0252818194464202
3.3439115858855617,6.544653472038249,1.0,0.011334190978974923,0.04083295638852671,0.007323421921485338,10.0,1.5911017910903182,1.0783510551536368
3.308398204443434,6.26345778217869,1.0,0.010722139646458184,0.035851497029789736,0.010148640793068278,10.0,1.626212666624674,1.0444707726949622
3.2800443207000396,6.345750950083513,1.0,0.012972845223277685,0.04814214379633135,0.013150083645258064,11.0,1.1558332085167493,1.1709790383937428
3.2723166088982327,6.073532887069713,1.0,0.01620879842120715,0.07648146092196154,0.009969560242094309,17.0,2.071189581716241,0.9222495640990114
3.2816637308938006,6.630549806991459,1.0,0.010432477023735981,0.07626325574089989,0.004533659205910132,16.0,0.9567275635066419,1.1973630463012817
3.3209841468265244,6.8055503587741075,1.0,0.0159831307952516,0.047565243851613474,0.00987303184187533,10.0,1.5968925245894772,1.0750093503442204
3.2802431956361158,6.18030705306265,1.0,0.01454760745255429,0.04171358459626419,0.009208231483263723,10.0,1.401624458115589,1.1143694334640952
3.388203875220183,6.717205317029033,1.0,0.01390052597650182,0.043927183970215854,0.009299212836870907,10.0,1.7483018567126352,1.0485316970203726
3.320046593556452,6.536004117541829,1.0,0.009748866397049305,0.062104450859912085,0.009739820378159741,14.0,2.0243090256061276,0.9523196668697537
3.3549633501903515,6.558606244276001,1.0,0.01302141171289578,0.16305180733572558,0.01293124417077627,28.0,2.2571931144420767,0.92675696165207
3.3231433604182055,6.527045508499318,1.0,0.01006128918492255,0.046469971702560425,0.008252453660040836,12.0,1.6168645188018314,1.0584256229977784
3.3133132564350247,6.138038377697527,1.0,0.013167896641213206,0.03949097993267633,0.01124517241094811,10.0,1.8403726460017826,0.9800196827493064
3.2762372862094438,5.993687478215383,1.0,0.014582159095431313,0.03316716657915309,0.004915306587580917,10.0,1.7292189301363587,1.0062184228336142
3.310813114381499,6.404827166052891,1.0,0.012144456986703411,0.03622922330865999,0.0025912945224151342,10.0,1.566087992676684,1.0520571885969456
3.338456730496051,6.824271744236454,1.0,0.01810941053503523,0.07553292995261718,0.018553767053042493,15.0,0.49831374595020506,1.2867274465293952
3.3443945678731746,6.326440046128638,1.0,0.01343039003413371,0.07125113279153646,0.013499673511836547,17.0,1.5757820989200504,1.0608248377419334
3.290243763850219,6.304328326498379,1.0,0.008919567497924552,0.06063106809164186,0.013166543514205832,14.0,1.9026028885877444,0.9825222570044041
3.3242229672140464,6.24474770499439,1.0,0.012990304925889706,0.07442009600473376,0.01067896813863315,17.0,1.9693602519652273,0.9497746989854321
3.2541621683050175,6.298736375353294,1.0,0.016850614228748784,0.04858835740735205,0.011184961224708873,10.0,1.5474205975058082,1.0491517939594122
3.304733223478607,6.20965283903208,1.0,0.009614451257544843,0.0704520662695122,0.005530003841285926,15.0,2.0344665000695015,0.9119060993403969
3.2939371555202,6.629374249305439,1.0,0.013721087695647505,0.049137041546171836,0.004895566389793459,10.0,1.5468764550275151,1.0681643290425493
3.276947553838286,5.989650323368353,1.0,0.01165126741064565,0.06097919740943404,0.009518684469315131,16.0,2.1437714083947306,0.8931602932461196
3.297943064946872,6.172576522224743,1.0,0.013995266662875372,0.04701706564327683,0.017615486619956135,12.0,1.260152190774963,1.1332407856524258
