mean,std,median,D,xmin,KL1,KL2,mu,sigma
3.3073470083527474,6.68779114311955,1.0,0.010501298025721889,0.044124562871747264,0.007361733296887458,11.0,1.8471736161683148,0.9835959837021578
3.3133700778453323,6.491935159570537,1.0,0.014461839586384473,0.04374935397611764,0.007055076751960008,10.0,1.4280277215166604,1.1158500380226086
3.346610602875163,6.300303785741453,1.0,0.014053020918811221,0.04256672101872871,0.006824575680878557,12.0,1.9592363722592998,0.9776231690372308
3.2871469969884655,6.344220042051613,1.0,0.011089401988266356,0.05439581353706899,0.01469093974873713,13.0,1.4930893146375657,1.0861276924567764
3.285271890448321,5.936216517452551,1.0,0.010403082973560518,0.032547786408994056,0.005825488591805727,10.0,1.7368632295305746,0.9811508694081323
3.2972327973180295,6.177899308666086,1.0,0.012061369598052762,0.06038778807115748,0.02165137751973474,14.0,1.9205601934745478,0.962922534929666
3.3109835786124213,6.635664739089068,1.0,0.013782883547144076,0.044295501739816306,0.005148141935527935,10.0,1.456365487986706,1.1308237679069209
3.2843343371782487,6.306399895310173,1.0,0.012392930768821753,0.10899313155532037,-0.009764414113896351,21.0,1.9934086223733678,0.9723221740801716
3.3049320984146826,6.483300730102222,1.0,0.013552897773058459,0.0651643860422296,0.007438979578036245,14.0,1.127515739311551,1.1790676420585804
3.276521393260981,6.520532805491169,1.0,0.015100715406136556,0.052279472121429714,0.006481182487636808,12.0,1.3084134764415818,1.127664122810089
3.3488834592874595,7.8106820150701735,1.0,0.011331742936771166,0.11304255986793868,0.0016614011673424145,20.0,1.0663704928679598,1.2202741241121875
3.2941644411614295,6.1073931117555125,1.0,0.012392784043913307,0.040574584995158175,0.009679762881655604,11.0,1.9540513851706902,0.9290012653641991
3.306892437070288,6.1890288654128645,1.0,0.01292115669732613,0.06993545263742486,0.007400394779593883,17.0,1.8509369110914782,0.9892030325847354
3.335700892096142,6.352621304550618,1.0,0.012221946775476278,0.046796598746518515,0.004215510223314878,12.0,1.0204896622027266,1.173142862031002
3.2010625603727485,5.782484707264251,1.0,0.013836790136232957,0.041199184655761154,0.008537847634193801,11.0,1.4202524093016153,1.0540383345284634
3.317290755156543,6.259848758927128,2.0,0.014657062399839688,0.07871998203168092,0.013648718091532197,16.0,-0.3311835094112693,1.4196916788283827
3.2410080118188533,5.8189498656984435,1.0,0.010545342275357972,0.03247647328381069,0.005769630784956454,11.0,2.0611257729158643,0.8913209295408007
3.2712085913972384,6.472035161125148,1.0,0.013785504492683065,0.05865974442383375,0.0025747858084334014,12.0,1.3019683886640105,1.1413933286304514
3.2827717483947954,6.166521195765722,1.0,0.01771531536736165,0.05674864744706548,0.021537736102178524,12.0,1.5725904683168217,1.0641487653392292
3.293056423660435,6.1794943510288975,1.0,0.01173958608922998,0.05016440674257204,0.008165189997056397,12.0,1.872859074051099,0.9798092823511119
3.2972612080231833,5.934297432358408,1.0,0.010760252788507063,0.029562272513134667,0.0051548232436768975,10.0,1.9199019353681823,0.9318663657454009
3.3194499687482244,6.149962464381069,1.0,0.014640907038609874,0.0772546533548644,0.011749604497868937,18.0,1.4489721056531488,1.071376955206547
3.386101483038809,6.587103577671392,1.0,0.01233578957974113,0.04791469725295491,0.0020643952043948896,12.0,1.8023662061558192,1.0154795750787597
3.2650718790840387,6.158532362821265,1.0,0.015255429712481283,0.09905643648393306,0.023035782559064757,17.0,1.5530812320520433,1.0785467198039715
3.2872322291039264,6.744996192698565,1.0,0.0157413464510624,0.07954741344978214,0.007895148837452636,15.0,1.9013412934941858,0.989240393895414
3.323228592533667,6.1486030354956,1.0,0.01614362741780606,0.03311901258881033,0.007489110941489531,10.0,1.8612057795157755,0.9686049629150845
3.3157281663730895,6.740125714273841,1.0,0.011418149159889812,0.05430628254540569,0.0033096836581865186,11.0,1.2443390294227208,1.1517052744764609
3.3723222910392634,6.733300873645499,1.0,0.008065019819924801,0.05419099505107948,0.016214280076091353,12.0,2.050824547133063,0.9382726614128978
3.2993067787942496,6.505916138440938,1.0,0.01207963312285626,0.049828940391136764,0.006856677044115674,10.0,1.3136651648061957,1.1431137343746813
3.299562475140633,6.527121345969219,1.0,0.013322680542657839,0.060041062007248534,0.004248870340056177,14.0,0.6076249002602367,1.292677335109782
3.326921984203648,6.104026304885939,1.0,0.011741036390258919,0.03527318500292009,0.012757809812528399,10.0,1.8514195975065204,0.9556290896663486
3.2481959202227397,6.067830125411099,1.0,0.00978195742997122,0.03985308661192412,0.01354623153365506,10.0,1.8180652048621553,0.9797140583567346
3.3466958349906246,6.664358000478618,1.0,0.010439691750108171,0.03889111349244623,0.006250556181198249,10.0,1.6069455869817144,1.0689813365839422
3.2948462980851185,6.045474407657285,1.0,0.01155672375481187,0.035184658862058606,0.0032428161275816288,10.0,1.876728808541646,0.9619081550253751
3.2860389794874707,6.209558423735822,1.0,0.010807349713938375,0.04445055061295247,0.010814417252869536,10.0,1.679498911470569,1.024904259864269
3.2720609125518494,5.9202532853797,1.0,0.011090157037497439,0.04868972524544134,0.016734588192217376,13.0,2.086588885680179,0.8934512916146724
3.314904255923632,6.321054088675252,1.0,0.01357936047005713,0.05609912121290588,0.009128027244446196,14.0,1.3238899801032016,1.1222623470354849
3.307176544121825,6.294676803018724,1.0,0.017430424929199467,0.044141344575861156,0.008772481032333595,11.0,1.5020266224404044,1.0759459879775988
3.241490993806466,5.762604124885642,1.0,0.017157286974603503,0.035529956685221735,0.007686347346402695,10.0,1.7183846011285375,0.9796656837825259
3.2325132109778965,5.696854246030012,1.0,0.01036600776875124,0.030556067967894916,0.004040979663187663,10.0,1.8224001671354209,0.9401311161867265
3.296124779817035,6.305449502772364,1.0,0.014630607491165182,0.03826521658634648,0.0096111887049339,10.0,1.7476942827623132,0.9907950291473684
3.2368032274561056,5.927462843358369,1.0,0.01217774634503993,0.07568095444081727,0.017076492083712615,16.0,1.9773715288344689,0.9493536996576251
3.369509631229047,7.1298185985999165,2.0,0.011277306847786828,0.047539288000048474,0.004724018702710857,10.0,1.5657089067034782,1.0686716538671308
3.26492982555827,6.2880288680310645,1.0,0.018987670574914017,0.04395562624578907,0.0034605762685674967,10.0,1.7216612373813651,1.0062954263097832
3.351980226149213,6.293854195173206,1.0,0.012369895916967022,0.04172935732695094,0.013280918127817792,12.0,1.962350570673563,0.9574218320052832
3.2646457185067335,5.849344987624873,1.0,0.015666798460134967,0.03506163399384081,0.014197578460393552,10.0,1.746564718423766,0.9958870920350134
3.281550088073186,6.1241902294932595,1.0,0.012773516313524691,0.08468958652538107,0.00738024288637607,17.0,1.8670378252632815,0.9868887919660085
3.2501562588783455,6.0726710107451005,1.0,0.012212908492697072,0.040620200940021015,0.004055176248602749,10.0,1.4960451113963762,1.0698111816238995
3.3345928745951476,6.674488398224226,1.0,0.01254724188301759,0.037240228287076335,0.005977395403594662,10.0,1.725296327969497,1.0244645058534845
3.2490766520825045,6.415410379711497,1.0,0.011965771851350504,0.04116400153839117,0.0031507850670408686,10.0,1.7516282467679487,1.0079179156907139
3.341042104665038,6.256079787540624,1.0,0.01529738471605302,0.053345049495360036,0.002447878777943618,13.0,1.93890718274436,0.9785072638285482
3.260952326836752,6.208240577002108,1.0,0.013290570479367214,0.035336798247163875,0.009820067803673534,10.0,1.5027746135325697,1.0842965460068128
3.3440252287061765,6.535863982545898,1.0,0.014356179754995257,0.04317359042370007,0.005554524334160331,10.0,1.3947334767090807,1.1111693724065772
3.2939939769305076,6.302694225117762,1.0,0.018559064436126982,0.04542006137087076,0.01768391977684965,10.0,1.8654415470575845,0.975513962399752
3.3201886470822206,6.643708044553547,1.0,0.011007411557196978,0.049157286742200476,0.006268380457941545,12.0,1.3391320113007295,1.124886068994656
3.2706119665890108,6.666666379994159,1.0,0.014035762082006187,0.09785323548328075,0.01660071437818763,17.0,1.1037913057012312,1.1843983692885793
3.3519234047389057,6.377537531417816,1.0,0.01776663661636424,0.04187705176072467,0.008133153921227947,11.0,1.4639829655427947,1.0869918507591718
3.287743621796693,6.4528248978133576,1.0,0.012677244574208268,0.05680104426354976,0.009645916989151945,12.0,1.6003195429307846,1.0572843570091577
3.3231433604182055,6.381218017695168,1.0,0.012140190151848196,0.04608346624070353,0.009042706188025183,11.0,1.7264659731076581,1.0397700891657968
3.3193647366327634,6.4867591911180496,1.0,0.01327194063851328,0.0707185709912235,0.015553151877117505,16.0,1.9366305246740791,0.9717320454082834
3.3541394397408943,6.528186017511497,1.0,0.011645322547366055,0.037886524448598226,0.008827114764579957,10.0,1.764165151545542,1.0268107245919162
3.314705380987556,6.277113490514086,1.0,0.02324054985839473,0.10266619824904366,0.02311195173992318,20.0,2.242999020241574,0.8976162678454035
3.2799590885845786,5.844319297201961,1.0,0.0099231900672333,0.04058683497728572,0.009626370155769958,11.0,1.9964587824625175,0.9161608986703659
3.34788908460708,6.490918836005829,1.0,0.01390391251167078,0.05719017647991807,0.009893244668553711,13.0,1.8044993608750963,1.0277920590500975
3.3445934428092503,6.489483741483892,1.0,0.011353869937385741,0.04341593729457563,0.008849772760310055,12.0,1.547671109806084,1.0674786987408327
3.3126882209216433,6.4751369067582685,1.0,0.009982064828248233,0.07027835427158254,0.014439547780329666,17.0,1.5772677265102009,1.0488875144029828
3.3778339678390816,6.690690013860659,1.0,0.012250785478632564,0.05712267321687861,0.012848086909948837,13.0,1.9651418975234973,0.9827246375365268
3.2537360077277118,6.28900552844564,1.0,0.011826855215257503,0.051364995915502545,0.009083232733967177,13.0,1.2902990272945887,1.1044180684299243
3.3829763054719018,6.806865155498112,1.0,0.011540093899767956,0.0666211164812264,0.005958356813598271,16.0,1.9441576902876294,0.9850498709745825
3.271322234217853,6.201442712565721,1.0,0.014864407540630675,0.046115333484531826,0.006149287114437354,11.0,1.932935784636069,0.9540858336698086
3.3409000511392692,6.635606010424829,1.0,0.010927779440214669,0.03969672955439799,0.005366579192127988,10.0,1.669423969811056,1.0607282903490778
3.288283425194613,6.360140192072393,1.0,0.01551922902223174,0.08818348690980454,0.0052297904201741435,18.0,1.8066723034416077,0.9949177707041406
