mean,std,median,D,xmin,KL1,KL2,lambda,beta
4.146684470708563,4.540396015685477,2.0,0.01637284077760276,0.0038296725195196505,0.00311819318954934,12.0,0.09787635200766176,2.013642496248827
4.134439456787318,4.547724193837509,2.0,0.01375767393995675,0.008982012409712678,0.007586789371081671,17.0,0.08907361362362043,2.195275375393385
4.170151713165521,4.56010849704228,2.0,0.01638126192506395,0.003210968899942545,0.00269846192560597,13.0,0.10175890387605493,1.9197774575671422
4.116682766066254,4.512937579800447,2.0,0.011532409388395393,0.0025290693895807055,0.0010625285979596023,13.0,0.09711745452362416,2.0280439968465513
4.153929200522757,4.558656769538778,2.0,0.012724799955068922,0.006447800555971397,0.0024995020072044296,16.0,0.14090329171031374,1.569988922330409
4.13384283197909,4.538057674074128,2.0,0.010945785715183676,0.0024622651945749485,0.0005763787752309625,15.0,0.10161390880169927,1.952201053905073
4.173078015796352,4.529865064475046,2.0,0.01569929532810027,0.004813981018631303,0.004505763146917397,14.0,0.09184376060932939,2.202321579199631
4.167395874765612,4.582568576135299,2.0,0.016649674261820013,0.005866934750679353,0.004555527728701788,14.0,0.09697884127197712,2.002964927992271
4.128586851525655,4.51756305190016,2.0,0.015080878607238946,0.005168034483233146,0.003051552275618639,15.0,0.09679133448911086,2.0511346165214244
4.138388544803682,4.518993225560862,2.0,0.015646874042605563,0.008372845683602309,0.0066113865361279575,17.0,0.09383428331344335,2.1399242211166127
4.173191658616967,4.536623023021718,2.0,0.015089763884808316,0.0034589709354546057,0.003481779124624367,13.0,0.09819586580570527,2.0291703253669287
4.1398659014716745,4.552596326029217,2.0,0.011854033612312964,0.005784678464435781,0.0022224531004664113,15.0,0.11186095994002387,1.818700451514263
4.157224842320586,4.559553833289214,2.0,0.01494547477468089,0.010234546900756373,0.01022209895817012,19.0,0.08522323262601872,2.329295912032938
4.131768850502869,4.532634022531303,2.0,0.017654179478197363,0.0032027194656343155,0.0018207558735105803,13.0,0.08831168266247431,2.2761570094874766
4.177907835672482,4.555807519658198,2.0,0.0146376763085031,0.004620830293144801,0.0012649357282765816,15.0,0.08636462228074551,2.3468735214347425
4.182538780612535,4.565464090902576,2.0,0.0180856802387378,0.004457751998230794,0.0020422784224567144,12.0,0.08634838914292031,2.3587325641525387
4.146286720836411,4.563551938778215,2.0,0.015086989450557309,0.001935749228168358,0.0013995428136154902,13.0,0.09151719200849126,2.1238919332394666
4.147820898914711,4.551958021837877,2.0,0.014320530534214226,0.020472835316445868,0.006502972250209505,20.0,0.14951790472345305,1.551940958186234
4.141400079549975,4.528753688629292,2.0,0.014061305556977488,0.010073517143068866,0.003480231452337356,18.0,0.1261737302367536,1.7184202044308061
4.148900505710552,4.558403112432981,2.0,0.013376054690056316,0.0071781023263632416,0.0030403824038766013,18.0,0.0966771673782201,2.049612304818669
4.187311779078357,4.564032165587324,2.0,0.01338245489484613,0.01389379219394769,0.00778827526027251,20.0,0.12355235201466679,1.7263127091331738
4.118813568952781,4.522846153423393,2.0,0.006629651927864022,0.005056183145257155,-0.0001347413929291279,19.0,0.16730533059384023,1.4961163360766656
4.111000625035514,4.512885757981714,2.0,0.01621874610824603,0.004467809419057949,0.0019007347164704716,13.0,0.09374454564453168,2.134301864225818
4.132564350247173,4.533388000170823,2.0,0.0160031947480902,0.0018786894019951284,0.0012847392880261878,12.0,0.09126775606124785,2.2084029841296795
4.1706915165634415,4.576652635149122,2.0,0.015235386295231357,0.026055896210082575,0.0002142986306726694,22.0,0.23174847100573986,1.318318604045021
4.158929484629809,4.542220534749476,2.0,0.017443360709028743,0.022465938014084894,0.0047041448339076395,19.0,0.21546091324724478,1.307166622469587
4.171174498551054,4.573128966208081,2.0,0.013362251910197909,0.005414932505541271,0.0028648220630819636,16.0,0.10848451683991059,1.8603795184748875
4.157821467128814,4.5555404817558705,2.0,0.018850428525598928,0.019625851479165957,0.014555133027602625,18.0,0.29546826575449975,1.1231709727160366
4.143388828910734,4.564366005258423,2.0,0.012402678009316492,0.017167466535804303,0.004058316883432911,20.0,0.09080057238899186,2.21895022242615
4.152139326098074,4.568705431468301,2.0,0.01556764199222177,0.004771022956736548,0.0024521616887375284,15.0,0.09325395816026015,2.152027184885246
4.144269560770498,4.538617747605382,2.0,0.013681843624820611,0.009136107523410817,0.0039748637054659135,20.0,0.11063241873596169,1.9284484200150183
4.126228762997898,4.525405318966048,2.0,0.017754806212095353,0.0017731502440925268,0.0016503624452156016,12.0,0.09084751447777055,2.1818401516702877
4.165066196943008,4.543965343270986,2.0,0.016888596742299478,0.006752266083916202,0.0047535263927560144,16.0,0.10008186216815332,2.0130825418966483
4.143701346667425,4.539943872204114,2.0,0.01273945169055668,0.001891019193912354,0.000887354765237199,13.0,0.09673414005160673,2.0124007513184567
4.154611057446446,4.55405689984051,2.0,0.016687162280909384,0.001848232711404094,0.0016417713266625588,9.0,0.09442736456282708,2.0805958184522755
4.10713676913461,4.5325780209733795,2.0,0.01662997429354507,0.010152430557605667,0.00503422080689182,18.0,0.12374674034832339,1.6998412403068655
4.1505199159043125,4.554942496917246,2.0,0.013635837917709948,0.004301578846051276,0.0027633009055519353,17.0,0.12412971314468096,1.6920254423546397
4.1557474856525936,4.544188007439691,2.0,0.014881921351743155,0.002873193829691824,0.002040788629221318,14.0,0.08532474508827961,2.320563465046704
4.155349735780442,4.566466995461172,2.0,0.016287937596562663,0.002501633702572365,0.00027045657598147364,13.0,0.08950733104094992,2.2512219341681705
4.084294562191033,4.467848594326032,2.0,0.01296179400600661,0.02249082071777375,0.016271111647130743,19.0,0.2580518593640305,1.1967064512674235
4.1028751633615546,4.511932424963815,2.0,0.018058150175841448,0.00454820947658356,0.003124933677247461,14.0,0.09146329648950158,2.204681600480905
4.161429626683335,4.556302692205698,2.0,0.012152888481748558,0.004145894700955243,0.001060589845702369,16.0,0.10478946726589713,1.9275276542571742
4.139070401727371,4.5651095614222275,2.0,0.016379202678938776,0.006700292746364957,0.006535278182820611,13.0,0.09405422566903512,2.079513686857922
4.166316267969771,4.583748484851281,2.0,0.012603439178040299,0.01601120584481749,0.018439409864807334,21.0,0.0937326307180171,2.152810165490793
4.14159895448605,4.542406055829213,2.0,0.0191504232918821,0.004031205312687913,0.0028848836467001743,13.0,0.08629934461240282,2.3136598272084052
4.156400931871129,4.563060849459672,2.0,0.017641829110627838,0.010224671108801136,0.006642548613277841,19.0,0.08904927507668689,2.3013977822142304
4.177851014262174,4.564868092451383,2.0,0.016051184053883616,0.007794956397902526,0.0047814515897003085,16.0,0.09925009901985027,2.020607045507959
4.142053525768509,4.5525878769534875,2.0,0.017084618958439157,0.0020426364563235645,0.0016582739813936192,11.0,0.08912390399357992,2.2455101015878856
4.177083925223024,4.563270117951274,2.0,0.01589278109691955,0.0022897674617829967,0.0019699672221313476,11.0,0.09640378464714872,2.042985847304279
4.121427353826922,4.511644433374882,2.0,0.015291816562762794,0.0020700488682093136,0.0014836488911882432,11.0,0.09691959032530678,2.0410631614660706
4.159384055912268,4.5338404566035155,2.0,0.01061263048078942,0.006990243547609999,0.0033107890192837735,17.0,0.11967062971917064,1.755946628751679
4.151201772828002,4.559483379895713,2.0,0.019545046191577264,0.008991614313222977,0.003460795907390995,17.0,0.1133574874357022,1.8290887429310825
4.097050968805045,4.512637563019397,2.0,0.014862568419480637,0.005462493522200662,0.002663428568946531,15.0,0.0931616920826169,2.1390706691467085
4.158077163475197,4.558863822335577,2.0,0.012903403339782515,0.0023683236966705783,0.0014087640701024055,13.0,0.09078533971643465,2.1793446699315178
4.1602079663617255,4.55001558614137,2.0,0.015771417848591485,0.004901867128682232,0.0025485869563063412,14.0,0.09078236020774447,2.206419246338244
4.190976760043184,4.5648544050094015,2.0,0.01801585614621448,0.0023538422316439185,0.001967241925874083,11.0,0.08928575641190634,2.2640987375165986
4.153531450650605,4.557834986692172,2.0,0.011688335831856245,0.004425274522716896,0.001254535056632425,19.0,0.10500698573472406,1.9328093517716773
4.14466731064265,4.538867990315184,2.0,0.011412698578338043,0.021678599930837785,0.00555676229530003,19.0,0.1346637350103049,1.6579905983501306
4.147849309619865,4.537137674706531,2.0,0.015753277205704852,0.0023092433453972988,0.001548666939908782,12.0,0.09125119242146482,2.191881765466105
4.179527245866242,4.580003846402703,2.0,0.01295685858721407,0.00218586349136744,0.0014111946290708702,13.0,0.09715800603951863,2.027259840121765
4.130916529348259,4.54944468241667,2.0,0.013787099658332691,0.004934473749747122,0.005053544603880962,15.0,0.09584724783170206,2.0697258293372442
4.110148303880902,4.545550018836483,2.0,0.01966333281449395,0.004263654242601563,0.003462721636797668,14.0,0.08459889554865523,2.342666808264677
4.129069833513268,4.522015379936145,2.0,0.01805133695360084,0.004103035073435984,0.002028966805069521,15.0,0.08204195095868277,2.48307136938287
4.119921586453776,4.514086427683308,2.0,0.01241245865786067,0.0069361855787038965,0.0032543555695573522,16.0,0.13882967355983106,1.5683439132238544
4.167168589124382,4.5476696786669955,2.0,0.0167000976101902,0.0028978663847233767,0.001991282170422428,12.0,0.09377112934123712,2.1200030699813084
4.161344394567873,4.556464712875145,2.0,0.016300091405812123,0.006815539317549216,0.004270481418853286,19.0,0.08660337943472035,2.2553903420751458
4.1727086766293535,4.5445409611043495,2.0,0.015044498026113073,0.0030318083274290895,0.001838470583647794,13.0,0.09094198155635926,2.2032204640440085
4.146371952951872,4.553256065156653,2.0,0.012581549998268993,0.010806962047565889,0.0014493773111883036,19.0,0.18902520113112478,1.3511463165370219
4.158759020398886,4.543183379152059,2.0,0.014146706189510139,0.004774213146317232,0.0018104364082673456,15.0,0.09694033962886763,2.066308564206719
4.127279959088584,4.523627090154313,2.0,0.01600789975482686,0.00763240916723407,0.0017322332537683181,18.0,0.0806494384512389,2.4846276009562622
4.088186828797091,4.515714516849771,2.0,0.01565055993847958,0.0033997641889404024,0.002936760255877155,12.0,0.1015796635147116,1.9054271919630972
4.129098244218421,4.532109111674316,2.0,0.016083965655488086,0.015471142803097084,0.005035865926420481,20.0,0.31301893577173334,1.1396973923324083
4.134666742428547,4.534786028484097,2.0,0.01715731366533313,0.024993642453451655,0.01520843583509556,19.0,0.22381092165879615,1.2795891460474151
4.1457185067333375,4.540739972791922,2.0,0.015643346455574303,0.0013440139628040572,0.0010650393053267544,11.0,0.0944771083031263,2.0892916702760953
4.119523836581624,4.533020452770676,2.0,0.008233630734978625,0.007980090846479519,0.0007994958570821534,20.0,0.21073425419305392,1.2931660448227578
4.164043411557475,4.56249671884778,2.0,0.01496442975721457,0.008055395318895648,0.003953717036938873,16.0,0.09590906300022739,2.0605175766335027
4.1327916358884025,4.530215407271723,2.0,0.011348230667361459,0.012633570741708892,0.0016651867235812844,20.0,0.1013603542696892,1.9659059778431107
4.127279959088584,4.5255673530026,2.0,0.016261110019337277,0.005669340994065261,0.003654899131503618,15.0,0.08564396142284747,2.3211183692034134
4.19555088357293,4.592877428923734,2.0,0.012675315794693276,0.004471937916984052,0.002285146864308009,16.0,0.09952743061386853,1.9879180693481984
4.1458889709642595,4.539126203292542,2.0,0.014485190421041183,0.0024274653771944876,0.0007251412741178711,14.0,0.09350608056229627,2.1359187589903703
4.124183192226831,4.524363136342919,2.0,0.012511400442451914,0.0025693123116141718,0.0014949299647624332,14.0,0.09195367013341292,2.146594772370402
4.123245638956759,4.516529485525265,2.0,0.01554868685808164,0.0023086564394634024,0.0017845548097331861,12.0,0.09131350399552193,2.1823116821130095
4.108528893687141,4.50767671565579,2.0,0.010670480959612316,0.005349790020306591,0.0014868443928262851,17.0,0.1395223568347825,1.5690687273341486
4.150775612250696,4.559569149450476,2.0,0.016759014391490246,0.0057705098021805165,0.004226092512455627,15.0,0.08267181530929618,2.4485835891037153
4.109921018239673,4.490368614655546,2.0,0.012632262127619587,0.002661799530996729,0.0015979553412458413,14.0,0.09584667111318171,2.075100907105644
4.1561736462299,4.5714228106387065,2.0,0.015526159582708421,0.0020002464593941774,0.0017759905940606595,10.0,0.09187099092937251,2.1607648932643517
4.118074890618785,4.52020761197419,2.0,0.016036179804598705,0.004012669082972597,0.0008330360165259357,14.0,0.0926407089188797,2.1662358960571564
4.135774759929541,4.551297145999721,2.0,0.011266922171414562,0.0063781595923566746,0.0060034317187997125,15.0,0.1231524928570201,1.663511108398772
4.167196999829536,4.575145643394987,2.0,0.016432959852139217,0.002917897776932384,0.000836622068874099,16.0,0.08533426501706771,2.3568276395641212
4.091425649184613,4.482998143255542,2.0,0.00981493074143025,0.042193252912553096,-0.004257121074810929,23.0,2.091806162664126,0.7493100880162781
4.166401500085232,4.568966890545434,2.0,0.01177118770656782,0.004327888761934081,0.0018868625083227877,17.0,0.09903965245711258,2.0111858675428773
4.144695721347804,4.5452628421840835,2.0,0.013781340057102298,0.004248158366736364,0.002046118287311081,14.0,0.09848198574360306,1.9902341537214199
4.159753395079266,4.560204271695203,2.0,0.01682126125705674,0.001960256620770439,0.001225026286404383,10.0,0.09166582176846691,2.1664413097231687
4.168759588612989,4.573843023488308,2.0,0.014539001033332832,0.003308672221279013,0.0020187429112470206,17.0,0.08269867509251855,2.438463854131881
4.1730211943860445,4.563746580922684,2.0,0.012881499950776198,0.0062551020211768955,0.0024318114337240917,15.0,0.11026009416507271,1.7971904800575746
4.1480481845559405,4.540420584457203,2.0,0.018718581161672465,0.001796441328014029,0.0013866243108730857,10.0,0.09188956393310509,2.164680168193711
4.175350872208648,4.566626224350156,2.0,0.013004274307922115,0.011656431408732732,0.0035157372283819406,18.0,0.10642052580468327,1.9100322563118812
4.115091766577646,4.526656353332661,2.0,0.017278790323402404,0.004848565875898929,0.004186902991336691,14.0,0.09014748866919746,2.2067720718826087
4.124268424342292,4.53692432259926,2.0,0.01736031086802059,0.006397188310123844,0.003245230222772535,15.0,0.1111502313663062,1.809739012733528
4.134155349735781,4.537901320642652,2.0,0.01413598406351324,0.003916080288295637,0.0034172892777024084,15.0,0.09889508424279264,2.0071218777126636
4.163361554633786,4.540968533589321,2.0,0.014747173318814089,0.003010827849195095,0.0020661910553762754,13.0,0.096163565693571,2.050215984055197
4.159497698732882,4.582509295179143,2.0,0.014754881590569702,0.002714348108110491,0.0013623953309093587,11.0,0.09464571311665551,2.0492233658838193
4.171344962781976,4.571538110376688,2.0,0.009872780869713216,0.011153201089444308,0.004023151640399964,19.0,0.14032967032131005,1.5791746550238084
4.130149440309109,4.534068953792108,2.0,0.014002305867341858,0.0036080487864083256,0.0024336336941482442,13.0,0.0966801409161604,2.004279069299776
4.172651855219047,4.570065538351309,2.0,0.01563050683310152,0.004365355757760706,0.0008607209262241873,16.0,0.10388228449465033,1.9186855065559305
4.1648389113017785,4.5540662514503065,2.0,0.013703289801052732,0.007661224121275077,0.0027423301197178345,16.0,0.09668788378918886,2.0587791502106545
4.1511165407125405,4.585108236909705,2.0,0.01725478266784508,0.0030526044561440158,0.0028256413045741223,14.0,0.08371117519977707,2.3987294921558364
4.2245013921245524,4.6127187812998445,2.0,0.016338605206220658,0.007886030532414242,0.005778032626454615,18.0,0.0833997678386511,2.427610992919334
4.160293198477186,4.559116730846092,2.0,0.014454780964312797,0.0053116057941843325,0.0035374432525884284,14.0,0.09223560323988286,2.100843630998854
4.144013864424115,4.533342686396299,2.0,0.01822554628705264,0.002337453678411475,0.0022910000030133605,10.0,0.09327618846643274,2.121888647327883
4.167168589124382,4.540254322572976,2.0,0.01655848604085841,0.0013929310822654044,0.0007011393965052616,12.0,0.09016883745504294,2.2505195491456336
4.144326382180806,4.533172934589296,2.0,0.011658028351458904,0.007463772818011706,0.00125800022494733,18.0,0.1283389967706186,1.6663886423277143
4.190522188760725,4.590821219988359,2.0,0.012338887594330883,0.024324607189166236,0.008766325149957583,21.0,0.22951214462894456,1.2694926207097161
4.147053809875561,4.554288477780017,2.0,0.017374766059103375,0.004182363403496448,0.0021836088863034253,16.0,0.07459115375094769,2.823490189226919
4.15955452014319,4.563527572275322,2.0,0.01167376984725138,0.010739523338231206,0.008190985072283316,16.0,0.10288433131547592,1.9142573525978386
4.12901301210296,4.553996214849165,2.0,0.016351864835325025,0.0019522293548432964,0.0011938144246952107,10.0,0.08960449361239754,2.205338172447888
4.126228762997898,4.525016063340233,2.0,0.012529667228898145,0.010508300329653289,0.00723058631066767,18.0,0.1322936131958657,1.6459662305518226
4.158645377578272,4.5463130108350756,2.0,0.017226673348612054,0.006381212883502608,0.0046562240872804585,14.0,0.09365154859298501,2.1225877692399218
4.127677708960737,4.521787877709287,2.0,0.014109554332004726,0.013641099386672429,0.008180322304407692,19.0,0.12040747972961316,1.7642054296631862
4.123813853059833,4.554443088934451,2.0,0.015954420585235163,0.010321508359646781,0.0023330465103573706,17.0,0.10563665225467112,1.866357511486038
4.181544405932155,4.578165355677367,2.0,0.012144867269489434,0.00440691799987917,0.0026598368349054708,15.0,0.10468020186434217,1.8758986730769232
4.164980964827547,4.554295046811186,2.0,0.017679680234697792,0.01804975068571651,0.006542145528578503,19.0,0.26107574133976086,1.1896344358395083
4.1310869935791805,4.541013873029447,2.0,0.014200299444430242,0.004028636505564464,0.003161936691227814,14.0,0.08851913670843115,2.2347547649561
4.151258594238309,4.556689095549849,2.0,0.01117699573989872,0.008112679138022633,0.004983347603903288,18.0,0.15020106663473667,1.5139887351392116
4.151684754815615,4.536506950201138,2.0,0.015169001696406337,0.002856663886842756,0.001521355317757805,12.0,0.09462484300601359,2.110690405028903
4.142962668333428,4.545233299044124,2.0,0.01712748483996962,0.010002879929194675,0.006311860165027625,19.0,0.0730954471849336,2.711131827154185
4.101170521052333,4.498671545913105,2.0,0.015553709075060818,0.0029771401810703953,0.0018211243950383281,13.0,0.09148793795681205,2.187932997453284
4.168049320984147,4.53864776027584,2.0,0.011380505465018509,0.005466547711554464,0.003196997668469504,16.0,0.10332633261932962,1.934915700858253
4.120092050684698,4.548959536904531,2.0,0.016235498729097964,0.010846418979313033,0.002672257607487405,23.0,0.08191418445307858,2.5475145928688114
4.116966873117791,4.507563352420367,2.0,0.016652517226066033,0.007236597945883665,0.0009457105859960491,16.0,0.0905525602810044,2.245606939040786
4.167566338996534,4.5520635190174294,2.0,0.018171544428921882,0.003855233517311797,0.0035377530867260623,16.0,0.07737827062883333,2.692036389809978
4.165321893289391,4.5498076676463075,2.0,0.016727035881590968,0.00828737902384429,0.007047643314804205,16.0,0.09624771549877781,2.055418556848663
