mean,std,median,D,xmin,KL1,KL2,mu,sigma
4.21273936019092,4.652004363834904,2.0,0.023236999068571462,0.002638332040493971,0.0006403385049239618,20.0,2.8360036753991853,0.12071942727372052
4.220467071992727,4.695577199767032,2.0,0.0332486334710434,0.009219759200107678,0.002891384970922939,20.0,2.912887235521406,0.1033043086195242
4.1552929143701345,4.616841081638206,2.0,0.0343275456763219,0.027517276514112222,0.02595085853463701,22.0,2.8444336683821154,0.10636409056259831
4.180805727598159,4.654905430145624,2.0,0.04080754751553639,0.012716295789239681,0.00600276881730872,22.0,2.979289457967054,0.07719317346989617
4.191687027672026,4.626948314830937,2.0,0.02728273430271,0.006566973726565336,0.0007818832261702273,20.0,2.7407312212689394,0.13650661662726218
4.1762600147735665,4.6151648570773425,2.0,0.013207988706301022,0.011278265118361695,0.007967803397584156,20.0,2.609448370987806,0.17514470532592671
4.2090743792260925,4.645469391144731,2.0,0.025359115455589443,0.012459145397709797,-0.002344589723910313,22.0,2.96593565748387,0.0867873199704042
4.183305869651685,4.60338219529044,2.0,0.02223846638023752,0.005858386086276237,0.0050217292238524894,20.0,2.783397175339553,0.12362553804127545
4.240098869253935,4.669276785868392,2.0,0.02657217871044415,0.005376276107278609,0.0030490531611167106,21.0,2.9010249718525136,0.10429041089220957
4.155662253537133,4.616788644286476,2.0,0.0115368658290258,0.011759739449093497,0.0007084171824256877,21.0,2.55137086573443,0.1633227878685066
4.168617535087221,4.614172941604164,2.0,0.020771416349724015,0.008064853082646697,0.001504030435986558,21.0,2.7406918378267013,0.14139372812063222
4.207256094096255,4.683684630876207,2.0,0.028423206817863034,0.03532608127557771,0.016110581411494327,23.0,0.00010941937434678418,0.2886450225836381
4.210949485766236,4.6403791182332155,2.0,0.01889657760174679,0.024558589992854773,-0.0018411496022362854,22.0,0.14230646345723003,0.35201021745144145
4.175151997272573,4.599553769508058,2.0,0.013649940645213299,0.006949432897643152,0.0011278628358730044,21.0,2.350209063776559,0.20760640723753562
4.205494630376726,4.639595241660053,2.0,0.027652913143306868,0.005920141664585597,0.0008339952997438419,22.0,2.9206655406858326,0.09957591616804307
4.185720779589749,4.610781158765075,2.0,0.024692604778964844,0.007840763027900212,0.0010542345768486468,20.0,2.8455948999693303,0.11910969960251419
4.154781521677368,4.618408723608221,2.0,0.024075549510641725,0.0036132130060661212,-0.0009272494340061667,22.0,2.9207226123355916,0.08490506986042881
4.1549803966134435,4.60556112809645,2.0,0.027718054309143203,0.012645905258225856,-0.006948151665584377,21.0,2.9071604264600315,0.09774707644587283
4.203505881015967,4.654197184693613,2.0,0.034772844854166374,0.004301810875809359,0.0013785604103702938,19.0,2.886020760441065,0.10893115203676929
4.201289846013978,4.680838241796047,2.0,0.022273936990717336,0.007835302406349538,-0.0012017734113305412,20.0,2.783248437815018,0.13476042389134874
4.196062276265697,4.650840695233336,2.0,0.013431653405697075,0.002470270682319492,-0.001059005099656599,21.0,2.775213481718435,0.12886850510361164
4.201403488834593,4.6271802977042205,2.0,0.011986895437231637,0.01212382941281933,0.0015722509687691316,22.0,2.7019595321699272,0.12387946398634977
4.185607136769135,4.644870026470224,2.0,0.020007828552338847,0.021650899513769167,0.011404244849728927,23.0,5.185761252870125e-05,0.2700506429736814
4.2325132109778965,4.689213593843026,2.0,0.04254846545984692,0.003670081568523172,0.00045790181520546794,20.0,2.933906105641358,0.09343218578713074
4.208705040059094,4.678233642589063,2.0,0.0327266109735157,0.008499189106363447,0.001057470653959806,22.0,2.961853418025722,0.08127472285330072
4.179299960225013,4.654026720219024,2.0,0.04071307248730205,0.002585819626107584,-0.001577579449688137,21.0,2.970471643208554,0.0823677031011496
4.208761861469402,4.641827835308902,2.0,0.010821426683662483,0.00630275958553932,0.0022655781274562537,21.0,2.563679759523216,0.15979458537184663
4.18856185010512,4.636853715765629,2.0,0.00949453172780379,0.00814481686600551,-0.00110587135223824,21.0,2.495989178923838,0.18167524000763338
4.174924711631343,4.627514108826721,2.0,0.02039791052668105,0.01951311108487571,0.01192298316579407,22.0,2.8383102723353866,0.10225859030667157
4.2096994147394735,4.637398061674818,2.0,0.05236278565185548,0.004523558717644045,-1.1172922907727503e-05,20.0,2.94958024146076,0.07980129215408444
4.218734018978351,4.647311545023415,2.0,0.02835216903174509,0.0073017919749448455,-0.0005970292091244988,20.0,2.8472707525722565,0.1203102092927825
4.198022614921302,4.647680825153868,2.0,0.038508884135721066,0.004901001632546487,0.0012925035927391958,20.0,2.9069991838656355,0.10034247474994404
4.187056082731973,4.6249299832107775,2.0,0.02869829394505463,0.01445769048678806,0.0003161148798856168,22.0,2.7933608073986242,0.11606813938926465
4.220211375646343,4.653503847980291,2.0,0.032260521670832376,0.007942497147883847,0.00216891634342801,21.0,2.866972552232768,0.10525307641502435
4.199784078640832,4.654770439531409,2.0,0.018410703555029162,0.021524866199680248,0.009246012961276945,23.0,2.840346451534584,0.1100208404320907
4.159497698732882,4.608573586941979,2.0,0.018158966243704944,0.005369477747452253,-0.0011607827771743144,22.0,2.838952239178363,0.10095714674483977
4.229189158474913,4.675035983640926,2.0,0.02981702514657658,0.009068775097723967,0.0041428702961037525,21.0,2.9135449592299723,0.0943746373417961
4.187766350360816,4.615175843341194,2.0,0.04194937557377232,0.004254165755100462,-0.001566843976655854,21.0,2.9851112968459512,0.08171365107192036
4.152537075970225,4.587984949754489,2.0,0.02255122337442561,0.029499775693863417,0.0003058046634239163,23.0,2.866537180548317,0.13389673691780601
4.216716858912438,4.6405266182556035,2.0,0.025643688696691425,0.004349690265108742,-0.0011145057305189355,19.0,2.8311256684947725,0.1269745652390271
4.183675208818683,4.639463223914068,2.0,0.03698598911096662,0.011861451566621625,0.0018946621656731784,19.0,2.859873861362491,0.11723476572659547
4.158815841809194,4.60590236481913,2.0,0.029584577504521925,0.005166648307993986,-0.0007921615848351191,21.0,2.917629927144823,0.09610160391242002
4.167708392522302,4.623789080452031,2.0,0.025750576457978958,0.01130595933823076,0.0038613924944332512,20.0,2.8172610113242307,0.12619874850730484
4.199187453832604,4.630467834287632,2.0,0.022251900249016687,0.007623486505649471,0.003578084825701917,20.0,2.821127522231036,0.11873523024503202
4.238934030342633,4.666643357398301,2.0,0.031014776285593237,0.006300377468826567,0.005120840943016738,20.0,2.860076835759621,0.11186996134964375
4.229558497641912,4.660315429052285,2.0,0.023563829169594985,0.004412641484509175,-0.0005218581336644732,20.0,2.8425602016261253,0.11613269168211497
4.202483095630433,4.6241174462052586,2.0,0.0267458965720625,0.011017745262063987,0.007338520817060846,22.0,2.8519215034401872,0.10474704489858398
4.185550315358827,4.609598643078955,2.0,0.02907152990312467,0.021929160465091045,0.014402190768498684,22.0,2.876505930929809,0.10926849480758238
4.200039774987215,4.642117030409294,2.0,0.015788853918948687,0.0052284220155453705,-0.0012619066306303085,20.0,2.7716172589501036,0.13250127659884398
4.267941360304563,4.705383541208131,2.0,0.030679417504082207,0.017749973391443276,7.797571025358607e-05,23.0,3.005846837566008,0.07130939066050906
4.181459173816694,4.652135705139749,2.0,0.032864874792119414,0.003131152348375514,-0.000357386031230574,21.0,2.935417836980934,0.08795247683031793
4.251179044263878,4.6932930266248105,2.0,0.020314403629087985,0.0133289909214089,0.007978761614946569,21.0,2.2901097616751924,0.19292567586750115
4.226603784305927,4.671961405139315,2.0,0.02974877971130596,0.00584799716942542,0.004402315252374005,20.0,2.865285025700548,0.11581555531202069
4.18702767202682,4.635328667673005,2.0,0.034660764155678425,0.014710483390457685,-0.0006504188620769695,21.0,2.8226610120043922,0.12488110502670646
4.1625376441843285,4.625613948029487,2.0,0.02684220962014905,0.006709192870707568,-0.0013703255357411012,23.0,3.007805256017204,0.06539874636044354
4.2090743792260925,4.658069174403357,2.0,0.01750949648386968,0.017246743486633548,0.00014877045436676763,23.0,2.287237350703429,0.17866455159226846
4.16392976873686,4.590257302894737,2.0,0.01642789563020397,0.0052325962654194876,0.001242419538897972,20.0,2.621190562662019,0.16373232027302598
4.16239559065856,4.61903306038961,2.0,0.022434287813086984,0.011285419182039265,-0.000981804129388644,21.0,2.6385644807196282,0.15061508060209094
4.195067901585317,4.649859193153874,2.0,0.05092865415294112,0.003948704611675462,-0.0009998178215635503,19.0,2.9014812771217273,0.09681317976434123
4.15802034206489,4.6127714448898205,2.0,0.02449463662032003,0.007039634095491714,0.0042635275138271185,21.0,2.7315393242029122,0.13424574374916984
4.135433831467697,4.555394186858527,2.0,0.011682921918050537,0.012039923979513426,0.0039689424714367955,21.0,1.9391746679955575,0.23993369226014488
4.176885050286948,4.655464959400629,2.0,0.02263991495133255,0.03130515360054273,0.004545759256387689,23.0,2.3275194248968765,0.18148488093955367
4.198818114665606,4.629879313168136,2.0,0.019996889526709638,0.012868857765885174,0.00959203849994695,21.0,2.7170581300697667,0.13861738846083435
4.205125291209728,4.667277781026365,2.0,0.013126559871491805,0.01203601207501949,0.0038347331359459935,22.0,1.31292212781893,0.2677845547240886
4.163588840275016,4.595700486916436,2.0,0.019525723916538285,0.007968591983277509,0.002157826486637868,20.0,2.8378669849253453,0.11833252060314478
4.220864821864879,4.673063137647241,2.0,0.006864728607460346,0.01696489208387146,-0.005300222058890387,21.0,1.314539503476237,0.30079723857207724
4.19401670549463,4.661183744214418,2.0,0.02128086407190022,0.01989320109570675,0.0031615827530263652,21.0,2.768492839703458,0.1320550427480346
4.24075231547247,4.692528831377116,2.0,0.005537466045761108,0.007045313032469333,0.0006054261357809308,21.0,2.363461420999486,0.1900741168990555
4.148587987953861,4.580935217257928,2.0,0.023255526187673348,0.022320846764719973,0.017927172915206516,22.0,0.9011649885672903,0.29083041477236693
4.21995567929996,4.669523749425365,2.0,0.02514276974334273,0.010476358716241196,-0.0015016742633396371,21.0,2.9186523599661127,0.10299707712165249
4.160918233990568,4.623019550618799,2.0,0.029797237787541397,0.028682417966200295,0.009910548317578954,22.0,2.9564735531902624,0.09061836629107434
4.202568327745895,4.650821494225003,2.0,0.030363825579534542,0.027327701350627107,0.00753188073550202,21.0,2.855582645579722,0.12195890507214924
4.172737087334507,4.597597057364494,2.0,0.030315346427663092,0.0025198401727520373,-0.000977689721850736,21.0,2.9277943004655973,0.0895929736625351
4.181373941701233,4.634692146473003,2.0,0.0073751043650276404,0.008568556971275332,0.007094315749705016,21.0,2.606841408718653,0.16093506692978674
4.191431331325644,4.630086303583671,2.0,0.008942478465532533,0.02215773945791604,-0.004085307620528711,22.0,2.223075871705508,0.22239192823299225
4.190777885107108,4.658098160542721,2.0,0.03073616746505492,0.01250538561168426,0.002223975310190265,20.0,2.89620124877418,0.0984700713380848
4.17782260355702,4.619083070722765,2.0,0.021356938857906238,0.009400268144421601,-0.0009290678818594713,22.0,2.9165265537973144,0.09235647484501847
4.176828228876641,4.625418316747765,2.0,0.023912870789910445,0.003947175436900387,0.002664089931033576,20.0,2.800970989247246,0.12375374219404522
4.214301948974374,4.686181453923274,2.0,0.021503912057938335,0.010173334785084634,-0.0013865577838551996,23.0,2.9755182341470428,0.0883596554299862
4.219898857889653,4.680823436251801,2.0,0.02566409977544748,0.011648708419273384,0.009992900021860783,21.0,2.749820194779512,0.12849613308383906
4.153957611227911,4.5959806729428125,2.0,0.02411072168523576,0.009238671116607974,0.006954627343079588,20.0,2.665700157022643,0.15075218409576688
4.170208534575828,4.6096297981751935,2.0,0.03358899121261549,0.027930751771427276,0.01943503373298646,21.0,1.377082267014631,0.295853713805881
4.218052162054662,4.6483521762975695,2.0,0.017223061554530794,0.01302480526117462,0.007495225156628027,20.0,2.5266207246669596,0.18170061348060979
4.178532871185863,4.6221023696243355,2.0,0.046606195793832295,0.014958932041751638,0.006993155854165583,20.0,2.9396925670091014,0.08826740818565804
4.208903914995171,4.651423905283216,2.0,0.016470350322837057,0.031228142553899225,0.009992398083535095,22.0,4.8382204817910054e-05,0.35003779892188513
4.209188022046707,4.632548108460963,2.0,0.015186795399312558,0.005988700299151518,0.000346919308391023,20.0,2.7571960429468163,0.1320345076262128
4.19063583158134,4.611772763765167,2.0,0.011796798396055408,0.010595807950949988,0.002470340603328963,23.0,2.9693832745944455e-05,0.2669249404340525
4.1454343996818,4.602521812828242,2.0,0.02784209860432535,0.0020084903188557664,0.0004940155611764694,19.0,2.847892749677799,0.12195907806241654
4.207199272685948,4.641888666990587,2.0,0.02276697608075795,0.011885388968164889,0.010415242267187107,21.0,2.8465005669618106,0.11888091840327313
4.186232172282516,4.625740244987811,2.0,0.006521957412813362,0.006927711415508046,0.004057357642293488,21.0,1.7504976695344716,0.253904474166434
4.202795613387124,4.651904929186217,2.0,0.02066474476731317,0.04705167221066537,-0.002220268225655051,21.0,8.363104464189806e-05,0.39876769029070647
4.126541280754588,4.580970879268069,2.0,0.022862238012578917,0.01690385521017565,0.0010121844528124604,23.0,2.8662094376165093,0.09232259096444963
4.196090686970851,4.653273188101445,2.0,0.017211034678444093,0.056055230460415946,-0.02003502422575209,23.0,1.7953054238162065,0.24007604610254502
4.185862833115518,4.652667184632393,2.0,0.02677798166277512,0.013820797685387333,0.001936007426081062,21.0,2.8596468413033445,0.11434736997410885
4.146087845900335,4.5723993787345,2.0,0.028231812600909567,0.003639028452779158,-0.0001001052271004467,19.0,2.8321124902726353,0.122191205161512
4.227314051934769,4.679027333315149,2.0,0.03834785700154408,0.003247429499933791,0.0005369847629475716,20.0,2.923485632211291,0.09419503187115341
4.191601795556566,4.637234571489181,2.0,0.03518855011955013,0.004822913490347035,-0.0009152336871742811,21.0,2.93152139572191,0.09311809640336534
4.1987612932552985,4.651217868520697,2.0,0.03235504198781103,0.02783422628075455,0.004649135060425353,22.0,5.543352148060525e-05,0.35418285275286177
4.181601227342463,4.5974779355888415,2.0,0.04884078221923527,0.0013159016822789343,-0.0007508225730539332,22.0,3.023301174017379,0.0492880677344958
4.199301096653219,4.62537372866936,2.0,0.03722968310243446,0.009166823540947867,-0.0016393482376675667,22.0,2.998824577529538,0.06257610556776184
4.2075402011477925,4.637948520222893,2.0,0.022100973367657817,0.016373849915021294,0.005298932160626759,20.0,2.7738401386834397,0.13865191262656584
4.204244559349963,4.65523907074686,2.0,0.021026239735022934,0.008653432248857468,-0.001047608872986613,21.0,2.87857421657338,0.10852832544576398
4.202255809989204,4.638610729235352,2.0,0.024681736603096582,0.027633878440159444,0.014848542819019683,22.0,0.4309119215524252,0.3359600396462846
4.186487868628899,4.63941531747786,2.0,0.034217692617227846,0.027554809667312493,0.023413961101359678,22.0,1.743989742270446e-05,0.35176179608677105
4.191999545428717,4.62571020794574,2.0,0.012106450759852283,0.044463890547014315,-0.026773353860290585,22.0,2.452438945235463,0.17737719391519544
4.203420648900506,4.654411504784956,2.0,0.013574961156261445,0.01855508890059569,0.006432656099861272,22.0,2.0265300410278675,0.19393421930336535
4.169810784703676,4.616425293624268,2.0,0.02268197865353283,0.017922240086018025,0.00616135331255917,21.0,2.434974135287156,0.17457691693325417
4.240922779703392,4.682149430752382,2.0,0.017616763993656304,0.05336693232803473,-0.015998225590452067,23.0,3.942775890835906e-05,0.35516415327866835
4.190607420876186,4.648024455334419,2.0,0.022387235017215734,0.019091465649587497,0.011782886373894182,21.0,2.488597625684249,0.16267408409345469
4.237513495084948,4.655286982703816,2.0,0.040814996225402356,0.005267062921397452,0.0016002768317716146,20.0,2.934274170856673,0.09460654635194476
4.1962895619069265,4.63687614236009,2.0,0.03686745596771074,0.0032840162143934638,0.0013383175134133506,19.0,2.8835020908088125,0.10519645267440604
4.203960452298426,4.646454987287374,2.0,0.022737192257765937,0.0066507998924497744,-0.0012603375675336558,23.0,2.9874199950265377,0.06868536383655877
4.174640604579806,4.631771427574378,2.0,0.03704945112526581,0.005295334458714851,0.0020540210586887774,20.0,2.932202812946939,0.09388829434618387
4.191118813568953,4.611441657743096,2.0,0.018158283301846212,0.0093790617189066,0.0072021195095865916,20.0,2.7586292158610894,0.1374253098356742
4.179101085288937,4.648937354126868,2.0,0.026855684125418833,0.06657907500789204,-0.01722482484147246,23.0,2.9845333830831816e-05,0.29351122598969126
4.15057673731462,4.59266995196622,2.0,0.03183935103930269,0.023308502161503056,0.021185879385109647,21.0,2.875640161247463,0.11491989511593893
4.1992158645377575,4.66767374632266,2.0,0.033840355552978485,0.002657488436840347,0.0004520096655719159,20.0,2.8902999485363994,0.09947719074512204
4.209045968520939,4.674956095420391,2.0,0.025482752759727334,0.004783086184503786,-0.0007265457175013481,22.0,2.891876306587063,0.10551680710973785
4.1546678788567535,4.598061203331084,2.0,0.051253357094495966,0.0044563834662529,-0.001506195244205036,20.0,2.9575846084466577,0.07994836489316395
4.195579294278084,4.622721709277547,2.0,0.02640498199255581,0.0037563367422216907,0.0004513301832500449,20.0,2.882843908776235,0.10444583891448578
4.222711517699869,4.660553169970969,2.0,0.03930900978831409,0.004355447908082439,-0.00024977138034617576,20.0,2.9021772186303973,0.10364704313450797
4.161429626683335,4.595288441253833,2.0,0.018660438292238846,0.0045628227597850415,0.0004904921271360345,21.0,2.862615869821802,0.11566554647155255
4.2173987158361275,4.647597330599475,2.0,0.03202839668279733,0.010356381109640152,0.008385722825703018,20.0,2.806241108681203,0.12519129176394084
4.200267060628445,4.643019053391444,2.0,0.018208881982270886,0.013583641981612497,0.00661979087270936,20.0,2.760286311395486,0.13312837218046453
4.196630490368771,4.636028331466206,2.0,0.02869774588234386,0.004455324514137975,0.003113329496834877,20.0,2.8937812289520988,0.10928029150299942
4.233166657196431,4.697277772095181,2.0,0.017206566339931895,0.017367331032468528,0.0005908236573462667,23.0,1.7807801974948947,0.2211096928720102
4.169697141883062,4.607219667634997,2.0,0.03386339696872942,0.07456694767722569,0.031087980700593536,22.0,8.279675600009976e-05,0.3328852120828215
4.192226831069947,4.628832090064603,2.0,0.017739543341709463,0.008633574177208624,-0.0005814111678481629,23.0,2.930615490976315,0.09375048704657046
4.196460026137848,4.639527336044603,2.0,0.015415576130556774,0.00597452874452275,-0.0015561904898032165,20.0,2.7533663882654826,0.1373607101920427
4.247911813171203,4.653963487614605,2.0,0.028995346050838977,0.03133227615270133,-0.014942309678887183,22.0,2.9629740613128472,0.08569210192682321
4.183760440934144,4.6206986730059025,2.0,0.007183122100817507,0.022271544963819993,-0.011030271692234342,22.0,2.2928625693480944,0.1701360477571227
4.176061139837491,4.6011124198005415,2.0,0.02628454982035089,0.05384916945324397,0.008077811250432932,22.0,0.0001052039913025406,0.3319013010967717
4.153417807829991,4.587878177036858,2.0,0.03973000788406966,0.008191814520734805,0.0010345583694602624,19.0,2.8425263524834845,0.11397930723442838
4.237854423546793,4.693106444993751,2.0,0.01270949206394889,0.009288111906722608,0.001774566690198775,21.0,2.67776227941786,0.15236438554898535
4.211290414228081,4.668460491316192,2.0,0.02938519674840223,0.011260284258562753,-0.0002467127284852648,22.0,2.8738822612850923,0.10119951984390543
4.204017273708733,4.656237608448522,2.0,0.03219819007000979,0.019767503357898657,0.009750505397242263,21.0,2.9178011181572496,0.09983537159872494
4.221433035967952,4.657958561068976,2.0,0.030392583761755465,0.014539575893734339,0.007027446527483223,21.0,2.9128143801025352,0.09913984237923179
4.223364963918405,4.648500252289541,2.0,0.015612016057326428,0.006533358646361889,-0.0010605162389554779,23.0,2.9367409688083406,0.076228413693848
4.208420933007557,4.649298138569056,2.0,0.017653865627974774,0.04605726270120028,-0.02056620405344744,22.0,2.71015982195936,0.13650322460082126
4.1249218705608275,4.583231946222835,2.0,0.02170093468423684,0.005763259801036272,-0.0006988476809773384,20.0,2.835951634340476,0.12023020309294616
4.162196715722485,4.589455383215697,2.0,0.02572031965724164,0.0020700291258977065,-0.0006643754616035365,20.0,2.8584242772204513,0.10736058618918405
4.204471844991192,4.650612962206772,2.0,0.0078038356779713824,0.007943318066454045,0.0012899582750588064,22.0,2.052880273327914,0.204781067059087
4.186970850616512,4.616069883109515,2.0,0.020146876810390513,0.00659888172315811,-0.0007291841199547583,22.0,2.783570504346528,0.12547429652653924
4.19807943633161,4.644896210222129,2.0,0.02684220962014905,0.006709192870707568,-0.0013703255357411012,23.0,3.007805256017204,0.06539874636044354
4.21251207454969,4.649412364363164,2.0,0.010356876761245748,0.020500153747262165,-0.005203051279060801,22.0,2.4277592598722277,0.1763296938086145
4.204812773453037,4.62555063108418,2.0,0.010779910344647425,0.027413837866927068,-0.001536254008816477,22.0,3.0451786309647246e-05,0.3625234018546954
4.211148360702313,4.646467147373794,2.0,0.03530977901470933,0.009027870829777442,0.003842944077550244,20.0,2.8958038561518054,0.10622889184934298
4.197539632933689,4.652170779709564,2.0,0.014993246477490896,0.047799815432729445,-0.01966472140063181,22.0,2.3840494074977006,0.17935899479778117
4.167736803227456,4.590002160555458,2.0,0.018113684060510282,0.009477790333378498,0.0006835194296902821,22.0,2.1016107713085416e-07,0.34901389895491897
4.204130916529349,4.630504103537347,2.0,0.03287161509431358,0.013202335787442575,0.0021016178006512975,20.0,2.905392487484537,0.09730147871561168
4.17444172964373,4.616428022548196,2.0,0.035009027667161796,0.0037178447370585397,0.0003243683104544663,19.0,2.881913626267042,0.11055769071534513
4.182339905676459,4.614288350649061,2.0,0.023265762001881685,0.0021384933771467995,0.0012817164136674792,19.0,2.798967224328008,0.1267618002424452
4.212057503267231,4.639223361428882,2.0,0.01998851952848113,0.002667321910327687,-0.0011443646767852521,20.0,2.798485602369688,0.12166795671538029
4.1728507301551225,4.596171287489359,2.0,0.0328901015072125,0.02077798938411552,0.012782659670788343,22.0,1.6188127529610504e-05,0.32081770196277937
4.208477754417864,4.661190236540388,2.0,0.027247406016167153,0.006838606892547997,-0.0007546775165798717,20.0,2.8281829651277164,0.12411139499337538
4.196658901073925,4.633406561442885,2.0,0.025481452226905787,0.043560609820326876,0.0012855477573892478,22.0,2.333582916522066,0.1943333560643679
4.171827944769589,4.609739208203306,2.0,0.024595784023110245,0.013086587412664693,-0.0038130572675563372,20.0,2.841253868580873,0.12186870758993437
4.177737371441559,4.647021481984118,2.0,0.03956229521099297,0.002231797369835078,0.00010053523324094404,19.0,2.8837564164106233,0.10616752406573376
4.18165804875277,4.607759455190125,2.0,0.048561436495849764,0.004661286636663206,-0.0012851889748635322,19.0,2.9186544279793485,0.09425904605969507
4.190039206773112,4.632232498843828,2.0,0.02894662821331828,0.00886151487039007,-0.0029286558729950136,20.0,2.8866525352130843,0.10280239476971391
4.19861923972953,4.673742358275968,2.0,0.02132437778425622,0.0028037023074661944,-0.00010294199500731049,20.0,2.789953432440821,0.13310761162398949
4.17290755156543,4.622402273681588,2.0,0.01638012951415113,0.010049035853701278,0.0064024177751215595,21.0,2.028028841929943,0.21723829551466273
4.210835842945622,4.678784835395335,2.0,0.03934957934426253,0.005621638534237305,0.0019144941100157006,19.0,2.895778482883694,0.10830231957100714
4.169668731177908,4.608814494209,2.0,0.011331382336827067,0.010666790690481466,0.0019118949178135048,23.0,0.00016993122194554323,0.26902121024902165
4.151485879879538,4.616475254751004,2.0,0.018324145884284326,0.04993389036735127,-0.022324553256905768,22.0,2.641538657378416,0.1486014614230518
4.17160065912836,4.607220077857282,2.0,0.023215179233832317,0.003944601778140815,0.0016010045302448832,20.0,2.837714248406197,0.12210617078527054
4.208733450764248,4.654917890162839,2.0,0.02075195343393943,0.01798467195644252,-0.009534776984688563,21.0,2.8319264670060313,0.11888481515048986
4.199642025115064,4.63211684778658,2.0,0.03959214305792502,0.004331843341291946,0.0009282904746646737,19.0,2.862268020976323,0.11495409420911491
4.214216716858912,4.693161300937335,2.0,0.018208565551528055,0.005399447512871643,0.0008694967041334017,21.0,2.7917333480440236,0.12908912819148025
4.182481959202227,4.663380104005329,2.0,0.025525414295822002,0.028647923567437256,0.019158236780870815,21.0,2.412021507824674,0.18643225143707
4.180834138303313,4.620909420520454,2.0,0.022136028361456228,0.017619335085832796,0.002353968970779807,23.0,3.035108796318499e-05,0.3266618588703616
4.176231604068413,4.635181683388889,2.0,0.019003769421232386,0.006592059970538555,-0.0011589826546838447,23.0,2.96390886730183,0.07228738390951917
4.17466901528496,4.620276546243901,2.0,0.03423870574183585,0.0022646843689608136,-0.0011948332179862915,20.0,2.912555455883128,0.09876221347494019
4.171685891243821,4.634684157234523,2.0,0.0338420450002086,0.006421667188299827,0.005305518129695026,19.0,2.8476769294570485,0.1206604254541879
4.206489005057105,4.63918060060343,2.0,0.027293088562746926,0.06480107933573492,-0.03440185995259934,23.0,2.878209529502901,0.09517214852726108
4.1882777430535825,4.6385866662693305,2.0,0.03285188238069947,0.032041626747862935,-0.01560334647638836,22.0,2.979618253021393,0.0824020780046125
4.2079947724302516,4.646484038235968,2.0,0.033167914562334366,0.009753450151144073,0.002980825848303892,20.0,2.86707782591297,0.1143497395346971
4.167367464060458,4.616957598649968,2.0,0.02040364697589958,0.013431608986853267,0.004725045675702484,22.0,7.937278284028595e-06,0.3084630739309102
4.216858912438207,4.6535147589086,2.0,0.04162689002693176,0.012195335971719292,-0.0026020623265187934,21.0,2.9540119419761135,0.08264580234965566
4.21043809307347,4.635967553208386,2.0,0.028907428654629808,0.008314242135645227,-0.0006810061670969897,21.0,2.827641129817929,0.11705086859296453
4.173532587078811,4.642189073878801,2.0,0.030679417504082207,0.017749973391443276,7.797571025358607e-05,23.0,3.005846837566008,0.07130939066050906
4.141542133075743,4.581821861481018,2.0,0.028524617744474345,0.007852809308248339,0.0018970767609022689,21.0,2.936853771721509,0.09168206152371206
4.210239218137394,4.669149936344869,2.0,0.015738214298581243,0.005928491022983123,0.00015501028003784027,20.0,2.729228950025268,0.13802709460241078
4.1944428660719355,4.6505146574849,2.0,0.02355010082750253,0.011046955605451873,0.0030289277815321895,20.0,2.8508828757302425,0.1193438201400725
4.21918859026081,4.660366615443926,2.0,0.008355579133661695,0.009723082993517767,0.004454889871187071,21.0,2.414992173873334,0.17747939287842762
