mean,std,median,D,xmin,lambda,beta
4.345256784032294,4.506653952266258,2.0,0.022253506789016497,12.0,0.09310220286955956,2.2546658249829648
4.359385512446737,4.5169830960298345,2.0,0.025236954457992452,10.0,0.08925856373280956,2.4059344262060187
4.389661359049114,4.562428920665279,2.0,0.02769346707500453,10.0,0.08740640782002125,2.4447254940664043
4.243888764296927,4.481885770553356,2.0,0.01811862371215034,13.0,0.09227266224766233,2.28515293400488
4.2630634671451,4.425821462315259,2.0,0.02106586034587821,13.0,0.09076095045081507,2.327663644198095
4.456716752635121,4.616083808017519,2.0,0.023153147730043174,11.0,0.08366532549141953,2.5429964908528384
4.418255214173581,4.6207347370420235,2.0,0.020764681339532243,19.0,0.15597046102856427,1.540456273757507
4.346938775510204,4.514442839362731,2.0,0.014976182400078253,20.0,0.24031809102713,1.310417063991176
4.3538910069522325,4.561226842606853,2.0,0.026665838090611627,11.0,0.08108934732780951,2.6854746651076185
4.349966360170442,4.50494675889799,2.0,0.026635664501033163,11.0,0.08263646635428429,2.660499945177309
4.3760932944606425,4.528108409124936,2.0,0.016139129042119116,13.0,0.09931461298510202,2.069369111074522
4.416461089930476,4.593637959268187,2.0,0.017513626185764908,14.0,0.09322835431738433,2.1989308308852604
4.3806907378335955,4.53592664362835,2.0,0.032608240011199,17.0,0.13478119246441814,1.738556567926167
4.431823278762054,4.605568756848851,2.0,0.020504903070809544,12.0,0.08647082968205855,2.402325954831632
4.324512222471406,4.525213578489421,2.0,0.02411214470728573,13.0,0.08027774362134893,2.738914672704992
4.3504148912312175,4.5276796098140215,2.0,0.020295905449129514,12.0,0.0863420248127642,2.4583745132963277
4.313411078717201,4.547856909671173,2.0,0.020210325928654682,17.0,0.10769226060909738,1.9808184123025363
4.4280107647454585,4.588069238270178,2.0,0.02410194472227234,10.0,0.08414289641051663,2.5610820923104685
4.372056514913658,4.5399662573412725,2.0,0.02098397280719222,13.0,0.09355512142814014,2.2054424304318045
4.284480825297152,4.467460687582037,2.0,0.016710825910130508,17.0,0.14355607068280024,1.6641038105666106
4.436644987665396,4.618402016417236,2.0,0.018156707395150296,13.0,0.08460477194252837,2.522451136215696
4.317896389324961,4.51234587288574,2.0,0.0219064584674854,12.0,0.09394463307408796,2.2145585427983825
4.406257008297826,4.5784768424918845,2.0,0.017930566451774488,15.0,0.08292728955932041,2.642142180473765
4.357591388203633,4.527613825715768,2.0,0.029770188393944106,11.0,0.08146181402978281,2.728033753187495
4.374187037452344,4.596506198957104,2.0,0.020731768012433704,10.0,0.0883636343176894,2.307799888452566
4.479703969499888,4.663128387921846,2.0,0.020061923836598883,16.0,0.0992929852294248,2.0736399933748237
4.392016147118188,4.578138613859802,2.0,0.021651635383713952,17.0,0.11896737282222115,1.894063052536788
