mean,std,median,D,xmin,alpha,lambda
3.00661409310608,3.597457624045015,1.0,0.017656884677600293,15.0,3.973553809463702,0.2806239416548202
2.8860340880183157,3.4965892917971666,1.0,0.01856322613470096,15.0,1.0000106040905372,0.38517557620596365
2.984482320020351,3.5810935963893127,1.0,0.038339076966473096,2.0,1.0000008804901357,0.10826570380108336
2.978885779699822,3.5121349946630005,1.0,0.02513416528688167,16.0,1.0000042403433351,0.44744530769485613
2.97252607479013,3.5095187209253345,1.0,0.04729356250550898,2.0,1.000001262507951,0.10720558223035864
2.958789112185195,3.555402402935681,1.0,0.02899371990009425,2.0,1.0000004072432978,0.11042142501152644
2.956754006614093,3.552013777798578,1.0,0.0342261727481481,2.0,1.0000000150062092,0.10816251971671001
2.9994912236072246,3.600432398014212,1.0,0.021459469693944744,15.0,4.526788890498793,0.2723216485657919
2.899262274230476,3.4305297229071625,1.0,0.03125023296677043,14.0,1.0000199041844944,0.4380009819469897
2.9468328669549733,3.5604275204693163,1.0,0.026897231156258194,14.0,2.73828300710906,0.28611523711082176
3.0572373441872296,3.6145400707506754,1.0,0.04314286102945175,15.0,7.036867048030053,0.09405481208187741
2.8903586873569065,3.4275487908078435,1.0,0.035632206168728864,2.0,1.0000000864339678,0.11356570566444382
2.9694734164334773,3.6368592993766944,1.0,0.03312981997713915,2.0,1.0000017920992468,0.10651461478772259
2.878656830323073,3.416225641880405,1.0,0.023117518780753077,15.0,1.0000038065084031,0.48201734195294377
2.9608242177562962,3.513898954655569,1.0,0.04109206023685208,17.0,1.000016238944058,0.3852614708362
2.887051640803867,3.427033167158008,1.0,0.027295961117561718,14.0,1.0000530114932633,0.42692576401071536
2.9058763673365555,3.541632833586158,1.0,0.027923385995926586,15.0,6.873932720327426,0.07210446793376371
3.1226151106588653,3.6856545873333166,1.0,0.02203675172612296,15.0,1.0000554314557846,0.47799911315245625
2.9399643856525057,3.4638751176364635,1.0,0.04061097544152725,15.0,5.536354146817345,0.19444425642340318
2.8753497837700333,3.42662749423394,1.0,0.03811963966086529,2.0,1.0000012518061252,0.11127729097830495
3.032052912744849,3.6315262687609215,1.0,0.04503108345133322,2.0,1.0000007867671399,0.10378929244659726
2.9224116001017553,3.4744162732895827,1.0,0.03584783647763379,15.0,8.765009341424358,0.07253072884940573
2.903586873569066,3.5176069627824087,1.0,0.04282093373289375,2.0,1.0000002456293897,0.10948693504866701
2.8259984736708215,3.4638439553234113,1.0,0.03386071553033998,2.0,1.0000022996137117,0.11174173302865088
2.8722971254133807,3.5371306302044285,1.0,0.03422354403152994,2.0,1.000001649722574,0.1075635262892805
3.041465276011193,3.6963147322502117,1.0,0.03949365404735894,15.0,5.680881701381681,0.12498894763289173
2.9750699567540067,3.547316421162607,1.0,0.04573891483709702,2.0,1.0000004900751756,0.10912220041351978
2.8997710506232512,3.4940990264444776,1.0,0.03258017635307875,2.0,1.000003798664466,0.11315202334997232
2.9262274230475707,3.5562352203457843,1.0,0.020814619871255657,16.0,1.3407401953379576,0.40360093543228404
2.9992368354108367,3.628198646167748,1.0,0.04954628484032192,2.0,1.0000001373838492,0.10277964066269529
2.899007886034088,3.587015013331427,1.0,0.02582895774327476,15.0,2.6806525968274473,0.2747375732045721
2.934367845331977,3.518207425841737,1.0,0.02192410742221862,14.0,1.0000014578270648,0.3685226395967326
2.9842279318239635,3.530692625767315,1.0,0.029866416506553972,2.0,1.0000015192068892,0.11283991653557246
2.9247010938692446,3.5071505081466796,1.0,0.023149390869369624,15.0,4.891430612769876,0.2112254842243686
2.9554820656321548,3.514016320386897,1.0,0.0407259038222072,5.0,1.0000019894489394,0.14529095388288837
2.9150343424065124,3.429473367489083,1.0,0.039871404389664855,13.0,1.0000766487971795,0.3499730697261152
2.890104299160519,3.5005732371082483,1.0,0.028056925902890995,2.0,1.000000727705301,0.11204851625132811
2.9381836682777918,3.478903188566599,1.0,0.03768200334510352,2.0,1.000000691170873,0.11251895299314463
2.9977105062325107,3.617173324990969,1.0,0.04299882137465505,2.0,1.0000002839846536,0.10566524530688531
3.0053421521241415,3.6226515323523873,1.0,0.02286881551257247,16.0,1.0000035650512098,0.44846287418062303
2.982192826252862,3.565313601642342,1.0,0.02833307228161641,15.0,1.0000175731359562,0.48589655461397196
2.900534215212414,3.504117172777848,1.0,0.034608785231113326,2.0,1.0000025686632488,0.10996015543232752
3.035105571101501,3.621677696013981,1.0,0.025350548279730045,15.0,9.366427174188438,0.03654103948205154
2.9867718137878403,3.5646199551501327,1.0,0.029741528257345273,15.0,4.222458551010773,0.2320629264501892
2.981429661663699,3.5519062124979373,1.0,0.040255333881666855,14.0,1.000022204349671,0.3762586688443912
2.900534215212414,3.5324605456430174,1.0,0.031381724301846325,2.0,1.0000000748373514,0.11014101414994877
3.0373950648689902,3.6253405501651357,1.0,0.045688223364396596,2.0,1.0000001115149866,0.1066782159146796
2.9809208852709235,3.545523584503636,1.0,0.03155933748444939,16.0,1.3088981582987282,0.40113451834306235
2.910455354871534,3.399630379482253,1.0,0.04329758434895653,5.0,1.0000039543010097,0.15356182234221316
2.912999236835411,3.521791222684631,1.0,0.018888404549648907,17.0,1.0000224021346984,0.4470459316299805
2.9654032052912744,3.5575472113890023,1.0,0.026234993586534694,15.0,1.0000662597270475,0.4940481908654929
2.929280081404223,3.554365353483924,1.0,0.04303071295902894,5.0,1.0000008467970782,0.14074952821236855
2.909437802085983,3.4156537256176183,1.0,0.044015635188268676,2.0,1.0000001490096986,0.11061080412940748
2.9748155685576188,3.52230623978518,1.0,0.04040782458288181,4.0,1.000002562531254,0.1334962521730957
