mean,std,median,D,xmin,lambda,beta
3.6377208260761376,4.283570095152095,1.0,0.00838727641506365,2.0,0.17825977495228773,1.113008300203364
3.6140831052500624,4.21671111461246,1.0,0.013542444091594108,3.0,0.17262237794667534,1.1604013935022508
3.6066185618313016,4.199226932320457,1.0,0.012904178061237892,6.0,0.1406556250098718,1.3537603776203455
3.5665588454839514,4.182897010096252,1.0,0.012151004123633348,7.0,0.1677472061855928,1.1972315868117782
3.598158745956705,4.25476406651262,1.0,0.009759707318369835,3.0,0.17684248838621938,1.1226415301032824
3.638218462304056,4.404525304281526,1.0,0.01090980153561705,7.0,0.1874447293189796,1.0652314058484924
3.5782532968400096,4.2427620652482965,1.0,0.011283320984157852,4.0,0.17887779855985378,1.1207137463111392
3.6563821846230407,4.3461927408220555,1.0,0.007392758861363591,2.0,0.17995995368238782,1.0925478014312824
3.58397611346106,4.243884057550413,1.0,0.012117120105208157,7.0,0.2033349119675637,1.051548591139842
3.66036327444638,4.358910242197245,1.0,0.006012186439933731,5.0,0.20666309520061274,1.0078406842744678
3.6183130131873598,4.315975178598866,1.0,0.00903352562577775,2.0,0.1786156150449864,1.0987007163537776
3.633242100024882,4.2761540686893085,1.0,0.010135413277990946,3.0,0.17278312011589084,1.1437054698066722
3.450111968151281,4.036002059888388,1.0,0.016591579898294517,2.0,0.1825572931353709,1.1434805135948405
3.66036327444638,4.267650171577649,1.0,0.01516345534747421,11.0,0.14341150583447707,1.3207338031869038
3.643692460811147,4.375557195638283,1.0,0.008280959339977856,7.0,0.1673885433371485,1.1477345058806696
3.732022891266484,4.4508984824743365,1.0,0.007512672600954341,4.0,0.19385105595219584,1.0273830682780123
3.6429460064692716,4.345968422865181,1.0,0.009787792153466257,6.0,0.15615032401809498,1.1938121314298766
3.5936800199054493,4.298210725960719,1.0,0.007667107261698836,5.0,0.16927308468245572,1.1420262882418657
3.4978850460313513,4.15400028208843,1.0,0.014705118499597075,4.0,0.19897647256508288,1.0512271706404008
3.5819855685493898,4.202149231348023,1.0,0.012205905747854628,3.0,0.16767091269397555,1.180799767797725
3.621298830554864,4.437776287481366,1.0,0.004184874505452464,3.0,0.19081224552754908,1.0247103474823231
3.5780044787260517,4.337764051144746,1.0,0.007704778158534986,2.0,0.18110319174297984,1.0798498556153755
3.6735506344861912,4.378511236144941,1.0,0.013045425067469862,3.0,0.17103369750531772,1.1335824909503565
3.519283403831799,4.028242406292408,1.0,0.012675610992600506,6.0,0.21047608031899825,1.0699381068775122
3.6155760139338144,4.219030127069445,1.0,0.013755059636820666,4.0,0.17360089788692298,1.1636118559137685
3.61259019656631,4.1941499719934265,1.0,0.011618411254734257,3.0,0.1646182606429758,1.2084685817255367
3.61259019656631,4.276573115865151,1.0,0.008190000869575886,4.0,0.18491354190860249,1.0891063933163674
3.621547648668823,4.2721365296999165,1.0,0.014704823200590468,11.0,0.14153755227506598,1.3203269743108692
3.681512814132869,4.3931662306648285,1.0,0.015415607902101837,5.0,0.15323281966084226,1.2210496873731458
3.6601144563324213,4.319064836488797,1.0,0.008040596586757154,3.0,0.16951175735264362,1.1516637722324954
3.5620801194326948,4.114111951090585,1.0,0.017365850771001612,2.0,0.18037491512433054,1.141067990160081
3.650659368001991,4.230645838188283,1.0,0.007326509145870962,5.0,0.1823607326311635,1.1271754121331428
3.6203035580990295,4.334558905254944,1.0,0.010841657022483629,2.0,0.18021281108670545,1.0919428821420292
3.586215476486688,4.2775933084987185,1.0,0.011070375475363936,3.0,0.1742415257475179,1.1279278258075005
3.5859666583727297,4.237918398953801,1.0,0.009838030784629305,2.0,0.17212094234006095,1.1508739930134193
3.5722816621050013,4.2394652942181805,1.0,0.011557199551782804,4.0,0.16519313962868226,1.1756912341446868
3.5852202040308536,4.1933715298420955,1.0,0.01075497086412236,6.0,0.21022669914735886,1.0345154702415285
