mean,std,median,D,xmin,alpha
2.262064343163539,2.0167749654523943,2.0,0.05698011604396702,6.0,3.764021735671054
2.442359249329759,2.3642844758480663,2.0,0.029762465261588322,7.0,4.224435746807869
2.376675603217158,2.056883478818615,2.0,0.03790803494722833,7.0,4.549386567960086
2.410857908847185,2.4795604262497912,2.0,0.029632736507189894,8.0,3.6152833212450246
2.285522788203753,2.0349439414035366,2.0,0.03356737776526797,7.0,4.2608355089638845
2.42828418230563,3.509592982166687,2.0,0.044001201992990735,8.0,3.5791473044311286
2.3894101876675604,2.188617991743559,2.0,0.03700986157682823,7.0,3.7728435005669327
2.3800268096514747,2.320430994294216,2.0,0.05972485789469112,7.0,3.9802531679070654
2.4095174262734584,2.3180121216415204,2.0,0.03710835543698432,10.0,4.852991196669246
2.3579088471849867,2.4419365413786083,2.0,0.06012630148280351,7.0,4.0801636424775625
2.3806970509383376,2.29315394382901,2.0,0.04630519683378753,7.0,3.9361059215466736
2.39544235924933,3.299675933397748,2.0,0.07241116784279727,5.0,3.2427413209557945
2.3699731903485253,1.9750071773256108,2.0,0.034659095323058775,7.0,4.849509653427356
2.3981233243967828,2.080084736317312,2.0,0.06167717418363666,11.0,7.457921243415071
2.3431635388739944,2.0352622447464666,2.0,0.05401081067639335,7.0,4.204459208897246
2.3847184986595176,2.2148613906378496,2.0,0.017983690656205642,7.0,4.035777015925104
2.441018766756032,2.44480760322893,2.0,0.040679931223339905,7.0,4.504034278163395
2.4805630026809653,2.370851297753082,2.0,0.03732321279631201,7.0,3.771636337493857
2.408176943699732,2.4778401584300105,2.0,0.04716379402968607,7.0,3.886657450276558
2.473190348525469,2.4310777756861253,2.0,0.040750494109239754,3.0,2.960118991844019
2.432975871313673,2.2944006891138287,2.0,0.04788640122055049,7.0,3.92894429825761
2.3773458445040214,2.0071177448733994,2.0,0.05230416909941782,7.0,4.904614823290597
2.4396782841823055,2.444500728309985,2.0,0.0404206902328928,7.0,4.2369093103772215
2.43029490616622,2.3488846634860794,2.0,0.037997509594413226,8.0,4.774374538297101
2.3605898123324396,2.425015226309284,2.0,0.038498558357039525,7.0,4.189480194688096
2.408176943699732,2.8494884825390265,2.0,0.04329746386640321,5.0,3.4218031153359956
2.473190348525469,2.409477435188869,2.0,0.0684559194885257,11.0,4.428715058268492
2.3840482573726542,2.246077956202497,2.0,0.05265756692769441,7.0,4.141031212226803
2.4249329758713136,2.3412881833379804,2.0,0.044663473626681216,7.0,4.17691592919777
2.3706434316353886,2.155489622087916,2.0,0.03484456631340471,7.0,4.270200414490404
2.3699731903485253,2.420557454534421,2.0,0.03594901550023555,7.0,3.960683813624455
2.2935656836461127,1.9606412460089706,2.0,0.048654207429141505,5.0,3.5948459851880763
2.3719839142091153,2.2144645331641803,2.0,0.05718234104583242,7.0,4.26490405862782
2.2908847184986594,1.8971115394579443,2.0,0.021902559534162314,7.0,5.388029217487613
2.432975871313673,2.5684069382576804,2.0,0.0638266273282086,5.0,3.1362164543125792
2.386058981233244,2.286988200969511,2.0,0.07510483971289866,4.0,2.9175954094288894
2.4859249329758715,3.0994145023051574,2.0,0.06405187867275275,7.0,3.6788985372452956
2.3304289544235925,2.037532960879,2.0,0.05365212865013047,6.0,3.878372991506347
2.28887399463807,2.1580473667660214,2.0,0.04266305249981539,7.0,4.126561357058883
2.4021447721179623,2.334424904741529,2.0,0.046562666534592734,7.0,4.267349913839611
2.3176943699731902,2.0616199265635,2.0,0.06647523382690645,7.0,4.705924332595144
2.3284182305630026,2.123069232779362,2.0,0.01916251385726342,7.0,4.329023361137887
2.450402144772118,2.2807813672621258,2.0,0.05418806795396891,9.0,5.108579032931188
2.3538873994638068,2.3785721623606557,2.0,0.07405958145565888,8.0,4.3703113071262205
2.290214477211796,2.1174205834434203,2.0,0.048963702596665826,8.0,4.17381212963144
2.4691689008042896,2.278760447090889,2.0,0.02185543501712639,7.0,4.454291906729626
2.3974530831099194,2.3053310291507003,2.0,0.051376618855630274,8.0,4.227442915457999
2.435656836461126,2.269216871962109,2.0,0.031432517896031964,7.0,4.264862031818817
2.415549597855228,2.3191069120512675,2.0,0.021207556432350172,7.0,4.061979514871115
2.4014745308310994,2.181526870785052,2.0,0.04436012262218064,7.0,4.422603153148391
2.3150134048257374,2.0286063606763,2.0,0.034308527156441615,11.0,6.494147119455648
2.4383378016085793,2.475256516853935,2.0,0.05732684212456274,7.0,4.205235653717986
2.3900804289544237,2.4762914942665293,2.0,0.043424198559746885,7.0,4.14382862520239
2.4959785522788205,3.1394078982003317,2.0,0.04031892322398967,5.0,3.171179693865215
