mean,std,median,D,xmin,lambda
4.345560650270946,5.716613576953929,2.0,0.012844420096434717,3.0,0.1517534602572939
4.3891204668611925,5.542937706464974,2.0,0.013182891241139916,5.0,0.15944802766872307
4.3868278449353895,5.5148828067131115,2.0,0.017725205618617235,3.0,0.1547144578822735
4.24822842851188,5.457428557223569,2.0,0.008352397293830638,4.0,0.15790853857890153
4.3793247186327635,5.684303160475652,2.0,0.007686122757545322,6.0,0.15246443436135393
4.325760733639016,5.522243398248978,2.0,0.014518939719480484,3.0,0.160164116441312
4.334722801167153,5.592796593401713,2.0,0.009332924148347743,9.0,0.15838486391646694
4.3959983326386,5.762088859230906,2.0,0.007974122033101105,6.0,0.15095663478231852
4.304710295956649,5.594437509135723,2.0,0.013843880193694647,3.0,0.15732534474766796
4.327011254689454,5.639029109695958,2.0,0.011794020113684578,11.0,0.15102247310682726
4.39037098791163,5.672745426249819,2.0,0.00627909812793942,8.0,0.1539214151534125
4.483534806169237,5.694387795496882,2.0,0.012664351342446145,4.0,0.15742638402343073
4.4020425177157145,5.673620241899952,2.0,0.012302500890145063,6.0,0.15275227623975257
4.469987494789495,5.77180296820704,2.0,0.01114069179662358,3.0,0.1505233616504855
4.402250937890788,5.879817177393606,2.0,0.011166631017864859,5.0,0.14869017120719816
4.2732388495206335,5.472215314453971,2.0,0.013769979832491286,3.0,0.1583381765180406
4.311796581909129,5.543897205973519,2.0,0.01313881248439086,4.0,0.1574062196380862
4.301792413505627,5.650753390275335,2.0,0.011749952154265886,3.0,0.15420258620689664
4.443101292205085,5.697347449118389,2.0,0.012117718138071276,10.0,0.16028903271566652
4.264693622342643,5.576289632448167,2.0,0.008983922340698336,4.0,0.15563803457265235
4.43705710712797,5.800211493146232,2.0,0.015521809673155695,3.0,0.15223856243368528
4.362651104626928,5.821274945582749,2.0,0.011031238627989937,5.0,0.1473464016970861
4.324301792413506,5.666120002604155,2.0,0.009934424756454008,8.0,0.14893001469507727
4.493955814922884,5.7750185136120615,2.0,0.009318566415778884,3.0,0.14991590503023644
4.346185910796165,5.611984459271622,2.0,0.00815849237377475,3.0,0.15647308030355
4.290954564401834,5.730756032102389,2.0,0.014995763751924157,5.0,0.15265001467136136
4.479574822842851,5.770978157817547,2.0,0.009740113098643977,3.0,0.15038926799007457
4.433305543976657,5.65165979106397,2.0,0.009092457480647853,11.0,0.1602332461385152
4.41162984576907,5.713385536818901,2.0,0.01046935323752618,3.0,0.150070500148004
4.283868278449354,5.469635980427704,2.0,0.009357323664257344,7.0,0.1629774693600063
4.2732388495206335,5.509868063310527,2.0,0.008589112192942006,4.0,0.1552373078229194
4.522926219258024,6.088704068983689,2.0,0.0078005184224875235,8.0,0.13772364603481643
4.3491037932471865,5.774096818522976,2.0,0.006799394200685149,3.0,0.14890328919035312
4.454564401834098,5.8915372828092245,2.0,0.01844250291612326,14.0,0.1544694189602446
4.406419341392247,5.715016862029508,2.0,0.009442434981380643,3.0,0.15505166203235585
4.266986244268445,5.482493085608187,2.0,0.011859710479084073,6.0,0.15930057451253488
4.274489370571072,5.692434766243369,2.0,0.015231389618051816,6.0,0.1442854616200922
4.364526886202585,5.675419647707172,2.0,0.008651655296811889,3.0,0.15161728820870415
4.304501875781575,5.805556457162356,2.0,0.012371654678529187,3.0,0.15057098855117093
4.495831596498541,5.798359296908229,2.0,0.006901634002813295,3.0,0.15007670766904913
4.284701959149646,5.57324746928181,2.0,0.01016614543543834,5.0,0.15682748312674405
4.388078365985828,5.7316573714724655,2.0,0.01092026529378809,7.0,0.15068176879617554
