mean,std,median,D,xmin,alpha,lambda
2.2962466487935655,2.0455698192789873,2.0,0.03604085870920681,6.0,1.4184035556455377,0.17219593179350373
2.324396782841823,2.081611041691135,2.0,0.025893584946906523,4.0,1.0000011486999223,0.21648356407333447
2.361260053619303,1.9973643543448711,2.0,0.02464807032735805,8.0,1.0000179894610932,0.33267682311001934
2.3800268096514747,2.2482529408730936,2.0,0.05018910866250181,4.0,1.000007105876683,0.2125762078485166
2.2560321715817695,2.058819339172587,2.0,0.034324770627535695,6.0,1.7746614428601104,0.14941979350416562
2.4705093833780163,2.296941434822792,2.0,0.02487402123528093,6.0,1.0000002349081765,0.22681104971504024
2.319034852546917,2.0516356206609703,2.0,0.029852082121412993,4.0,1.0000037043626464,0.22577733962429897
2.35857908847185,2.183775199149541,2.0,0.03538580395903046,4.0,1.6360244312603591,0.15750718884063028
2.314343163538874,2.112704620910045,2.0,0.04886269734550919,13.0,5.832234855216961,0.04632112220705266
2.324396782841823,2.089645087863874,2.0,0.04698210417272364,5.0,1.8125144280403473,0.16777604694332326
2.3941018766756033,2.286495512107242,2.0,0.021932508923103167,4.0,1.0000067555581884,0.19860406213627713
2.3116621983914207,2.0312698054712715,2.0,0.016409743453141612,6.0,1.1341160999750444,0.25206822918438987
2.3538873994638068,2.4411501614291398,2.0,0.041657816061127284,4.0,1.298857602968819,0.15226414905783098
2.4638069705093835,2.3533453423884105,2.0,0.0258097923090419,4.0,1.0001741729913685,0.19630923957635757
2.4363270777479893,2.3939925753144884,2.0,0.032661113811349896,5.0,1.0000171542126388,0.1823227654594466
2.4068364611260056,2.1635616097552615,2.0,0.0327217091657398,8.0,1.0000659591605516,0.2960119439171496
2.31970509383378,1.9916886065657078,2.0,0.015250093744502702,5.0,1.0000410903499604,0.24022933777836508
2.3947721179624666,2.170432435896966,2.0,0.05678323908749261,4.0,1.000003338372045,0.2133837538072712
2.3873994638069704,2.289690601269951,2.0,0.016531149559459335,4.0,1.0000178137879594,0.19628455997919214
2.3056300268096517,2.037291858112274,2.0,0.03526100184073144,4.0,1.0000023285831918,0.2268464931430172
2.3277479892761392,2.066380192517696,2.0,0.028313229173921983,6.0,3.1066811867374784,0.07857030045401528
2.3150134048257374,2.1354821425274326,2.0,0.04072299914424149,4.0,1.751477801722047,0.13330226789320498
2.3237265415549597,2.1583804002145057,2.0,0.035901455351196265,5.0,1.0112021510837965,0.21504042338080082
2.46514745308311,2.322403371065387,2.0,0.035827386089367086,4.0,1.0000134456200964,0.1938673416289236
2.4443699731903483,2.2694471914562913,2.0,0.03102223871373977,4.0,1.451928484569413,0.17838409461312224
2.3478552278820377,2.397281628620858,2.0,0.03625775300330447,6.0,3.693256394131434,0.004400228504828883
2.363941018766756,2.112991226071275,2.0,0.01906094127443514,6.0,1.0000815653086528,0.2395999334284174
2.326407506702413,2.031593549084953,2.0,0.035864706453522355,7.0,1.0000125726673854,0.2241198420585302
2.329758713136729,2.1844807717278596,2.0,0.029334015452353146,8.0,3.6015624906650157,0.0683409543784746
2.46313672922252,2.42680690816325,2.0,0.015315743829187989,4.0,1.000005090691245,0.17094315236018975
2.408847184986595,2.3705921728770676,2.0,0.03238357038983619,7.0,1.000000000661347,0.16787687490843156
2.3378016085790883,2.120648515633999,2.0,0.061225792269256285,1.0,1.000000635198218,0.24922333127002377
2.3277479892761392,1.9913908596238823,2.0,0.02893595752197875,4.0,1.0000191954626805,0.2435077660975076
2.2627345844504023,2.103394429313019,2.0,0.03017385241686188,5.0,1.0000024996071115,0.2168836828034661
2.43029490616622,2.3946643479418595,2.0,0.03650653752823718,7.0,1.0000265138213793,0.1637038552706436
2.4095174262734584,2.182182426484486,2.0,0.030420984510647786,4.0,1.0000062903646518,0.2028939909282866
2.314343163538874,1.9569038192619488,2.0,0.033951371184969936,7.0,1.0000094022118322,0.28050377989400965
2.3525469168900806,2.2768446726442284,2.0,0.021201219102575997,4.0,1.374701385774699,0.1547243407586255
2.3746648793565686,2.265187398286586,2.0,0.049459611942460846,6.0,1.0352493333249746,0.1676549884171541
2.4001340482573728,2.2411757215218175,2.0,0.01970628731273949,4.0,1.4761013912790943,0.16425562268721938
2.3840482573726542,2.280136329546402,2.0,0.016590029735830014,4.0,1.000002470999375,0.19518994834738368
2.366621983914209,2.102669338655144,2.0,0.0300176068502388,6.0,1.5257634476243833,0.17773274330940714
2.4363270777479893,2.153454589839321,2.0,0.0334358063158785,4.0,1.0000011492360088,0.21165311574358275
2.3626005361930296,2.326677248217373,2.0,0.03212249594219607,4.0,1.2335435499757819,0.1571582655587433
2.4986595174262733,2.3456361454767576,2.0,0.029862886149663592,6.0,2.51298977109202,0.100073756188696
2.4075067024128685,2.322843190118526,2.0,0.028691152452538393,4.0,1.000044139705806,0.2042395916599792
2.3974530831099194,2.2509024585320474,2.0,0.021727638587939913,4.0,1.0000016812174621,0.19415983940414866
2.3451742627345844,2.216685938828939,2.0,0.022631047441865393,4.0,1.0000142997537733,0.19591378789499925
2.312332439678284,2.0991593305049028,2.0,0.03375024164013707,4.0,1.4693926556671373,0.17430301361306577
2.364611260053619,2.0720357350893233,2.0,0.03476410227545568,4.0,1.0000080683396573,0.22812616191053167
2.35455764075067,2.0826487002391545,2.0,0.01921334262391927,4.0,1.0000024854749014,0.23254095178842915
2.3806970509383376,2.223709083456406,2.0,0.027776783463029142,4.0,1.0000026558513269,0.20879032173210987
2.4162198391420913,2.288584487046899,2.0,0.01744243213203578,4.0,1.0000030249234482,0.1933102403726353
2.4369973190348526,2.4706152086830904,2.0,0.034457520312381695,9.0,1.000051215939781,0.14933224131359024
2.3498659517426272,2.1360197590344265,2.0,0.03256614592022877,4.0,1.0000227595860092,0.22072740290924273
2.322386058981233,2.254565268074846,2.0,0.0336743493894639,5.0,1.0000264207486032,0.18404473844135122
2.2861930294906165,1.9940924105537556,2.0,0.018889936897046544,5.0,1.1303583738433787,0.23869844516083816
2.4812332439678286,2.410109757274966,2.0,0.035849257815409596,6.0,1.0000022789982341,0.17761563615369594
2.427613941018767,2.318647784957941,2.0,0.03419648504954276,11.0,1.7174017393075602,0.1972951446376055
2.4095174262734584,2.2259716155140747,2.0,0.024332042535455622,4.0,1.0000058685207267,0.21287418387642582
2.4443699731903483,2.4443378116886114,2.0,0.0482261850822715,4.0,1.4470765532808911,0.14077570062618594
2.482573726541555,2.588972660132378,2.0,0.027231415484674226,4.0,1.5749830789382044,0.11989360073544506
2.390750670241287,2.3082194255284634,2.0,0.030558427183210002,5.0,1.000012923032163,0.18981692756079438
2.4363270777479893,2.249359615807108,2.0,0.01032730820195249,5.0,1.0000039260859204,0.21535895580408204
2.479892761394102,2.282113217868501,2.0,0.024217229152469044,4.0,1.000027646203725,0.2193285324199663
2.3538873994638068,2.317486194301827,2.0,0.04751811513244186,4.0,1.0515287270586149,0.19613338789110113
2.336461126005362,1.9776052682510434,2.0,0.017516088831058707,4.0,1.0000189298935782,0.2565441985302614
2.386729222520107,2.1672460067461894,2.0,0.03770958814066616,4.0,1.0000042167304874,0.21454230364906474
2.3773458445040214,2.1885876138876315,2.0,0.030708563775815656,4.0,1.0000032162745878,0.20386405058485124
2.3230563002680964,2.0740783125755478,2.0,0.025770886301075158,4.0,1.0000094909336101,0.22399563042297121
2.408176943699732,2.34355259544533,2.0,0.029438572120106254,5.0,1.7471045528086768,0.1314384707129695
2.435656836461126,2.2868699496082177,2.0,0.02413270390057587,7.0,1.00000491758332,0.20477453021962405
2.385388739946381,2.4293504513835145,2.0,0.027071277908000013,5.0,1.9139548087867384,0.1200154132201171
2.53887399463807,2.5840749285060163,2.0,0.028564302843008704,6.0,1.0000074335137472,0.15676757451928985
2.312332439678284,2.212330344157999,2.0,0.023341696653782718,6.0,1.6671182978861099,0.14558116363972473
2.3726541554959786,2.1321621597725255,2.0,0.012427343307242267,4.0,1.0000028604457294,0.2256971392801006
2.307640750670241,2.003313758678864,2.0,0.031153124626897954,4.0,1.000016966619106,0.2348768988334028
2.4041554959785523,2.33479540755158,2.0,0.023037244333992124,4.0,1.0000091210332935,0.17967102153864595
2.344504021447721,2.0347063955115416,2.0,0.021087965425543864,4.0,1.0000030364187804,0.23383108250220733
2.388739946380697,2.119191451215049,2.0,0.023010133239544983,4.0,1.000002485010857,0.22969523536250908
2.4296246648793565,2.43846666950066,2.0,0.03291512971287869,4.0,1.0000666452230256,0.18751539348006868
2.3847184986595176,2.259500582700408,2.0,0.036693516268978654,5.0,2.427141685518033,0.08441618092107583
2.270107238605898,2.0100529488380623,2.0,0.032047276268645564,4.0,1.1394137313507744,0.21821585358906398
2.262064343163539,2.1558780614169946,2.0,0.03527357788026553,4.0,2.116663933325712,0.1001684380110631
2.4550938337801607,2.256654040317912,2.0,0.03209612919927429,8.0,1.5832376605377134,0.21845360616086484
2.39343163538874,2.1080173190569957,2.0,0.020297615009015058,4.0,1.0000007659217682,0.22502296471655348
2.368632707774799,2.1142393549650467,2.0,0.02274501970425613,4.0,1.0000092068011868,0.22448875308333263
2.3820375335120643,2.3147502609804795,2.0,0.028724167776700504,8.0,1.0000318488159357,0.15138707716979166
2.3378016085790883,2.003306246619673,2.0,0.036700433596503323,5.0,1.00000610090592,0.2644592216024975
2.3277479892761392,2.1135226609542825,2.0,0.03300660886491025,4.0,1.1938912287106154,0.2099987423804529
2.3572386058981234,2.1763091685747966,2.0,0.028832167258747377,4.0,1.0561215054942963,0.21704220549573766
2.4075067024128685,2.3237086593635596,2.0,0.03788086946106728,4.0,1.1463061714517142,0.19371201803398325
2.408176943699732,2.301127512607839,2.0,0.03302965198410379,7.0,3.4841763569534416,0.04355715845161945
2.3679624664879357,2.083541499038572,2.0,0.020793937558445608,4.0,1.098153030605609,0.22357935837497828
2.433646112600536,2.4341778543291235,2.0,0.028800875612020937,5.0,1.0566496189172887,0.16628611129853277
2.43029490616622,2.32940042657906,2.0,0.024530236038706743,5.0,1.0000007930569175,0.17354529892140716
2.4175603217158175,2.208146615205459,2.0,0.028552394791730995,5.0,1.3911588535947572,0.1889645119481311
2.255361930294906,2.1316753069627588,2.0,0.03554938125667839,4.0,1.0639985387757458,0.2048061207583131
2.4316353887399464,2.4161580199801485,2.0,0.03555047901865105,4.0,1.0000012277063994,0.17878773830718725
2.408176943699732,2.362069036863818,2.0,0.019262641335336173,5.0,1.000009067510456,0.18428568798483835
