mean,std,median,D,xmin,mu,sigma
2.9361485627066903,3.7382895518746806,1.0,0.00930103471067334,5.0,1.749908111454577,0.6275653760446984
3.0068684813024675,3.8577087371703827,1.0,0.0176942612861426,3.0,1.5940081629498946,0.6993950240097142
2.955736453828542,3.8580214119020946,1.0,0.015130587094908332,4.0,1.6382104135751807,0.6861373114574951
2.866954973289239,3.5819943684797257,1.0,0.00962761647078525,5.0,1.6641878568808757,0.6362034504236271
2.943017044009158,3.7883202198983894,1.0,0.016908280527316966,5.0,1.330076013735157,0.766842894347681
2.890867463749682,3.682246216947686,1.0,0.012534873745547515,6.0,1.5001958108973983,0.7226238086095642
2.9890613075553296,3.9182218397126185,1.0,0.02004634021398144,4.0,1.5974817153937106,0.7108121770825353
2.9328415161536503,3.630906583097114,1.0,0.009919667184296987,4.0,1.614747253270015,0.6627082015383448
2.909437802085983,3.691270714200018,1.0,0.010262444470827692,4.0,1.4895605465391166,0.7250786774918079
2.8448232002035105,3.8343114210109985,1.0,0.020572429504055106,4.0,1.5474226679669103,0.7036930714482881
2.888323581785805,3.6526901762097594,1.0,0.012139687657212406,6.0,1.6170283087622772,0.6583555172753968
2.880946324090562,3.704496943389258,1.0,0.011233574562237503,4.0,1.6217420835600138,0.6853915515428047
2.977359450521496,3.6527253789807297,1.0,0.009933568320625086,5.0,1.5559740242374742,0.6705393528648028
3.053675909437802,3.857473308580072,1.0,0.012792002467718111,5.0,1.7176650313616748,0.6401599340150281
2.96921902823709,3.9743925778492954,1.0,0.016652981439345016,4.0,1.5165749031765694,0.7274931785772867
2.7863139150343423,3.5911825540498556,1.0,0.01131479209337971,5.0,1.6643453178887682,0.6321013202272798
2.9425082676163825,3.742779255812633,1.0,0.01178448018722833,6.0,1.7837200348574382,0.6254110601799784
2.9346222335283643,4.096278284091749,1.0,0.016483478136820273,7.0,1.3588408781869816,0.7517150720122765
2.906385143729331,3.8191616700317677,1.0,0.008799271802146902,4.0,1.5044825247201488,0.736293594071671
2.9791401678962095,3.8540628472917327,1.0,0.010468169843163122,4.0,1.5107144820987448,0.7347695900802007
2.867209361485627,3.8656094572373516,1.0,0.015801837796137197,4.0,1.5555295096468926,0.6898103641756343
2.878656830323073,3.6326874401983082,1.0,0.015955613151812043,6.0,1.8405370466469542,0.5903178740098195
2.8903586873569065,3.617551852117716,1.0,0.008968717612315324,5.0,1.6960613232035553,0.636612941079939
2.9799033324853728,3.8408763058794246,1.0,0.011513826110913339,6.0,1.7020400282369297,0.6580479026694428
3.028491477995421,3.981667764561463,1.0,0.018186174849140646,5.0,1.395874719064567,0.776720885424494
2.8880691935894176,3.8061241619118156,1.0,0.016152284078466472,3.0,1.5172527835399876,0.719223765912318
2.9613329941490716,3.9015525226867447,1.0,0.010740387618835445,4.0,1.499247966364671,0.7331261534647797
2.9905876367336557,4.029989705867359,1.0,0.019775717238055823,4.0,1.648530773099377,0.6982779949443081
2.9320783515644875,3.72997459587164,1.0,0.02220990813611748,9.0,1.504055597363147,0.6835321454481739
2.952938183668278,3.770316577338703,1.0,0.026887073652018645,5.0,1.6388696417812403,0.6399246137022535
3.004833375731366,3.8875345654637172,1.0,0.015196777540827766,3.0,1.5277444698497646,0.7142149469298826
3.0315441363520734,3.9003123803396917,1.0,0.010632014508904608,4.0,1.4951097293511566,0.7266776991737791
3.0363775120834395,3.9095535562714034,1.0,0.015604239286090116,5.0,1.6682595914833491,0.6736426167898864
2.957517171203256,3.819439937566825,1.0,0.01021337909304354,4.0,1.532123437903265,0.7207863655163087
2.9068939201221062,3.581657217546825,1.0,0.011273410464904265,6.0,1.795060877862461,0.5873728079802071
2.8710251844314425,3.508307173514904,1.0,0.01771314466127638,4.0,1.5725832999584721,0.6656050031670782
2.9147799542101245,3.6465032327800344,1.0,0.008093096413605172,5.0,1.486065589379117,0.7059815965732518
2.8430424828287966,3.598741873342715,1.0,0.017584896671397177,6.0,1.4219377024592776,0.7105595375197532
2.8969727804629866,3.6546153246580575,1.0,0.009639557003025212,6.0,1.7220951256718484,0.6261101480316785
2.9501399135080133,3.9714776602882074,1.0,0.011692154424274626,5.0,1.4936547517401724,0.7413303524257933
3.0005087763927754,3.7871369467560068,1.0,0.015635009840661573,9.0,2.1834731374526264,0.4883880211103555
2.7608750953955736,3.3525647354200863,1.0,0.01740710379060606,4.0,1.6350345045199812,0.6250329394322367
2.9333502925464257,3.8243199383357385,1.0,0.010141605318191194,5.0,1.6354798650237314,0.6757248780964263
3.07479012973798,3.9873882744278593,1.0,0.010594284661455178,4.0,1.6585411246200619,0.6907988726693702
2.9608242177562962,3.76314678211915,1.0,0.01329137814654835,6.0,1.5172021114651861,0.7010467180075292
2.907911472907657,3.728125856203468,1.0,0.016826865008821357,6.0,1.367505439458022,0.7336286817284827
2.9865174255914524,3.8143873836543016,1.0,0.012932766611816415,4.0,1.5177049082549618,0.707411548267695
2.891376240142457,3.7099293930456527,1.0,0.01024452104600837,5.0,1.5358947882800345,0.6944577886648728
2.9198677181378785,3.748713281535666,1.0,0.00810359685698514,4.0,1.5334277371499359,0.7062073671831522
2.932587127957263,3.687249876013001,1.0,0.020248083218121105,3.0,1.6032188872801894,0.6798591453202216
2.9964385652505725,3.804024905215494,1.0,0.013592600984125236,4.0,1.6128893025450985,0.677902919508053
2.9793945560925974,4.034805673127793,1.0,0.011647960487704778,4.0,1.512950013829652,0.7394180494065921
2.9381836682777918,3.829752004374009,1.0,0.011933378223558999,4.0,1.5430653538377668,0.7141773649116235
3.0134825744085476,3.7972089196721632,1.0,0.008664246805986764,4.0,1.566932343973262,0.6978474553135638
2.9211396591198167,3.8321947942152903,1.0,0.008629226550234237,5.0,1.6233469321511544,0.6832101306008233
2.9117272958534723,3.596132966862483,1.0,0.014101777350849165,8.0,1.8894544853440811,0.560489423404442
2.9328415161536503,3.848117154831663,1.0,0.012931803523266172,4.0,1.6423584334745733,0.6868924278443589
2.899262274230476,3.682450900569397,1.0,0.007874215788980787,4.0,1.4983594028755676,0.7148524465525706
2.9058763673365555,3.5663987101606853,1.0,0.016614225130909877,7.0,1.5755773833162134,0.6517477864171068
2.941999491223607,3.7627685065499645,1.0,0.011395053338059014,4.0,1.544604939421035,0.7097547372458326
2.9412363266344443,4.013378339519118,1.0,0.01125876220063371,6.0,1.5711602145540913,0.6915145317343332
2.9921139659119818,3.8369448653858718,1.0,0.010253159675734702,7.0,1.9386674488535285,0.5717731674239073
2.9305520223861614,3.755773667812531,1.0,0.009759151392248033,5.0,1.6635052436126232,0.6583480654811633
2.7674891885016537,3.461144025385184,1.0,0.013008302393758386,4.0,1.3748491131418874,0.7409627115246575
2.9669295344696005,3.993052375098859,1.0,0.013083641361090526,4.0,1.5521734061492518,0.7078489663840599
2.8692444670567285,3.685374769694085,1.0,0.014112384598578998,5.0,1.5324395927761043,0.689766041705365
2.9549732892393794,3.80974096833219,1.0,0.011176265312202449,5.0,1.6372146978504336,0.6728392206054014
2.943017044009158,3.808011337688866,1.0,0.009570691848367313,5.0,1.4197191220117622,0.7492355005054443
2.9224116001017553,3.7768907145102997,1.0,0.027674143749848668,7.0,1.0567787142029232,0.8182823972324029
2.9867718137878403,3.7407500480496503,1.0,0.016689253903683587,7.0,1.396531409183931,0.7168221389214888
2.9620961587382344,3.710845872123746,1.0,0.015157320749745629,6.0,1.8349218870005677,0.5741110474341402
2.953701348257441,3.815963925149442,1.0,0.012056586427935778,5.0,1.5993271045021806,0.6877199757243512
2.8768761129483593,3.672569396579968,1.0,0.011547128311907906,5.0,1.4338235749538026,0.7353762920938413
3.0165352327651997,3.9505312076552976,1.0,0.015496816239731925,5.0,1.7130157199649458,0.6573710343196151
2.924955482065632,3.687585375086571,1.0,0.007275316146595268,4.0,1.5861419338190657,0.682383809892445
2.946324090562198,3.6537242557340535,1.0,0.018848668527530754,3.0,1.575811171316989,0.682326241691935
2.958789112185195,3.7822075336460674,1.0,0.007452521410699298,4.0,1.5690276786912476,0.7092848674403613
2.984482320020351,3.8466553550962526,1.0,0.010142046004213312,5.0,1.4260452443550264,0.7470355046755892
2.863902314932587,3.527202417071048,1.0,0.011056097123407493,5.0,1.6656371754187225,0.6249327105142339
2.8214194861358433,3.675623790130075,1.0,0.012233364818189596,4.0,1.5640127367704164,0.6980584845272666
2.9440345967947086,3.7213311014949557,1.0,0.013668826721433158,4.0,1.6043446612810826,0.6743258760610671
2.8707707962350546,3.6003741984669975,1.0,0.009202767550093194,6.0,1.6910868751781793,0.633521043928475
2.88120071228695,3.915461291283643,1.0,0.016015238004255417,4.0,1.394546363040074,0.7756045971679283
2.796743831086238,3.4122573107071155,1.0,0.018109094281916316,4.0,1.548133303572912,0.6662913572680182
2.917578224370389,3.7420413416162037,1.0,0.016117769132509674,5.0,1.7086103827862735,0.6462882728421795
2.865683032307301,3.7456353176878716,1.0,0.012077811936107574,6.0,1.7656242926786192,0.6258881447685734
2.8318494021877383,3.600497875873693,1.0,0.017993991820493604,2.0,1.1355135498226807,0.8818436034941946
2.9328415161536503,3.7018861226389945,1.0,0.023453916975037292,3.0,1.565158314475478,0.6880304540120676
2.888577969982193,3.73754855233839,1.0,0.02260839286520644,8.0,1.4685033193670067,0.7088204227689723
2.8661918087000764,3.742935918921257,1.0,0.012043372982685097,4.0,1.6110567308476293,0.6801508054201342
2.8448232002035105,3.6707310767105237,1.0,0.013513838864666061,5.0,1.6337635850520762,0.6761816365410191
3.0623251081149836,3.9121532244165884,1.0,0.022216096732348145,7.0,1.5444653320600605,0.6882885106123354
2.9605698295599083,3.794883631488688,1.0,0.010683431612799277,5.0,1.6437669425619013,0.6632035991789679
