mean,std,median,D,xmin,alpha,lambda
4.341892801076474,4.542226302791656,2.0,0.017027910819543524,15.0,2.807106529243079,0.21200052081292828
4.3598340435075125,4.607567764889561,2.0,0.0175554698910263,15.0,4.908620265728545,0.11015959529578265
4.475218658892128,4.650079195485778,2.0,0.01996806392189343,18.0,3.9146275448638783,0.1537852605049498
4.425880242206773,4.6286705955820855,2.0,0.012423752850192149,15.0,5.996966514331779,0.051826696720056346
4.3712715855573,4.608947777587699,2.0,0.014857924743075457,16.0,1.000017246128445,0.30555654818614575
4.276631531733573,4.557530753352314,2.0,0.014621957348362025,15.0,1.0000559073573814,0.2964396238411626
4.385624579502131,4.61190427379218,2.0,0.01271431827223335,15.0,1.000073935716748,0.3123003700757563
4.417806683112806,4.556038314131996,2.0,0.014996020331231985,15.0,1.0000572793972302,0.30846005009745514
4.3741870374523435,4.6494077428020075,2.0,0.025719929784129514,16.0,5.302515565959395,0.08006390154664632
4.4691634895716525,4.645121051230228,2.0,0.020566680344605293,17.0,1.000136778479133,0.33649683952005804
4.440233236151603,4.614126104948233,2.0,0.025131421232383433,18.0,1.0000154465195878,0.384818002227084
4.343911190849966,4.58101213337653,2.0,0.024016081602711625,15.0,1.173426664097775,0.3053434363418059
4.380017941242431,4.541467743618777,2.0,0.024260402703642048,19.0,3.684757588201329,0.2755010903686532
4.436981385960978,4.634887297204016,2.0,0.020869031983446917,15.0,2.5808655227828887,0.22556489246150913
4.309486431935412,4.63594845782336,2.0,0.020403995444134848,15.0,3.987778334911725,0.12863085077608502
4.537452343574793,4.749251790285657,2.0,0.009455996882752116,15.0,1.6331508944654627,0.25588168272197076
4.279771249159004,4.532420041716513,2.0,0.01391261199781102,15.0,1.0002001120484356,0.2942736394540308
4.391119084996636,4.574981162655834,2.0,0.02007999565213847,19.0,7.613760299882926,0.039737092147394334
4.3237272931150486,4.484735258288268,2.0,0.0201870259539072,15.0,1.512067986548584,0.28797446873552
4.420385736712268,4.61858738051613,2.0,0.017114513271755838,15.0,1.0000379150407026,0.31771466624875117
4.404014352993944,4.615483077853922,2.0,0.01805130619913531,16.0,1.0000902945502927,0.31365074738753573
4.363310159228527,4.541291890480951,2.0,0.01938222821872726,15.0,1.2479096687273756,0.3017224794570729
4.374411302982732,4.587086125531964,2.0,0.014043360496526103,15.0,1.0001018215666644,0.30614866983518196
4.400313971742543,4.583736364384775,2.0,0.01249291098403471,17.0,1.0000409424971923,0.362611528357044
4.412536443148688,4.614631974527731,2.0,0.02360754683507893,15.0,1.0000040091689555,0.3237073985947393
4.384951782910966,4.563148168489343,2.0,0.016490033634532053,16.0,2.059676470258667,0.2748337854392682
4.327764072662032,4.558691852702389,2.0,0.01022239561418703,15.0,1.0002024066640933,0.29215360849017247
4.422291993720565,4.613372728663702,2.0,0.021991051302033493,15.0,1.000018249590838,0.29764593928329214
4.4295806234581745,4.635337185373349,2.0,0.02271665221693664,15.0,5.327584209150076,0.08276611774971598
4.406144875532631,4.627609829721117,2.0,0.020733996651285058,15.0,6.91945693759634,0.021937751860332005
4.4185916124691635,4.670583765955539,2.0,0.015007132781069465,15.0,2.7459596344110766,0.20793153655039245
4.415003363982956,4.629864353088483,2.0,0.006339282889085696,15.0,1.0001015052849989,0.3289474834297721
4.395828661134783,4.5987791122658495,2.0,0.026650827976498537,15.0,1.0000075606814216,0.2989726698460208
4.335949764521193,4.5225940289847575,2.0,0.01597933166928256,15.0,1.0000440945905629,0.3308512861832835
4.325521417358152,4.512796230603757,2.0,0.007660410347901325,17.0,1.0001178620187652,0.3776662874769643
4.434178066831128,4.59251004600715,2.0,0.021316868941011813,15.0,1.0000420294310155,0.33456723344325456
4.432608208118412,4.625550372847207,2.0,0.01921878505133101,17.0,1.0000187692468874,0.32819135593501164
4.439784705090828,4.620531570794326,2.0,0.014498420501947495,15.0,1.0000148276930594,0.29379826349256233
4.474321596770577,4.6788020440683304,2.0,0.02754015620956829,15.0,1.8492544398505464,0.25870648475644326
4.312289751065261,4.563563596388517,2.0,0.015948445312245596,15.0,2.6654192408499346,0.22861864669000648
4.369701726844584,4.595258891967999,2.0,0.014463082379293946,15.0,1.0000054660399949,0.2990936816647118
4.338416685355461,4.596314943645542,2.0,0.020224033259572338,15.0,1.0000194303008079,0.3035651018188214
4.422964790311729,4.6761525235277475,2.0,0.01921018550087017,15.0,1.0000552650555692,0.2948645332226505
4.388315765866786,4.593357218208301,2.0,0.00439755286988841,15.0,1.0000067668375148,0.3007151728925168
4.458623009643418,4.657430718566414,2.0,0.026005795305533597,15.0,2.5816146911328817,0.22362669069628277
4.40726620318457,4.599145873076194,2.0,0.014825121506087169,15.0,1.0000493371627508,0.31427391607561117
