mean,std,median,D,xmin,lambda
3.5615824832047767,4.2639787626268815,1.0,0.01545733258412352,6.0,0.21607022941563406
3.6088579248569297,4.23504275369471,1.0,0.02137334626166648,12.0,0.25354722172512595
3.5197810400597165,4.234691775474428,1.0,0.017675799736261433,8.0,0.21593026874633864
3.6277681015177903,4.465597703157667,1.0,0.02287293164493687,6.0,0.20491701515943567
3.688728539437671,4.523791834406637,1.0,0.016745918447003127,6.0,0.20898758473705853
3.6563821846230407,4.2912290056510765,1.0,0.007949226333123116,6.0,0.2250557341352139
3.3981089823339135,4.039831096647679,1.0,0.017351045843634866,6.0,0.2303231869103774
3.701915899477482,4.5098905779436205,1.0,0.017672448947407937,5.0,0.1947658262570363
3.6942025379447614,4.426873275411204,1.0,0.027189345743701687,11.0,0.23491043886707874
3.6556357302811646,4.493765548053561,1.0,0.014099500409182397,6.0,0.20996864986045072
3.6780293605374466,4.295659694405007,1.0,0.016585268512958495,6.0,0.2252489582254894
3.695944264742473,4.44250668105581,1.0,0.010350111824593444,6.0,0.209570734341253
3.6524010947997008,4.242505923851808,1.0,0.01755558360880599,6.0,0.2225566877152697
3.5782532968400096,4.245693318376381,1.0,0.010766806084030023,10.0,0.23299100645806795
3.7526747947250563,4.483919979124074,1.0,0.011627848099170168,6.0,0.20871262730664547
3.540432943518288,4.3214970855748085,1.0,0.014445716265409138,6.0,0.21888107364636664
3.733018163722319,4.485761069611677,1.0,0.019187507121913527,6.0,0.2090157900081237
3.671311271460562,4.356209576969075,1.0,0.03081292894382437,8.0,0.2264182505818457
3.6031351082358802,4.481084640632847,1.0,0.032082042716255366,9.0,0.1975037675138482
3.736999253545658,4.587676955548331,1.0,0.012093874460970657,6.0,0.20378787171249294
3.6578750933067927,4.379956673999206,1.0,0.015049335342378125,9.0,0.20987307450487316
3.554366757899975,4.164652703190663,1.0,0.025690882711017826,6.0,0.21829068331503895
3.5954217467031606,4.448823081745848,1.0,0.01668204309400301,6.0,0.20366410524621864
3.661109728788256,4.397358100145252,1.0,0.008632561848507579,6.0,0.21082060595784635
3.5573525752674797,4.309774393176495,1.0,0.015230356096518738,6.0,0.21534390894515715
3.6688230903209753,4.330527899900677,1.0,0.00881314257542487,6.0,0.21870861249610465
