mean,std,median,D,xmin,lambda,beta
2.4249329758713136,2.0220951914626037,2.0,0.029755099753352,7.0,0.4789228019033399,0.9988703762760752
2.3451742627345844,2.028158883048168,2.0,0.016605490152803215,7.0,0.48555617749469604,0.9521980312274885
2.3337801608579087,1.9244750476541401,2.0,0.03796208450721117,7.0,0.195172449535873,1.8193348196246735
2.388739946380697,2.0844327301131,2.0,0.03156794406381602,8.0,0.7235310685222226,0.8363439393438887
2.3270777479892764,2.0698891415480234,2.0,0.03150516783505086,4.0,0.2780705410264517,1.1108526620621084
2.386058981233244,2.087822156806348,2.0,0.013915713339167635,4.0,0.33441651659645955,1.0245836239012411
2.410857908847185,2.1151730834235756,2.0,0.03451122808400431,7.0,0.3389678746116465,1.122069428888363
2.2935656836461127,1.8991705242031356,2.0,0.024182828814939605,4.0,0.23356693670599185,1.4252689074226947
2.388739946380697,2.0624516943078564,2.0,0.030526192547153164,4.0,0.18583353053415416,1.7403982838332204
2.3458445040214477,2.0199315539204328,2.0,0.027645505956996774,4.0,0.5067646937990455,0.859742613735209
2.3130026809651474,2.000808775476803,2.0,0.035047471173506484,6.0,0.22833426733317555,1.4765446105865596
2.413538873994638,2.150791131136558,2.0,0.02573946611273803,4.0,0.20999260458712307,1.4161668346594463
2.3357908847184987,2.0264287262433527,2.0,0.021355467968818265,4.0,0.2611013554689233,1.2358760956666592
2.4617962466487935,2.2256761460306933,2.0,0.02971668234261013,4.0,0.19829070000258517,1.4668481343931483
2.339142091152815,2.0137586570569392,2.0,0.023212585428376897,7.0,0.19769839654472124,1.512313743275663
2.408847184986595,2.25436770249258,2.0,0.02238657224043339,4.0,0.21698624017465415,1.232476870028767
2.408176943699732,2.1213867311409538,2.0,0.027239346939285758,4.0,0.2768645455932866,1.1402182094336006
2.3947721179624666,2.1147508270882205,2.0,0.033276204112946406,4.0,0.19731984888447368,1.4764665130835954
2.324396782841823,1.9769095965721701,2.0,0.038736211105734775,4.0,0.25328444486478047,1.2877641396779707
