mean,std,median,D,xmin,KL1,KL2,lambda
4.20944371839309,4.668187686291929,2.0,0.012485656563086311,0.010633755402076294,-0.00028339951045293615,20.0,0.6997676572661329
4.194499687482243,4.640702849470584,2.0,0.033638440650668455,0.02049996903979429,-0.0012061375544076963,21.0,0.646333416334663
4.226575373600773,4.667195803828557,2.0,0.015776269658062447,0.010187658694046224,0.0008522720372101539,20.0,0.6634379411009874
4.239161315983862,4.706061836990848,2.0,0.008305306353960318,0.011727904666504167,-0.0016563080371375773,20.0,0.7233447060587868
4.139951133587136,4.594873707473823,2.0,0.01862608291046186,0.012947793596206247,0.008181342121395584,20.0,0.6696545577617328
4.202653559861356,4.652317238694825,2.0,0.03265319227426011,0.07383441548871382,0.045603935718822215,23.0,0.6286150147929004
4.190152849593727,4.6442457217798445,2.0,0.03423600945649563,0.024881176981138647,0.01275582125208381,20.0,0.7852916958375766
4.196346383317234,4.6339992239992736,2.0,0.008132016803062914,0.007198326700431996,-0.0005278105041141793,20.0,0.7013585822093773
4.130121029603955,4.598951048837094,2.0,0.010772342054680861,0.013916153549547915,0.00415191201758273,22.0,0.6182953443258972
4.229245979885221,4.662473164376596,2.0,0.013094645396613869,0.008292790981749384,-0.001094927694043723,20.0,0.765389363037875
4.168560713676913,4.6249868252024315,2.0,0.022264199148000374,0.006634926209838111,0.003478969104797345,20.0,0.7211138739042482
4.15802034206489,4.59582114411304,2.0,0.017728097897384387,0.018292822704405257,0.010681316406906054,20.0,0.7747841224388157
4.230922211489289,4.654385733803965,2.0,0.020043364081013593,0.018484767121658884,0.01311089553366699,20.0,0.714744518859125
4.1871981362577415,4.638403737776739,2.0,0.012688919246115149,0.019835075521290824,0.005226207061652089,20.0,0.7600566343042074
4.163333143928632,4.611363579836836,2.0,0.020705216650735436,0.056294679743378234,-0.017083462345328045,24.0,0.6241590214067256
4.2016875958861295,4.658858344103691,2.0,0.020863161068090053,0.013472833200647048,0.008569166003290583,20.0,0.7332972746060453
4.180067049264163,4.655934905450379,2.0,0.01000064169362036,0.016587561679402694,0.0021216025678572102,23.0,0.7221142691415312
4.167083357008921,4.617890827977038,2.0,0.012575913393006566,0.011548184191056713,-0.0005495121257424549,20.0,0.7103600452970986
4.250781294391727,4.668782169684411,2.0,0.013973067732563127,0.012265160485880076,6.831634127032679e-05,21.0,0.6430707108902339
4.149951701801239,4.607112232375984,2.0,0.011371454094521782,0.015603950065532661,0.004529911107467435,21.0,0.720166420118343
4.221745553724643,4.669314362708499,2.0,0.02877514941848669,0.01741639632644315,0.013865515268548212,20.0,0.7604549004295216
4.202795613387124,4.6571176659592295,2.0,0.010310654875169578,0.012231678711805753,-0.0010739751018629617,20.0,0.6129087779690181
4.200437524859367,4.672479198193615,2.0,0.02415250773454103,0.010905142796910365,-0.0014671469637900227,22.0,0.8489851485148545
4.255298596511166,4.692861880985441,2.0,0.006503338394907021,0.004865442617878317,0.00014516675992407154,20.0,0.7629223398890596
4.228677765782146,4.6894415808884276,2.0,0.01701717990904561,0.01794882761511088,0.010246218396731043,20.0,0.7380769230769226
4.215523609295983,4.664617040709948,2.0,0.017103528044664973,0.013738207655238668,0.005458624307548821,20.0,0.6587337619300129
4.194357633956475,4.649800340021051,2.0,0.013885027524351612,0.012298595511176076,-7.731191306535427e-05,20.0,0.6827196860055373
4.223933178021478,4.674333500977194,2.0,0.009979019834149172,0.013803663807240503,0.006577493541624618,20.0,0.8127544396717528
4.241178476049775,4.689124299455545,2.0,0.011935167536722857,0.015463249659187382,0.00943001719494979,20.0,0.7692105532142443
4.196602079663617,4.624214553480951,2.0,0.00988058422439031,0.007743609653027455,0.0031917175746803677,20.0,0.7430937173288055
4.215608841411444,4.663769465231236,2.0,0.009256594483999847,0.008587063736201057,0.0026660809196429264,20.0,0.7260509508096343
4.199414739473834,4.650802007640059,2.0,0.021683808964896967,0.01907354128186337,0.0075764291901559925,21.0,0.7487320696721336
4.215892948462981,4.6874238580769845,2.0,0.012545866737120215,0.0175603431421277,0.009304340371467506,20.0,0.7300338749036727
4.186431047218592,4.635159630224537,2.0,0.017056054347956817,0.025515684027370936,-0.012902021671271668,23.0,0.5686714285714287
4.1730211943860445,4.627582601933512,2.0,0.013185619480936106,0.010568614130146897,0.007522974480422622,20.0,0.7171324366059812
4.204415023580886,4.639747030998341,2.0,0.017296602587402066,0.01383854201443712,0.006412629725754405,20.0,0.7149828010603418
4.201176203193363,4.680236131030847,2.0,0.011733466162819783,0.008041007766368846,-0.0005632457680907581,20.0,0.6816816468989393
4.20629013012103,4.6331809098753,2.0,0.015711286271339442,0.005881961097156238,0.0005200029333104483,20.0,0.7375996015936279
4.201971702937667,4.663965734504231,2.0,0.0082575561031909,0.01085808094724944,-0.002623330357440794,20.0,0.7636365710019875
4.156230467640206,4.632502541388078,2.0,0.012651308703664155,0.010252578340338759,0.00556695571551565,20.0,0.7577479254132813
4.133132564350247,4.581460045277062,2.0,0.018848502682508372,0.013553857288146853,0.0058400549037776785,20.0,0.7944451902424055
4.220438661287573,4.659118720320893,2.0,0.008810684494719001,0.009002934419170534,0.0037184537462625292,20.0,0.70351281543338
4.195408830047162,4.642776307470643,2.0,0.0135351691335992,0.005070478147832515,0.0024686741386056674,20.0,0.8367843443670967
4.194812205238934,4.644389067760781,2.0,0.005409509235287824,0.0058063096591055826,0.0009181872686136886,20.0,0.7614892616785416
4.173560997783965,4.610114935783684,2.0,0.016634934192138573,0.015580559692371515,0.00941625533733067,20.0,0.6611283016460405
4.211574521279618,4.654307418742022,2.0,0.020648100902178057,0.009995060547155616,-0.0025189311385442545,20.0,0.7203163916562904
4.18626058298767,4.639804105332259,2.0,0.031342879229973586,0.01961688593846856,0.01798985005191262,20.0,0.7197612422799795
4.220097732825729,4.671588297947334,2.0,0.009954586211058047,0.008015007820435826,-0.003435502682845825,21.0,0.7400214655375235
4.174157622592193,4.626318053621732,2.0,0.01734152531372729,0.013808934021070179,0.005768869291201102,20.0,0.6917983732310553
4.193704187737939,4.624711602687742,2.0,0.009811136881049953,0.004545294748049801,-0.0015702432331582276,20.0,0.8275561306802892
4.2096994147394735,4.626234518014179,2.0,0.03287660150405691,0.01915049098059017,0.009500375696632297,20.0,0.766983639196674
4.198249900562532,4.649205218038597,2.0,0.011644953614742826,0.008201625255799053,0.0060650069419289,20.0,0.7329002389486237
4.21427353826922,4.684196813046029,2.0,0.013992942254751894,0.008694936217593712,0.0012696614699582594,20.0,0.7465994990892545
4.179498835161088,4.651726229783382,2.0,0.009353270698802318,0.010125105553776895,-0.002733891948156874,20.0,0.7250143573933034
4.211915449741462,4.658623870811084,2.0,0.011826498206553682,0.02270279491674361,-0.004414725779153307,21.0,0.6990976520452099
4.2169441445536675,4.674991266395798,2.0,0.02075219446119747,0.0215875554218639,-0.0017225303678331302,20.0,0.7163353411977034
4.236320245468493,4.684658776060627,2.0,0.015490505997192705,0.012585163034988432,0.009584856801747307,20.0,0.7379962589408962
4.176998693107563,4.62241952479996,2.0,0.009103551984106617,0.01336345982599518,0.00024932530332305147,20.0,0.734416489644186
4.200892096141827,4.642049622122661,2.0,0.01606103612864551,0.0124793956748715,0.007380825292062587,20.0,0.7228667265139743
4.156372521165975,4.618182877809071,2.0,0.010708885505103294,0.007534758535139336,0.004159790945952681,21.0,0.8279630646173151
4.189016421387579,4.647961065791029,2.0,0.014492753623158827,0.029627640444071006,-0.006708771515629798,24.0,1.3545228794642874
4.216603216091824,4.672472217297135,2.0,0.02021768436485183,0.02961189171865168,0.015467448229012661,21.0,0.6718090228245363
4.181998977214614,4.646300124957888,2.0,0.02172280451356423,0.015605756276152606,0.00817780869343039,20.0,0.7129092602274218
4.172822319449969,4.616812014187973,2.0,0.012538184304915712,0.006862768709492753,0.0009262373761375275,20.0,0.7001667440934429
4.255156542985397,4.67917663598835,2.0,0.018432317053013958,0.01528109942015212,0.008885923760620496,20.0,0.6629595839017726
4.1873401897835105,4.640813729993668,2.0,0.018939401091324082,0.015272497917208486,-0.002514670010448128,21.0,0.7425948613833688
4.25279845445764,4.685957369634663,2.0,0.020027856375651965,0.011187388636588245,-0.003680550150656503,20.0,0.700963936091618
4.179669299392011,4.635126322634714,2.0,0.004568109612859361,0.0069441976638171645,0.0026863443477365854,21.0,0.7934271541531219
4.1992158645377575,4.633370909309305,2.0,0.01709247675092762,0.013669762961920753,-0.00627951976872124,20.0,0.6917216325284883
4.210239218137394,4.670579638491516,2.0,0.020946498424355364,0.0161032340457391,0.01694484750682118,20.0,0.7556750170998641
4.213904199102222,4.658130452022155,2.0,0.015294047216829032,0.017245632770748736,0.00012900469408769905,20.0,0.6863813897241464
4.1488152735950905,4.6013549466051495,2.0,0.014550110174657793,0.011176844260414,0.0036409011897468365,20.0,0.7081288343558297
4.185550315358827,4.64523316053129,2.0,0.019862104583998896,0.010856618465791706,0.0003045195702827304,20.0,0.6567461222627738
4.233024603670663,4.654927951147439,2.0,0.018099041055605336,0.020899865864976917,0.008049789415882965,20.0,0.7103606223644039
4.223364963918405,4.673527929333271,2.0,0.01582658691605876,0.011385541755981637,-0.0019146986173547542,20.0,0.7177691332955551
4.183703619523836,4.650835191772136,2.0,0.015217976886504614,0.027084432692391656,0.021466962811004926,20.0,0.6823196501113888
4.17160065912836,4.621627304957701,2.0,0.016156153281919217,0.009853369064258568,0.006463216339146847,20.0,0.6656685858620233
4.1944428660719355,4.629923992531421,2.0,0.013831525705034098,0.020948273572590714,-0.004120934689540694,20.0,0.7386353934060184
4.175407693618956,4.62332212536019,2.0,0.01644296356711894,0.03297189332204903,0.012360342558108818,21.0,0.839244683451478
4.1835047445877604,4.657072820859129,2.0,0.01583500234152868,0.016617506666276288,0.0036513104958669955,20.0,0.7287584732085229
4.165577589635775,4.6264857028565824,2.0,0.007537716799013272,0.01645574229604665,0.0005749272242273149,21.0,0.7022814469717722
4.2069151656344115,4.675625139868215,2.0,0.004937872550249911,0.014231504404943566,0.0014587887067269807,20.0,0.7887931854336705
4.17466901528496,4.63744378385348,2.0,0.01408141246993544,0.026276295339486184,0.0029358625712148645,24.0,1.1313928745136124
4.1757486220808,4.6347617530242164,2.0,0.015519804609117949,0.015527111164227194,0.014159805748526004,20.0,0.7173692146322264
4.178504460480709,4.6454847870998925,2.0,0.006366326982695347,0.0054460616567941055,-0.0019161427347098698,21.0,0.8045600921767913
4.18165804875277,4.644619392540042,2.0,0.014610933832430562,0.015392178042341147,0.011309839799912465,20.0,0.6905244998733848
4.184555940678448,4.624053614331315,2.0,0.021260793807993283,0.06187694681758456,-0.009595183552032278,22.0,0.6030296229802508
4.17390192624581,4.630621373782504,2.0,0.012620551421557269,0.011838426252183232,0.009527336278973949,20.0,0.8068631608707929
4.218222626285584,4.687146261463768,2.0,0.018966457304895323,0.013257030902652971,3.0535251602591997e-05,21.0,0.7241841181061413
4.173958747656116,4.641086673420604,2.0,0.015612087238005057,0.014049981933212228,0.005488456289804101,20.0,0.6869422962522309
4.192084777544179,4.645921610775739,2.0,0.020407146190198122,0.011086588569238163,0.008055190973823288,20.0,0.6975375434027786
4.171032445025285,4.617712413337994,2.0,0.014003279390258805,0.01301629081877715,0.010153483803542425,20.0,0.7737481671554255
4.209528950508552,4.63901061168939,2.0,0.012013842452581192,0.004882766459010997,0.0008961436330235985,20.0,0.7815494287050664
4.167935678163532,4.632430306065353,2.0,0.013590173073459444,0.01887605156665414,0.0018743166766908173,21.0,0.7020546226919973
4.183249048241377,4.633042680914606,2.0,0.033343394654615,0.024261807158785894,0.018993666059062327,20.0,0.7614865938957184
4.181373941701233,4.645291073099796,2.0,0.0121518734893179,0.026661822187372442,-0.00681086563632604,21.0,0.7727480550394821
4.209869878970396,4.646191822222845,2.0,0.023072785775648752,0.02630674961930042,0.014758678784392909,23.0,0.8549652485256923
4.200607989090289,4.669783552829946,2.0,0.01853042412409278,0.017727982587420955,0.012665132693392443,20.0,0.8503920498957774
4.169725552588215,4.622827501479917,2.0,0.018286624673212293,0.020068569123826215,0.018666513872731282,20.0,0.7267708056146882
4.223933178021478,4.674345657006799,2.0,0.012207090990008274,0.03131516054516883,-0.006614352816348085,24.0,0.8109248991935465
4.204841184158191,4.666724115315834,2.0,0.015533171308422022,0.010064898433560173,0.004724533936385538,20.0,0.7512180779569904
4.1962895619069265,4.655691123679069,2.0,0.010556828389980732,0.007688955035935241,0.006242098322446732,20.0,0.8047952442758275
4.21043809307347,4.664218836596583,2.0,0.009182523041800339,0.008566514945914948,0.0023644038720658654,20.0,0.7619636829806584
4.205807148133417,4.671233211035904,2.0,0.013812126023583837,0.006649189293474735,0.0037744086396316436,20.0,0.6579381615768358
4.205778737428263,4.676586645952978,2.0,0.014540240326537113,0.00783642633456073,0.0015531148139109226,20.0,0.7200010407672386
4.208051593840559,4.6702122419378815,2.0,0.01241931825175957,0.02691533077271682,-0.014550009188241704,22.0,0.905728346456695
4.197710097164611,4.661071212359992,2.0,0.014435630178427528,0.010425198480599886,-0.0033900276656643673,20.0,0.7137072427126734
4.233337121427354,4.677255033582901,2.0,0.015683590481118448,0.009390838375811384,0.00490288414864047,20.0,0.6333929791330267
4.229672140462526,4.632678680506408,2.0,0.027024581192419128,0.023149790536750047,0.007563180726123263,21.0,0.7061444746376819
4.245468492527984,4.680784497766772,2.0,0.020741741067910047,0.017889432936091347,0.01200074087471784,20.0,0.6735578765810649
4.171941587590204,4.6444142608216765,2.0,0.0215818654104295,0.010814656058121512,0.00576179088223512,20.0,0.6640729022735854
4.17498153304165,4.635915473490129,2.0,0.014750059356687162,0.018347780580030025,0.009473890477362806,20.0,0.7378406971120619
4.173333712142735,4.649501215750458,2.0,0.007742114001686562,0.00845086319383849,0.004686452976960345,20.0,0.7606934155064518
4.2250980169327805,4.689905561053033,2.0,0.010296325789592387,0.007186266534904615,-0.0035464707121973258,22.0,0.8729545454545445
4.178959031763168,4.628108831816465,2.0,0.010396564603706415,0.01740719509433019,-0.001566896623575057,23.0,0.7911095829068561
4.1924257060060235,4.660097582718598,2.0,0.014187153396249874,0.017311436786776626,-0.0016463262800645393,21.0,0.6723381401335938
4.1835047445877604,4.625474585248306,2.0,0.016366025209394897,0.014145825755552307,0.01202444802442311,20.0,0.7801948800738026
4.172112051821126,4.624164884652111,2.0,0.006209085403431236,0.009464048430391848,0.007010673856338393,20.0,0.6569011996225893
4.197710097164611,4.642957305825597,2.0,0.012191980439105854,0.02428009579569582,-0.009437369774669267,21.0,0.654368673415022
4.176828228876641,4.635995547482297,2.0,0.007579515115946567,0.015298088708582281,-0.006310342426983048,21.0,0.6837101352328635
4.205096880504574,4.640078204765404,2.0,0.008922222630504018,0.01372914536116006,-0.006080196128373712,21.0,0.7625238102673004
4.17322006932212,4.623370807501074,2.0,0.0056393514729169425,0.006495582054494506,-0.00336844456591657,22.0,0.8881890987683564
4.1810330132393885,4.6416394392382765,2.0,0.02139629728193848,0.013201325017864961,0.009204386980445387,20.0,0.8009734598992652
4.219614750838116,4.696046704426094,2.0,0.008474424711153894,0.01212187645623712,0.005509857986916682,20.0,0.7010410864587229
4.163361554633786,4.637990641085457,2.0,0.018160936464577948,0.01885716568965292,0.007916927441165351,20.0,0.7347304739652892
4.169810784703676,4.5996737623236585,2.0,0.013485032945356745,0.005915266986434244,0.003346259686811795,20.0,0.730111262014208
4.228365248025456,4.658611910002573,2.0,0.014370755885484532,0.011925191572184773,0.0031820271948875527,20.0,0.7467573001249231
4.22532530257401,4.679117454256401,2.0,0.016117823711804147,0.06233995408631776,-0.02572887300479841,23.0,0.7259138381201051
4.207881129609637,4.649398689099321,2.0,0.01605187803358854,0.03846298338621862,-0.004550126712056551,23.0,0.7520202912895919
4.167196999829536,4.639731146288099,2.0,0.01262345015016475,0.008249950486340078,-0.001268796859597542,20.0,0.763559789665025
4.1876527075402015,4.636075621310176,2.0,0.010262534784649224,0.032413109347341665,0.007093912438761593,22.0,0.686343936011905
4.176061139837491,4.639127661334959,2.0,0.015575427316938728,0.014125330218966397,0.000501941078374795,20.0,0.6917221641489066
4.183874083754759,4.612022666961973,2.0,0.014081135803851064,0.007309483147306299,0.0029170371772897453,21.0,0.7788072126510688
4.168134553099608,4.657662209117412,2.0,0.014931913996856672,0.010987895152058547,0.002385048485823082,20.0,0.7076517758387605
4.129893743962725,4.598716539668688,2.0,0.014668090104122178,0.022922587129948664,-0.003773847464200719,20.0,0.6640746770818298
4.20376157736235,4.668177464982398,2.0,0.021095000089076943,0.014275375557134462,0.006601101865680765,20.0,0.6906055947887477
4.215211091539292,4.6367166523655925,2.0,0.016405979415600402,0.019298792287581017,0.01034090089257165,20.0,0.7716788984648575
4.195863401329621,4.617784191594449,2.0,0.015409953173353863,0.008633596791582251,0.0004935221937868344,20.0,0.6931547619047655
4.15648616398659,4.611745782778383,2.0,0.019426446646035767,0.016309809774859785,0.012314562198238127,21.0,0.6668025988388172
4.223535428149327,4.663198260190653,2.0,0.021243203371207886,0.01065431414716562,0.009401761504560307,20.0,0.7365625419632058
4.179839763622933,4.639879845335881,2.0,0.02070192270851079,0.015174612360226991,-0.002711934081776329,20.0,0.7409426202211276
4.187539064719586,4.626608644227775,2.0,0.015324546160228825,0.01495350483419124,0.009180098215237326,20.0,0.7168128608082108
4.1999829535769075,4.645698416697043,2.0,0.009635767701023312,0.011191745081835493,0.007453793558016786,20.0,0.6904443499869239
4.198732882550145,4.668756337643387,2.0,0.015351646691906917,0.012172494682737772,0.0020083787752903943,20.0,0.6905240335787761
4.213620092050685,4.668129289363757,2.0,0.012459456559275606,0.013992814395966635,0.004472275374720931,20.0,0.7819469157769889
4.2001250071026766,4.612510378018453,2.0,0.01938614563502028,0.022589806373274172,0.011858134993633985,20.0,0.7072547582982092
4.213620092050685,4.695455022980203,2.0,0.015338957249319829,0.03975827176423403,-0.008469611239816818,22.0,0.5868258211247634
4.186118529461901,4.6392494947545995,2.0,0.010567379782928876,0.006664948200170776,-0.0029833729285117074,20.0,0.7633195513218318
4.180521620546622,4.636416984382104,2.0,0.01005328322376442,0.008276229389560474,0.006359307012480843,20.0,0.7432522359454843
4.2090743792260925,4.669369566616783,2.0,0.010573827787944579,0.009020609757309598,-0.005006961544303105,22.0,0.9946282483156851
4.190834706517416,4.619523303044353,2.0,0.0214194825299715,0.01183036702716423,0.008576445004082474,20.0,0.7074939726761342
4.1848684584351385,4.632772909682526,2.0,0.008091684435653446,0.008440996035629499,0.0020084700872934607,20.0,0.6778574573286373
4.2007500426160576,4.623415736476841,2.0,0.027035424842424494,0.0740176587567556,-0.0034996986938909194,23.0,0.6161729991007179
4.139240865958293,4.623419055728267,2.0,0.017793756053747778,0.014187734850248941,0.007235391134487718,20.0,0.7438121107724909
4.164497982839934,4.615531348494766,2.0,0.011696601764839665,0.02068285619795615,0.0029184928528430704,20.0,0.7813132900028749
4.267145860560259,4.710642592059531,2.0,0.012957082105568896,0.005287455382332634,0.0016521316853082887,20.0,0.787917840088163
4.183050173305301,4.639249097368734,2.0,0.011549040595126847,0.015430527216608935,0.006047866370182286,20.0,0.6828790882061464
4.189527814080345,4.654195269701106,2.0,0.015785683034064246,0.01590190495321217,0.009031666705877059,20.0,0.6931547619047655
4.159753395079266,4.6207640601360636,2.0,0.011036248317176978,0.011440941926767796,0.0008501948893600789,20.0,0.6591357938946274
4.241973975794079,4.686586383184024,2.0,0.0164514169359945,0.039276184435497234,0.010055427320199234,22.0,0.7651945780498504
4.229018694243991,4.669559577121747,2.0,0.014373013077505048,0.014682993238175956,0.007488560597500926,20.0,0.7360856784888191
4.204074095119041,4.6270817045638095,2.0,0.010216065170961075,0.006831844079353999,0.004853136113223569,20.0,0.7559945429855157
4.182396727086767,4.6232544678304235,2.0,0.008711824695303183,0.007406260956625946,-0.0021755902833462764,21.0,0.7653250773993823
4.19708506165123,4.6620606377989535,2.0,0.02358884043892351,0.019157672960003935,-0.00953212289917969,23.0,1.0646986856823273
4.2123131996136145,4.676792705134399,2.0,0.018580022563165932,0.019984974293727656,0.016866922521357734,21.0,0.819784522553419
4.158389681231888,4.645779927884604,2.0,0.021569880489253346,0.01442536215513809,0.011558604265617469,20.0,0.7044694079725573
4.169725552588215,4.630313100385738,2.0,0.014868410598707027,0.008052630699833646,0.0037982921246011102,20.0,0.7724762140121079
4.166856071367691,4.6521755045559665,2.0,0.012983970385631038,0.017363929074022656,0.012684716033758757,20.0,0.707098097648597
4.187908403886585,4.622136404976582,2.0,0.009077001791140793,0.012161970606211627,-0.0025168392470051376,20.0,0.7674613402061847
4.176117961247798,4.625952124429052,2.0,0.018710269399537016,0.01918458440848912,0.006443993725009742,20.0,0.7354482623154512
4.180947781123927,4.638823264237875,2.0,0.014487019613363628,0.009449194956796745,0.000752077032073445,20.0,0.716890938069215
4.198960168191374,4.659810977008003,2.0,0.01913477895348048,0.022522955107530905,0.009319244836043052,21.0,0.7732026143790856
4.196403204727542,4.6515715174383,2.0,0.01734052794241603,0.031074149725362613,-0.0005149790860435877,24.0,1.060843824940048
4.221518268083414,4.657445181126494,2.0,0.010545659379190941,0.01273095365515569,0.004113637646699923,21.0,0.7697207212867547
4.211091539292005,4.664119259034827,2.0,0.014527936834094923,0.010040443471485026,0.003577553845120386,20.0,0.7166553687635602
4.219018126029888,4.654524675671014,2.0,0.016550724209954404,0.01749151618627034,0.0029643393978706087,20.0,0.7193610860409142
4.182538780612535,4.650285422091835,2.0,0.010724673114500538,0.017477250218544804,-0.009954532836032343,22.0,0.8078914442326033
4.192255241775101,4.655566552583362,2.0,0.009088980059241636,0.005301504269658105,0.0015978187121738446,20.0,0.6973764970059866
4.221688732314336,4.668440803016905,2.0,0.019610674875898126,0.014110245052531107,0.009054762976247969,20.0,0.6707652155277963
4.20015341780783,4.663142500721104,2.0,0.029448015671664662,0.022203384001335424,0.01715662069687194,20.0,0.7743875278396454
4.179924995738395,4.640338816522003,2.0,0.011116885463813508,0.008711967042739894,0.0014875589217511025,21.0,0.7069053659286575
4.219273822376271,4.6590486802934405,2.0,0.012411386079240194,0.007846660944404468,-0.0016132525271337383,21.0,0.8926866839861414
4.2138473776919145,4.664307419343774,2.0,0.024108504123353414,0.053881392320612884,-0.00293053306329776,22.0,0.6765108534780495
4.199016989601682,4.658137681670292,2.0,0.01951358248863,0.014055092506993942,-0.001228969006005276,20.0,0.6986532844928881
4.229189158474913,4.6761722650117346,2.0,0.01518196720541476,0.01722060722239717,-0.0009755438499708209,22.0,0.6799075704225357
4.207909540314791,4.644955931190739,2.0,0.018076848198775197,0.01887053765916202,-0.008974239060313263,20.0,0.8014523838705727
4.207739076083868,4.651796727357015,2.0,0.01645929254171108,0.006500339360489956,0.0002455033878668734,20.0,0.7215138265185539
4.200892096141827,4.626441114248239,2.0,0.029069415549930366,0.03330606714019916,-0.00042513454437482687,20.0,0.750579020237931
4.179157906699245,4.6287364533554,2.0,0.03209280152485927,0.020858481419456603,0.01361156919970877,20.0,0.712753070973614
4.151968861867152,4.598549709236181,2.0,0.011530811611782155,0.011021124685229373,-0.0013101690874052995,20.0,0.8092503470192896
4.180237513495085,4.629161001311842,2.0,0.012791088803773554,0.012430024649848114,-0.0008205630664684526,21.0,0.7962286351250929
4.198732882550145,4.627504515624012,2.0,0.02117747296080108,0.026399267997535645,0.0053354908250765045,20.0,0.7434912587412603
4.178731746121938,4.614488009569843,2.0,0.03295480263231576,0.01665644574134348,0.011380697748063596,21.0,0.8463586639439922
4.172765498039661,4.63758554014991,2.0,0.010650273529680843,0.05377940648100126,-0.02197134906288247,22.0,0.7146778584392004
4.212966645832149,4.652384809378532,2.0,0.008481900358971783,0.007745830300156629,0.0005543978363784025,20.0,0.709248263236953
4.186487868628899,4.6397459891900095,2.0,0.019295338376220328,0.01376601234158714,0.004334896290950905,20.0,0.7793216463414682
4.2032217739644295,4.672091376188722,2.0,0.02457012636578826,0.022180312281180205,0.013103132918403176,20.0,0.7806753310093395
4.194158759020399,4.663106553789833,2.0,0.009435907778465258,0.010965363773887144,0.003292478067794885,20.0,0.6975358585335534
4.203278595374737,4.6634825243972005,2.0,0.00993510571501166,0.025275272576043322,0.004382672556685319,21.0,0.730170000000002
4.219273822376271,4.671624002167644,2.0,0.0255196326584598,0.06073347767344366,-0.0001328255331174309,23.0,0.5836052502453377
4.1546678788567535,4.618117243781115,2.0,0.010981465259606527,0.005387334391068694,0.0006045395792283845,20.0,0.7544810867895545
4.197766918574919,4.643658529041822,2.0,0.010648745619446176,0.019880340164381057,0.0028504536707084117,20.0,0.7189637124912782
4.203022899028354,4.662601077569867,2.0,0.027329743211986668,0.03738846764611847,0.02480061118897682,21.0,0.802363896848137
4.167339053355304,4.613877746659637,2.0,0.017723615443478224,0.033381698187785865,-0.0026392000715552734,22.0,0.5766244493392092
4.225779873856469,4.669699047147801,2.0,0.008627365608025794,0.011579904414293987,0.0027664447219099223,20.0,0.7829814990512336
4.171458605602591,4.5993902637419355,2.0,0.01791796278631963,0.021160646621491842,0.016642108293464068,20.0,0.69626312323787
4.186999261321666,4.632169151348712,2.0,0.010394021045027846,0.006433957831456724,-0.000978815518792745,20.0,0.7647501682368799
