mean,std,median,D,xmin,alpha,lambda
3.496308644915456,4.385173138989826,1.0,0.017401372797903436,4.0,1.0000067773831292,0.1237667568621089
3.318170993093594,3.9598762659020474,1.0,0.015878688083415415,4.0,1.0000003691643427,0.13592733960149223
3.3929507025482257,4.1892487434767425,1.0,0.017695098720660773,7.0,1.1854581161636277,0.11529733410124082
3.526077637532746,4.398274534989485,1.0,0.0106218423386919,7.0,1.0000250144371237,0.12336302426525911
3.4220052393427007,4.347114645744319,1.0,0.019768520041477,7.0,1.4341688771426655,0.09399222600428044
3.502262443438914,4.273450453939823,1.0,0.01104638822851517,6.0,1.000002295190439,0.12608738697810457
3.449154560609669,4.087367329152382,2.0,0.01720633997991361,5.0,1.0000599573252893,0.13885529797893248
3.3372231483686594,3.983787459202913,1.0,0.011153707439262583,4.0,1.0000037443577288,0.13181902489898573
3.320552512502977,4.020859409100507,1.0,0.010446110768629446,5.0,1.0000153042501183,0.13205923614763265
3.428197189807097,4.179928606586794,1.0,0.014316203832561186,4.0,1.0000401186482801,0.12660146370086836
3.3457966182424386,4.130172417550266,1.0,0.017887051998800918,4.0,1.1464021640372186,0.12034721629843284
3.4181948082876876,4.272612258051955,1.0,0.008408529863127012,4.0,1.000002780821047,0.1200346737329507
3.4222433912836387,4.388177259271642,1.0,0.014414170916633162,7.0,1.0000027071094815,0.11748392569609716
3.506072874493927,4.345070408179399,1.0,0.00872879620816469,8.0,1.0000355840508899,0.1275949571432719
3.3800904977375565,4.378425085734712,1.0,0.018748092188979437,7.0,1.5937834564291364,0.08666886880469185
3.372231483686592,4.230082060028996,1.0,0.013200752849996111,4.0,1.000006790126526,0.12458074782502143
3.478923553226959,4.259052663055239,1.0,0.009140830802909616,5.0,1.0000050890844254,0.12248233882057681
3.4072398190045248,4.319288856968962,1.0,0.018236028553330175,4.0,1.0000108018359755,0.12216375302836409
3.3148368659204572,3.967592752704162,1.0,0.014147642987098696,4.0,1.0000027335178918,0.13129945039699797
3.369373660395332,4.273739477259607,1.0,0.014682373383447911,7.0,1.4668332332029834,0.09714315610382146
3.309359371278876,3.9055026847943193,1.0,0.023548668542659468,4.0,1.0000063662014769,0.13664096019459976
3.4539175994284355,4.2023942487731665,1.0,0.0136955823435011,8.0,1.0000471546960865,0.12986651457436027
3.418671112169564,4.275463098545805,1.0,0.02042537073794498,6.0,1.370671672190173,0.10434008897524866
3.318409145034532,4.103718623732556,1.0,0.021365832186430733,13.0,1.000041327348347,0.13868296649689257
3.418671112169564,4.180836541348411,1.0,0.018251365258305174,4.0,1.000024874483707,0.12658399077609933
3.51417004048583,4.221338271759091,2.0,0.011513714727801494,5.0,1.0000227296147601,0.12848309412161077
3.438675875208383,4.244379302692739,1.0,0.016026257652720366,5.0,1.000001223494754,0.12088329121573796
3.340795427482734,4.031943236725354,1.0,0.011992879379353227,5.0,1.0000616495058634,0.13197653610855165
3.2707787568468683,4.091741592837237,1.0,0.012413313218579303,8.0,1.0000069420675322,0.129396164297573
3.420100023815194,4.2314257566205,1.0,0.0205895600780851,4.0,1.000017047989484,0.1245414242494561
3.32864967849488,3.926402693906004,1.0,0.010154145543874615,6.0,1.0000080995781082,0.14455312802739212
3.406287211240772,4.176074529989208,1.0,0.010685066156127077,4.0,1.0000137718917332,0.12711796234786316
3.3769945225053584,4.305775671921072,1.0,0.021207392727271568,6.0,1.43543423733547,0.09448265999249107
3.4448678256727794,4.18780896928688,1.0,0.014889615539067425,4.0,1.0000036146162767,0.12689929627282953
3.476303881876637,4.52910968521007,1.0,0.019488183345660937,7.0,1.5842010842730387,0.08353072758408772
3.5146463443677067,4.257905225150479,1.0,0.012465485267764032,5.0,1.0000514018449818,0.12969522644702855
3.4965467968563946,4.4156970627282295,1.0,0.017516372701833594,7.0,1.0732145697563151,0.11465163005032056
3.4150988330554894,4.247394806473009,1.0,0.0176517662790954,7.0,1.8926034806244023,0.07902393370893282
3.487973326982615,4.315138442650033,1.0,0.017055279633356846,4.0,1.000019930497814,0.12202714977626475
3.43343653250774,4.273545664717394,1.0,0.00679351760611846,6.0,1.0000047526262492,0.1236686901969933
3.4360562038580613,4.300638839177072,1.0,0.009542698013413675,5.0,1.0000073046155724,0.11873112218622439
3.4455822814955943,4.199006322515859,1.0,0.015535713877142893,8.0,1.0000616597402283,0.13053362416935083
3.331745653727078,4.115586411837654,1.0,0.015021454988052185,11.0,1.7316666477981189,0.093294510495111
3.4346272922124315,4.181970772348193,1.0,0.015783194132201084,4.0,1.0000197893843574,0.12750519905206237
3.412717313646106,4.213626295439734,1.0,0.011627036670439406,6.0,1.0000297004036303,0.12607273318830348
3.2500595379852344,4.02266256587168,1.0,0.019226162157189308,10.0,1.0000787618176967,0.12333253834739893
3.2941176470588234,4.138866158254269,1.0,0.012916145947930557,4.0,1.0630371838656627,0.1261847158252181
3.4572517266015717,4.254862219733188,1.0,0.01936435565563932,4.0,1.000004446248642,0.12273189148916785
3.5196475351274112,4.418134948972067,1.0,0.01005088312176361,4.0,1.0000071364290228,0.11840595695654993
3.469397475589426,4.234488456992899,1.0,0.009155779222612459,4.0,1.0000018907651587,0.12263426304206185
3.4524886877828056,4.379210870994292,1.0,0.01537115602291761,5.0,1.0000029903918646,0.11943461081329997
3.3424624910693024,4.078695364875584,1.0,0.021385057017142106,15.0,2.3615417301794612,0.07152584947144476
3.385091688497261,4.211041031968473,1.0,0.01559988081172392,5.0,1.0000355311132227,0.12481190704322093
3.4217670874017623,4.161712397625012,1.0,0.018308252547332815,5.0,1.0000011471481343,0.13291848249449845
3.311740890688259,3.9338096775526306,1.0,0.009935600827325197,5.0,1.0000097294448052,0.13571045215520045
3.411526553941415,4.201998926524867,1.0,0.017782221880457527,4.0,1.0000437745121586,0.1335369518648271
3.371517027863777,4.20776319686242,1.0,0.015458953856277713,7.0,1.2367754371484454,0.11808449063598087
3.389616575375089,4.109729372337939,1.0,0.016895228800468676,5.0,1.1036403448851422,0.12922120745382776
3.422957847106454,4.212638953211685,1.0,0.019888326361368613,4.0,1.0115491926421294,0.12674124018136904
3.384853536556323,4.047470071035582,1.0,0.014757754884363816,7.0,1.396405843985721,0.11770514652294213
3.3353179328411526,4.117813472566031,1.0,0.012937615518557544,4.0,1.0000011437833005,0.12816585244863687
3.4241486068111455,4.2618952603406575,1.0,0.013925736188932225,7.0,1.0000085192563448,0.12469761676407401
3.472969754703501,4.270801246628282,1.0,0.022715852144450016,10.0,1.0163041082960156,0.1335516106586173
3.504405810907359,4.431900329618637,1.0,0.008861748202679709,8.0,1.0000557992802346,0.12460952493545273
3.523696118123363,4.3725472418594435,1.0,0.017076267410087304,6.0,1.2406630461420682,0.11211260191941813
