mean,std,median,D,xmin,lambda
2.06970509383378,1.442078916716556,2.0,0.006325792354822557,1.0,0.6600049587111398
1.9973190348525467,1.4307025206192612,2.0,0.0053638400963741395,1.0,0.6944856333892615
1.9832439678284184,1.4877923934122157,1.0,0.010899771121210766,3.0,0.6218755351027406
2.0388739946380703,1.381063357535589,2.0,0.012530662651846436,3.0,0.7578422913370266
2.006032171581769,1.3823246802951878,2.0,0.0072323856784484155,1.0,0.6901060808553297
1.9658176943699728,1.353987434257271,2.0,0.008283461369690603,2.0,0.7306257676816723
2.03686327077748,1.4163381493919742,2.0,0.008396801517019492,1.0,0.6752493624547546
2.0435656836461127,1.4414786659348018,2.0,0.006254583828349425,1.0,0.6720789603148571
2.011394101876676,1.4420918443633033,2.0,0.011858203321355232,1.0,0.6874895868043986
2.032171581769437,1.5052312186166064,2.0,0.005276086523978264,1.0,0.6774810871536942
1.9879356568364608,1.4056051242425645,1.0,0.01297041081942396,4.0,0.7170880240683248
1.959785522788204,1.351096052770438,1.0,0.0091843711737678,1.0,0.7138655843878247
1.9289544235924931,1.2888647583105903,1.0,0.006360304676262807,1.0,0.7306925653665747
2.014745308310992,1.5687283325180124,1.0,0.016384399990767573,2.0,0.6542665453480598
1.9638069705093837,1.3854968757692765,1.0,0.0040965311343749145,2.0,0.7029560420517558
1.933646112600536,1.3053896743277298,1.0,0.009783072066413044,1.0,0.7280610918544199
2.027479892761394,1.4717795133520433,1.0,0.007680162406290879,2.0,0.6441515092879263
1.989946380697051,1.4158356591592665,1.0,0.00751544166553908,1.0,0.6982364642977433
2.040214477211796,1.4371523664903834,2.0,0.003592284748349939,1.0,0.6736615575722736
1.9738605898123325,1.4203567319446018,1.0,0.008322033700630005,2.0,0.6855759832106727
1.9792225201072384,1.32625475469285,2.0,0.013612820257566938,1.0,0.7036972464442944
1.9872654155495981,1.4411507826553582,1.0,0.013035712717506476,3.0,0.6815010245901646
1.9912868632707772,1.4887619073932454,1.0,0.013879133606299887,1.0,0.6975702625378666
2.0127345844504023,1.4029741586630529,2.0,0.012747305969366574,2.0,0.7192921075295274
1.9651474530831101,1.3262122451841392,1.0,0.015349796555576225,3.0,0.7870532675289306
2.010053619302949,1.4434954401025382,1.0,0.006897605576145716,2.0,0.6572948737684751
1.9752010723860591,1.4414587207936966,1.0,0.013809759089869034,1.0,0.7058221284356974
2.0207774798927614,1.432193030082809,1.0,0.00952539525271534,3.0,0.6943870345321466
2.017426273458445,1.4394729535404909,2.0,0.0030212052470250943,1.0,0.6845626557308978
2.0107238605898123,1.4325375454728526,1.0,0.0024047524740001824,2.0,0.6786533242170156
2.008042895442359,1.3659747634785386,2.0,0.0047729124500538464,2.0,0.7201195902899822
2.0455764075067018,1.366219418268377,2.0,0.016182740276087904,4.0,0.8008623828520766
2.0013404825737267,1.3927226885811743,2.0,0.0030298153175883358,1.0,0.6925046048225056
1.9584450402144773,1.4164448738865845,1.0,0.009986294182929845,1.0,0.7145536554585905
1.9926273458445043,1.3818332280865742,1.5,0.0024934401681386826,1.0,0.696806939539186
1.9550938337801609,1.3610808488058694,1.0,0.007349707538982342,2.0,0.7354434053414867
1.980563002680965,1.4090944383223898,1.0,0.009140659193225488,1.0,0.7030237415397633
1.9725201072386056,1.4122865029751503,2.0,0.007259935610180456,2.0,0.7232526728844418
2.028820375335121,1.5166106038687557,1.0,0.01043374245234452,1.0,0.6790814957053192
1.9812332439678284,1.3834221785664456,1.0,0.003859628183555785,1.0,0.7026873308525037
2.0536193029490617,1.4575564534025014,2.0,0.00399408213600161,1.0,0.6673621593505223
2.03686327077748,1.4633531676835445,2.0,0.002364629935250051,1.0,0.6752493624547546
2.081769436997319,1.5024609233511768,2.0,0.005443045266609881,2.0,0.6400421848706364
1.9718498659517427,1.4158282029427056,1.0,0.006459679341218827,2.0,0.6835132106203877
2.0415549597855227,1.4268169810391125,2.0,0.006633112762822635,1.0,0.6730278951904142
2.0489276139410193,1.4784937910598803,2.0,0.006689289612836102,1.0,0.6695575727837753
2.0991957104557644,1.4848021493867198,2.0,0.00657855196072088,1.0,0.6470111949233718
2.0194369973190347,1.5056721012868852,1.0,0.00949273393443778,1.0,0.6835908977763034
2.0073726541554957,1.4290454314132526,2.0,0.005876563593987805,1.0,0.68945064691152
2.0583109919571045,1.4381639843603886,2.0,0.005410414481922921,2.0,0.6887106897463
2.0087131367292224,1.4092015520230634,2.0,0.004097075611109169,1.0,0.6887960877544212
2.0214477211796247,1.3450618832555743,2.0,0.013550581632878369,3.0,0.7544721948818911
2.0,1.3615753374175836,2.0,0.011402542775453772,1.0,0.6931640625000006
2.0757372654155497,1.4864088669375208,2.0,0.010983643242680308,1.0,0.6573342145624805
2.0026809651474533,1.3718711112702762,2.0,0.008061714194614544,1.0,0.6918460299531459
1.980563002680965,1.4805341780806611,1.0,0.013852782069010305,1.0,0.7030237415397633
2.0757372654155497,1.475547267267656,2.0,0.003994772123945278,2.0,0.669163444173994
1.9986595174262736,1.3718730759871824,2.0,0.005700427763610017,1.0,0.6938244047619055
2.0583109919571045,1.4603625609588262,2.0,0.007322863024207815,2.0,0.6861788510368174
2.0046916890080433,1.421532788206805,1.0,0.003190403852098012,2.0,0.6832216016845161
1.9644772117962463,1.3132438635650097,1.5,0.012966558828856778,1.0,0.7113653083418636
1.9738605898123325,1.4184679466542214,1.0,0.008783830700757722,1.0,0.7064993633276746
1.9296246648793565,1.3020942581006856,1.0,0.006164924785508785,1.0,0.730286937738799
2.014745308310992,1.3698387420057778,2.0,0.008408124872269274,1.0,0.6858613502162345
2.030160857908847,1.4174427473281423,2.0,0.0073377309626661,1.0,0.6784406982502478
2.0529490616621984,1.4719943758199283,2.0,0.00787403085073024,1.0,0.6676751754815543
1.9765415549597856,1.4170966227062702,1.0,0.004471384092449071,2.0,0.6938068246797797
1.9517426273458445,1.3513287744096625,1.0,0.0064528563235698435,1.0,0.7181582943423765
1.9725201072386056,1.4400144576828544,1.0,0.008265592648929787,3.0,0.6488750000000006
1.941018766756032,1.4048960852574364,1.0,0.011185156989803269,1.0,0.7239875582700279
1.9638069705093837,1.412327375963205,1.0,0.004386121293288693,3.0,0.6767032559357549
1.981903485254692,1.4000458136179472,1.0,0.005715782999506924,1.0,0.7023511477003727
1.9758713136729225,1.4337775540831446,1.0,0.01268513175127628,1.0,0.7053850067842605
1.9443699731903483,1.319675478980439,1.0,0.00539328501472569,1.0,0.7221872576266809
2.003351206434316,1.4106506123461209,2.0,0.0076503209833655985,1.0,0.6915170730177315
2.0442359249329756,1.4491100229273626,1.0,0.005485547194721385,3.0,0.7090284056660634
1.9886058981233243,1.430425399395575,1.0,0.005829643997216527,1.0,0.6989035642062698
2.03485254691689,1.4382247368916954,2.0,0.00789246551752576,1.0,0.6762045557476954
1.985254691689008,1.402715578481032,1.0,0.00443032384948272,1.0,0.7005752553173532
2.014745308310992,1.4259364081984782,1.0,0.010819046365858176,2.0,0.6606734889804102
1.9772117962466491,1.370217786908556,1.0,0.005357887847075471,1.0,0.7047092161016955
1.9839142091152813,1.458453664617301,1.0,0.008047792069715842,1.0,0.7012455130912165
2.0046916890080433,1.4271794767413564,1.0,0.007249140896050887,1.0,0.6907623913406893
1.9953083109919567,1.3740624778910475,1.0,0.01188712659620117,1.0,0.6954791421733293
2.040214477211796,1.4703474656751103,2.0,0.0025443875902827484,1.0,0.6736615575722736
2.0415549597855227,1.5402168105130292,1.0,0.005497682052222896,4.0,0.5781486390128978
1.996648793565684,1.3876570133046608,2.0,0.011775003789639471,1.0,0.694816580647869
2.0026809651474533,1.3984837816338458,1.0,0.006548648485700581,1.0,0.6918460299531459
1.9919571045576407,1.3581013707675231,2.0,0.010273061579623821,4.0,0.7685492505353331
2.047587131367292,1.3849103768083706,2.0,0.010742617180634515,3.0,0.7313874007936503
1.9946380697050936,1.4414295816929985,1.0,0.009395613454335594,1.0,0.6958107568884417
1.9725201072386056,1.4022849326857656,1.0,0.0044906771557506895,2.0,0.6938081361966001
2.022117962466488,1.5136266896173094,1.0,0.012337988260734734,2.0,0.6339458528558686
2.03485254691689,1.4288739420720973,2.0,0.016412776116548455,3.0,0.7441233879738973
2.0026809651474533,1.3596022512465835,2.0,0.006721231620888003,1.0,0.6918460299531459
2.0536193029490617,1.4616891454816296,2.0,0.00242539876986847,1.0,0.6673621593505223
1.9725201072386056,1.4022849326857654,1.0,0.005098157344879062,1.0,0.7071775186884135
1.937667560321716,1.2999286129888974,1.0,0.011109560297949515,7.0,2.3025695800781256
2.028150134048257,1.4252645900752958,2.0,0.015459635379727943,4.0,0.6143857758620677
1.9845844504021448,1.3914343098323343,2.0,0.012202907776903804,1.0,0.7009102710233034
2.011394101876676,1.3827756744545858,2.0,0.006260434507314504,4.0,0.7664017694212729
2.0703753351206435,1.4753584991271116,2.0,0.0037095126068357187,2.0,0.6714797755466787
2.006702412868633,1.513552046069245,1.0,0.012414011255566404,1.0,0.6897782544255175
1.9825737265415548,1.4240247396171208,1.0,0.0056587030309313,1.0,0.7020151918526032
2.033512064343164,1.3990432379872817,2.0,0.011489606568199529,3.0,0.7410614788229694
2.0046916890080433,1.3769860524313398,2.0,0.011501961145962024,1.0,0.6907623913406893
1.9249329758713136,1.3067140739698886,1.0,0.009066723272772135,1.0,0.7329293338701265
2.04490616621984,1.418942911407394,2.0,0.008457421810921906,3.0,0.7421017062883442
2.047587131367292,1.4685307793556208,2.0,0.007507255538867219,1.0,0.6701866816693942
1.9758713136729225,1.4097352458290142,1.0,0.01603633818559258,1.0,0.7053850067842605
1.9772117962466491,1.3633524956988965,2.0,0.007088208608408642,1.0,0.7047092161016955
1.9591152815013404,1.35627477113109,1.0,0.002490344647132603,1.0,0.7142095022237429
1.9624664879356568,1.383040256374925,1.0,0.00421765287352449,1.0,0.7124922622096994
2.0227882037533518,1.5094042113048498,1.0,0.013776105395630123,4.0,0.5863871317975825
1.989946380697051,1.4082410633720808,1.5,0.0041706775769417845,1.0,0.6982364642977433
2.0328418230563003,1.4982990245398808,2.0,0.01616480776534901,1.0,0.6771616386416089
1.9872654155495981,1.4039292913191015,1.0,0.008753368581729148,1.0,0.6995715640809445
1.974530831099196,1.3920090240526752,1.0,0.007652286925696306,1.0,0.7061606309402584
2.0428954423592494,1.4748232710249414,2.0,0.003565494347104181,2.0,0.6627590638528149
2.1099195710455763,1.5166575511892724,2.0,0.007901323428786466,1.0,0.6423341705050825
1.9932975871313676,1.401342944525401,1.0,0.008392646864245124,1.0,0.6964746553463355
2.0308310991957104,1.4270889794917232,2.0,0.002028672601132153,1.0,0.6781206167491748
2.016756032171582,1.4931885335683392,1.0,0.009185760206158909,2.0,0.6524427118148393
2.032171581769437,1.4275289783274183,2.0,0.0063844379893917,1.0,0.6774810871536942
2.035522788203753,1.4793297183861809,2.0,0.007440837850925973,1.0,0.6758859483042486
2.0777479892761392,1.5173220627541872,2.0,0.01101406921921788,1.0,0.6564160786290325
2.0,1.4018371706739374,2.0,0.007788917267976925,1.0,0.6931640625000006
1.9705093833780158,1.4167474012588182,1.0,0.010856416860767992,1.0,0.7081964817176871
2.0676943699731902,1.5268295114361756,2.0,0.01864953277947268,1.0,0.6609301559967594
1.9785522788203755,1.4579250176831784,1.0,0.010001494635678454,1.0,0.7040343411246617
1.980563002680965,1.3527938340925467,1.0,0.008235718779135759,5.0,0.8472826086956506
1.9912868632707772,1.4851559367000362,1.0,0.008517203311393717,1.0,0.6975702625378666
1.9886058981233243,1.4280806736201417,1.0,0.007754838883251125,2.0,0.6710126366120225
1.9758713136729225,1.3731266466460308,1.0,0.004761866824296912,8.0,2.708047566371678
1.9752010723860591,1.3792026778519624,1.0,0.003086681822554116,1.0,0.7058221284356974
1.9738605898123325,1.4085102703342938,1.0,0.006290950069421486,1.0,0.7064993633276746
1.9778820375335118,1.3980717540657532,1.0,0.0072681873824262935,1.0,0.7043716642663509
2.016756032171582,1.4091288686141294,2.0,0.006257645326112615,2.0,0.7044230927101566
2.0006702412868638,1.4101792258078198,2.0,0.007154947632089903,1.0,0.6928342231993301
1.9792225201072384,1.392327669489028,1.0,0.003493366367081752,1.0,0.7036972464442944
1.9651474530831101,1.386981714315196,1.0,0.002521292398187103,1.0,0.7110232989427012
2.039544235924933,1.4927588602313553,2.0,0.0031299844720429353,1.0,0.6739787011173187
2.0053619302949057,1.434437869122868,1.0,0.01454121428814126,3.0,0.6931640625000011
1.9979892761394105,1.457391709548007,1.0,0.008000688884563845,1.0,0.6941549081683996
2.04490616621984,1.5307376323099988,2.0,0.00694703219890469,1.0,0.6714473738118656
1.9973190348525467,1.3801516401074534,2.0,0.009381468214617716,1.0,0.6944856333892615
2.029490616621984,1.4242966405047928,2.0,0.011578222401234628,1.0,0.6787609911657861
2.0026809651474533,1.3903124410504104,2.0,0.006364901325087935,2.0,0.7133862120960601
2.006032171581769,1.3598379768787796,2.0,0.007190272459531355,1.0,0.6901060808553297
2.0482573726541555,1.4846230303812498,2.0,0.0038698014829078313,1.0,0.6698720242964668
2.011394101876676,1.4322984163682149,2.0,0.0051557904527225204,1.0,0.6874895868043986
2.028150134048257,1.4963802827657535,1.0,0.016973551725256553,1.0,0.6794022120786516
1.9658176943699728,1.4244270524988851,1.0,0.013687299035896829,2.0,0.6786605430613684
1.985254691689008,1.375697630289698,2.0,0.00996380935746338,3.0,0.6819759573063398
1.9550938337801609,1.492607181287005,1.0,0.013317465129831785,1.0,0.7163778603873845
1.9812332439678284,1.430581944157152,1.0,0.004529869470419111,1.0,0.7026873308525037
1.9865951742627344,1.3620015391637732,2.0,0.008757854296563727,3.0,0.7637188971082738
2.059651474530831,1.4570920714915223,2.0,0.005394054474245791,1.0,0.6645541815815168
1.9946380697050936,1.342728681218105,2.0,0.008455595845457187,2.0,0.7302438762205955
1.9953083109919567,1.4134946990327422,1.0,0.018337206822361285,5.0,0.8122978855721381
1.9510723860589807,1.3194330887640364,1.0,0.00635443282535475,1.0,0.7185551571624873
2.040214477211796,1.4413435633714982,2.0,0.005895594024599049,1.0,0.6736615575722736
2.030160857908847,1.40652509496185,2.0,0.006667489675802829,1.0,0.6784406982502478
1.9309651474530831,1.3422125231237936,1.0,0.006296841307939172,1.0,0.7295776748524818
2.0455764075067018,1.4905647858751783,2.0,0.005920992087916077,1.0,0.6711318909731325
2.008042895442359,1.4198665791959546,1.0,0.008979677527723995,3.0,0.7289963364830248
2.0013404825737267,1.4051793601550175,2.0,0.004363278123183156,1.0,0.6925046048225056
