mean,std,median,D,xmin,alpha
3.218265072500636,13.286931209792039,1.0,0.014647827443815542,3.0,2.2656560883466073
3.698804375476978,18.334725061014076,1.0,0.01450844234340054,4.0,2.1474910288413485
3.473925209870262,20.410454155989026,1.0,0.015401622274328508,3.0,2.248234663872406
2.931569575171712,8.27276954249673,1.0,0.014395291795321175,4.0,2.2624297728051697
3.2691427117781733,11.836020792444154,1.0,0.015415534783282725,3.0,2.173828226788948
3.575171712032562,19.721854588239612,1.0,0.025114144814031403,5.0,2.165662839325181
2.9247010938692446,8.014958533645277,1.0,0.01650497099760695,8.0,2.480653641690451
3.0681760366319004,9.52098365153231,1.0,0.018033181488108174,3.0,2.2676813772726163
3.0852200457898755,15.931106856685448,1.0,0.018998141608023156,4.0,2.293876634496269
3.5787331467819894,14.217290934239,1.0,0.01992197361391923,5.0,2.1633530559002168
2.982955990842025,9.837238886059222,1.0,0.018838129145046456,3.0,2.2413164506723087
3.079877893665734,12.201760555619622,1.0,0.021377973690277496,3.0,2.2665638281521874
3.4029509030780973,20.689474843819283,1.0,0.019318393285992386,4.0,2.311364576915061
3.2424319511574664,14.464950422579726,1.0,0.029454053274522884,3.0,2.2418716023518765
3.0460442635461713,10.977981084053487,1.0,0.012930702138313932,4.0,2.2575652307273635
3.1877384889341136,16.00328642948625,1.0,0.016846680469507103,4.0,2.3642091359857167
3.740015263291783,20.53499842129469,1.0,0.023688648948553048,3.0,2.1957854153980176
3.3561434749427628,20.42980922187722,1.0,0.01806189794847174,4.0,2.3076252436784896
3.272195370134826,12.960899958800665,1.0,0.012175540088513404,4.0,2.1776123562897007
3.3457135588908673,17.824586754596478,1.0,0.028158778141874063,3.0,2.233908306194688
3.3218010684304247,15.750793300905329,1.0,0.011574078635416929,4.0,2.2413408312497753
3.2569320783515643,15.564135196056856,1.0,0.02210872805898728,5.0,2.2460782046343177
3.208343932841516,14.486253155337995,1.0,0.017942443708718447,4.0,2.2698595529617283
3.1732383617400153,15.920425249856372,1.0,0.013758843866797266,3.0,2.252321116122345
3.0564741795980668,8.816589303284777,1.0,0.011764161212237889,4.0,2.248045530938643
2.94937674891885,9.423160925873596,1.0,0.013738250558774867,4.0,2.298510798193552
3.0071228694988554,12.328310097288707,1.0,0.021195412415380366,3.0,2.2232099172719795
3.1124395828033578,15.841159384005275,1.0,0.016770745139931903,5.0,2.3593596632541187
3.469854998728059,21.36446561940134,1.0,0.02341866958618366,4.0,2.295623388202115
3.189773594505215,13.489214143859561,1.0,0.01749676264213934,3.0,2.245632054320034
3.375985754261002,17.361878469146447,1.0,0.019679648294192553,3.0,2.2811926331964916
3.2085983210379037,10.875547096321245,1.0,0.023364837111940373,3.0,2.2570869847296327
3.648435512592216,22.921942566007342,1.0,0.012145325385234051,4.0,2.2212702055683256
3.3945560925973033,18.807984493758806,1.0,0.019360109456448837,4.0,2.2481112020147136
3.242686339353854,16.988859213550263,1.0,0.015950496222614352,3.0,2.272535074357108
3.0343424065123377,8.94740509551804,1.0,0.011178124374335185,3.0,2.236930147076319
3.5161536504706183,18.319306180847725,1.0,0.012191271862640851,5.0,2.22050392273169
3.120580005087764,11.656894801250681,1.0,0.018131499954205932,5.0,2.1925046736884264
2.9687102518443145,13.456763926949401,1.0,0.019262852061502078,4.0,2.3720721568032896
3.2928008140422285,15.332439147835885,1.0,0.01807540278941172,4.0,2.3278188213965425
3.5118290511320276,20.63021447198976,1.0,0.026161835417817136,3.0,2.2702838838172346
3.246756550496057,14.955923082326676,1.0,0.028811777407136974,8.0,2.30654109854307
3.317730857288222,17.02131898426776,1.0,0.01010173139780357,4.0,2.2759022530764685
3.2292037649453067,16.040939795765148,1.0,0.01668112315736614,3.0,2.2743637428539114
3.0727550241668786,14.23382158603372,1.0,0.01483380771328524,4.0,2.3068675578829643
3.515390485881455,19.381060200592973,1.0,0.017220236490742002,4.0,2.25141978226016
2.9102009666751463,10.456671281619375,1.0,0.010046744574322752,4.0,2.3322430355514863
3.5395573645382856,21.35969881243359,1.0,0.028429811574151476,6.0,2.193262957461509
3.139404731620453,15.50263274517644,1.0,0.019870965672588614,3.0,2.2999451813268856
2.9140167896209617,7.515860236466357,1.0,0.01359327243317654,4.0,2.291251155944966
3.617908929025693,21.740953663413844,1.0,0.032384126476495134,10.0,2.1753546930134906
3.5176799796489444,19.365025246789777,1.0,0.013806408334065656,3.0,2.2506135005115153
3.8196387687611293,25.432974767355272,1.0,0.02357907836342732,4.0,2.2344392725140927
3.3162045281098957,16.287139487544643,1.0,0.012936835484635117,5.0,2.2267190592859016
3.4810480793691174,14.280161286923288,1.0,0.014410281941622194,4.0,2.1807542774753985
3.6336809972017297,21.668007385169208,1.0,0.017543297693993654,4.0,2.2794557027812807
3.1551767997964895,16.73549096640354,1.0,0.014997746978421267,4.0,2.2658741340456436
3.000254388196388,8.264715370728036,1.0,0.01318205051120347,4.0,2.2845154922893807
3.0132281862121597,9.451550222655301,1.0,0.014401065268225932,3.0,2.2772901223527815
2.8392266598829816,10.477367053011575,1.0,0.017311881556857756,6.0,2.4045441241220784
2.792419231747647,6.585651055148194,1.0,0.016344782909843425,3.0,2.2721281470060353
3.587127957262783,24.04283100819215,1.0,0.02608482436858861,3.0,2.273567260239872
3.0801322818621215,12.209397466702733,1.0,0.01702480893319047,3.0,2.281440540039066
3.388450775883999,17.057788827120138,1.0,0.031552547514202,3.0,2.2410837570992093
3.4311879928771307,13.274168344701227,1.0,0.013039360064777461,4.0,2.186125678854604
3.0653777664716357,13.69241088994719,1.0,0.02353232997296731,6.0,2.358678402540731
2.857542610022895,11.701148320038216,1.0,0.02166023755847657,3.0,2.3103971339437788
3.0880183159501398,12.360805207733689,1.0,0.018018521775438945,3.0,2.28991638040974
3.2765199694734166,19.816779830678573,1.0,0.015860637532749355,3.0,2.277259631450965
3.6331722208089543,23.8154901628621,1.0,0.0151929681004348,6.0,2.239077451186094
3.8878148053930297,25.34726268955414,1.0,0.019645206174676355,8.0,2.1479510261996024
2.6232510811498346,6.471412092615136,1.0,0.01720830050501676,4.0,2.4336534435062602
3.106843042482829,14.65807289422152,1.0,0.020721044894118024,6.0,2.260817570049812
2.981175273467311,10.023764778430742,1.0,0.020633372861708077,3.0,2.3188590878947304
3.3197659628593232,20.043929459114683,1.0,0.022916954279084134,3.0,2.3332037003738915
3.2864411091325363,14.891359882943766,1.0,0.027996412525104097,3.0,2.292041489184321
3.0808954464512848,10.180766020101284,1.0,0.018561649384010448,6.0,2.2882420088011726
2.92851691681506,14.126395611664854,1.0,0.011951584774913537,4.0,2.366629596048676
3.666242686339354,23.69204887626541,1.0,0.02924119754999932,7.0,2.123244530658642
3.091834138895955,11.225876908158448,1.0,0.016435153793467994,6.0,2.292072334952599
3.0483337573136606,15.536343656134267,1.0,0.01167764607573385,3.0,2.3117142437758913
2.9610786059526837,10.428385291990153,1.0,0.012564070895168089,3.0,2.223223825568932
3.2701602645637244,15.023216915891096,1.0,0.02424014205351077,3.0,2.2234938596778298
3.610786059526838,21.304377372036573,1.0,0.018568190493998382,3.0,2.2132428543078233
2.963368099720173,11.646588487850504,1.0,0.015724099336996922,7.0,2.3627974463069004
3.2414143983719157,14.28200100540461,1.0,0.023440672822674535,4.0,2.27333502753641
3.1887560417196643,17.493887750528632,1.0,0.022460867972502907,3.0,2.2534004558416774
3.048842533706436,17.536012458703393,1.0,0.028422307949970693,3.0,2.3569851826199537
2.6949885525311625,6.872559649206141,1.0,0.014440413807254249,3.0,2.346646897547336
3.067412872042737,13.326565122991605,1.0,0.016628430237039304,4.0,2.285645022655235
2.811752734673111,7.015567546456628,1.0,0.024588699774305334,5.0,2.372104202027036
3.3894683286695497,20.49887057209048,1.0,0.023348494771928685,3.0,2.2583143036851814
3.3296871025184434,17.423107414301022,1.0,0.01287945626891196,4.0,2.2844471205967274
3.2073263800559655,12.603537407286279,1.0,0.017496997643065337,3.0,2.2892849341890154
4.237344187229713,29.385695394817816,1.0,0.025858500401226503,4.0,2.167149347972895
3.9842279318239635,26.413367712736004,1.0,0.0178697135308325,3.0,2.1864832367007248
3.4179598066649706,16.759497791605366,1.0,0.013521876318742798,4.0,2.2131298274360907
2.8766217247519714,8.896721669133365,1.0,0.01745841254417263,3.0,2.2817305336371816
2.9173238361740017,11.470645736908748,1.0,0.00946024137663537,4.0,2.292683627720982
2.7138132790638516,7.645694015098469,1.0,0.018677749271451494,5.0,2.496441993739478
3.6525057237344187,23.213756364780206,1.0,0.02281937337393758,3.0,2.2431289627620012
2.9977105062325107,11.704417143331497,1.0,0.015232491509907797,4.0,2.331622628684089
3.503179852454846,17.568434424650935,1.0,0.018457290885293576,3.0,2.2126959024765034
3.261256677690155,16.280771420116775,1.0,0.012312343420555705,5.0,2.2549547704112554
3.1610277283134063,17.222230029411175,1.0,0.019513746388787778,3.0,2.298754355997464
3.397354362757568,20.336893756008763,1.0,0.022827078076469665,13.0,2.1936129990915307
3.3080641058254896,18.11617681011016,1.0,0.021596374705558308,3.0,2.2727522122073287
2.8923937929280084,9.093671256734993,1.0,0.028559274054572925,3.0,2.2299420489487773
3.0007631645891633,10.716923731354765,1.0,0.016622122988413368,4.0,2.2801282072809306
3.1045535487153395,13.282673470480184,1.0,0.025722819250949436,3.0,2.319279885677794
2.8888323581785804,9.696231040873379,1.0,0.023612104120380284,3.0,2.2837446489060014
3.359959297888578,17.386310998109792,1.0,0.019638875776734954,3.0,2.2389305274784723
3.2739760875095394,17.278907755012924,1.0,0.02768680224975073,3.0,2.2748862841102486
3.477232256423302,21.106896303248373,1.0,0.01719533670241491,4.0,2.2993488613161572
3.197914016789621,17.739917168019584,1.0,0.020773645257510576,3.0,2.2978606316835215
3.0501144746883746,10.309619500636183,1.0,0.013710106295706348,3.0,2.257852053305765
2.8359196133299416,8.447259096918364,1.0,0.013761346201934255,4.0,2.2953060972439703
3.198931569575172,16.88070308775256,1.0,0.016476616486573725,3.0,2.242880714098673
3.2928008140422285,17.26099637902466,1.0,0.014732608962283122,3.0,2.2649757434141886
3.395828033579242,18.10873410042389,1.0,0.011344920973119232,4.0,2.2689790610523453
