mean,std,median,D,xmin,lambda
2.532943271432205,3.8417726979639286,1.0,0.05471807227553216,6.0,0.1311667195431473
2.7468837445942507,4.331034567372789,1.0,0.0403801357300928,17.0,0.13587782340862398
2.5835665225133555,3.965807124714157,1.0,0.05829237587899861,23.0,0.2316047443674183
2.52149580259476,3.758715255589001,1.0,0.027153715268387613,16.0,0.1943619560390762
2.599338590689392,3.945312959396212,1.0,0.054610846482951225,17.0,0.17493415601325746
2.5939964385652505,4.027254462813957,1.0,0.036415021993631135,16.0,0.15411931818181826
2.594505214958026,3.8743178328864687,1.0,0.02217501321832971,14.0,0.17448072429906553
2.57313660646146,3.9012134785670103,1.0,0.03765390561618487,6.0,0.13427500000000006
2.6415670312897483,4.1563187421578265,1.0,0.021104026085906568,17.0,0.15072511227544927
2.6845586364792675,4.107957194852181,1.0,0.03638108943800989,19.0,0.1692175196850394
2.6194352582040192,4.02872777129083,1.0,0.03122496620813675,16.0,0.146167314657009
2.600864919867718,3.9653407174750877,1.0,0.03387065287131363,14.0,0.15275384897360728
2.565759348766217,3.926433364291155,1.0,0.04129837116386192,6.0,0.13463271337946947
2.595013991350801,3.887153511286624,1.0,0.04621810358207715,6.0,0.13438502290950746
2.628593233273976,4.177374404081449,1.0,0.015210877095459763,10.0,0.13075752393980847
2.6072246247774102,4.022815712039122,1.0,0.06479215760724294,6.0,0.13115678267045466
2.643347748664462,4.182311042166584,1.0,0.032428467346449,16.0,0.14243927429028394
2.6700585092851687,4.14182143315746,1.0,0.03895624003922793,6.0,0.12656233500527994
2.589926227423048,4.1021354075293415,1.0,0.03974863967423903,22.0,0.16784319196428546
2.6214703637751207,3.9249752424834097,1.0,0.03097025423607413,16.0,0.17222068584070804
2.5240396845586366,3.929112335768678,1.0,0.026699199044897204,9.0,0.12370504150015375
2.5158992622742304,3.976903437402238,1.0,0.044296478507621306,16.0,0.14707082245430794
2.5738997710506237,3.6801419747876847,1.0,0.04220344494144868,12.0,0.17516478443833716
2.567031289748156,3.949344968700363,1.0,0.031892916493310004,18.0,0.1460514162561577
2.668023403714068,4.05419187675615,1.0,0.03602958589351213,14.0,0.1611934544208366
2.5690663953192567,3.9020048618518848,1.0,0.034076807978011166,12.0,0.14521059782608725
2.5255660137369627,3.740507552165145,1.0,0.038606574882637856,16.0,0.17131757598405573
2.602391249046044,3.9822021216328616,1.0,0.04066504842127072,12.0,0.14550917141049946
2.6324090562197915,3.9400180617219114,1.0,0.029068405246641223,15.0,0.16128122376154502
2.653523276519969,4.080657749423098,1.0,0.04012822071124466,22.0,0.14810579608938518
2.672602391249046,4.279821950637951,1.0,0.038328688082866484,6.0,0.1281906867845994
2.6990587636733654,4.325857913138954,1.0,0.02699971935246848,18.0,0.14640362742932844
2.5314169422538795,3.9056172817457138,1.0,0.028349233821163836,14.0,0.14153112449799188
2.571864665479522,4.000077849407851,1.0,0.03564809690492876,6.0,0.12861239367280342
2.5835665225133555,3.8754226395707434,1.0,0.04628128670575432,16.0,0.17886104783599094
2.592215721190537,4.066332529368042,1.0,0.047355365424130665,16.0,0.15773834745762727
2.6443653014500126,4.065128106263383,1.0,0.03674121899000937,16.0,0.14726892978003378
2.559399643856525,3.902229179274411,1.0,0.036507779208533764,11.0,0.14227658991228082
2.544645128466039,3.988629054564469,1.0,0.033984389072034486,13.0,0.13351562500000028
2.5057237344187233,3.845086634611921,1.0,0.04822103948180589,6.0,0.13621932164634135
2.5858560162808444,4.051995234001228,1.0,0.046611281833333296,7.0,0.12659091588896876
2.6799796489442893,4.118797284470327,1.0,0.02761023025831916,14.0,0.15796584880636605
2.531925718646655,3.786490174400537,1.0,0.034850817076560785,6.0,0.13776984267802228
2.5349783770033065,3.980425919985576,1.0,0.030997756673337262,15.0,0.14407616542904245
2.6229966929534467,4.003219294029724,1.0,0.03284687307438139,14.0,0.17413032623169133
2.5248028491477994,3.819054495278367,1.0,0.04655642676649707,6.0,0.13753471383723745
2.6598829814296616,4.01137607528165,1.0,0.03153157565411574,14.0,0.15761016187050328
2.6606461460188253,4.151276478704215,1.0,0.03979567421147967,15.0,0.15233944005148986
2.642075807682524,4.053427236749768,1.0,0.0396885753770454,18.0,0.17975896726047222
2.663698804375477,4.087923588096729,1.0,0.04564347154150234,16.0,0.18661953422053268
2.566013736962605,4.01370139517892,1.0,0.035363175369567346,15.0,0.14590010683760707
2.6395319257186465,4.3492943587628625,1.0,0.03481750117379678,13.0,0.13053307166466335
2.5924701093869245,4.069641066030082,1.0,0.05947313952504085,6.0,0.12650126689189195
2.658102264054948,4.348132388052016,1.0,0.0245849619668812,15.0,0.12696699926766775
2.5362503179852456,3.806285698558425,1.0,0.04831599235172224,17.0,0.194887907608696
2.5723734418722968,4.15962837348381,1.0,0.030428414336254206,16.0,0.1386052303860521
2.6395319257186465,4.128938665673695,1.0,0.03197569142185985,14.0,0.15172588832487302
2.5232765199694733,3.867515344812666,1.0,0.04081696292057047,15.0,0.14716899671052655
2.664970745357416,4.085569297823146,1.0,0.02222478264742392,15.0,0.1556905339805828
2.5321801068430423,3.8363455916366154,1.0,0.03649826503076248,14.0,0.15297693266832918
2.5125922157211904,3.7534729677451306,1.0,0.03732840265213183,15.0,0.1620230490331495
2.5108114983464773,3.8199189582304687,1.0,0.03391739245423697,16.0,0.17756327479338854
2.6031544136352074,3.942828546056084,1.0,0.048830018014436434,14.0,0.15575744103332095
2.6247774103281607,4.1545917467423585,1.0,0.04054917022341742,15.0,0.1395295202952029
2.5403205291274484,3.8850946731995553,1.0,0.03749752424563746,16.0,0.16810595878136192
2.624523022131773,4.025541576754388,1.0,0.034105093693970516,15.0,0.15472443409455153
2.619180870007632,3.83044724088787,1.0,0.03009381951179552,20.0,0.2029474431818176
2.6153650470618164,4.107448729772207,1.0,0.030398299652865668,14.0,0.1431657318376071
2.596794708725515,3.9730047994478954,1.0,0.047016060861095006,22.0,0.1872174202127664
2.5914525566013737,4.080401340174387,1.0,0.04091292577085925,7.0,0.12648121387283226
2.6690409564996185,4.1647092852051175,1.0,0.03280492559177106,14.0,0.13367917719234915
2.5357415415924702,3.7677327130989466,1.0,0.029123607697698176,15.0,0.17548024299474665
2.607987789366573,4.021656876893558,1.0,0.049748054043865175,15.0,0.15169190581664135
2.5403205291274484,3.797278383645767,1.0,0.052082620760120914,24.0,0.2904627626699636
2.560925973034851,3.8543225272873385,1.0,0.03196086539806686,13.0,0.16482777179763192
2.571610277283134,3.9390094436723966,1.0,0.033246923111010976,17.0,0.1603911382011116
2.52149580259476,3.9664368286172182,1.0,0.0300865007353302,12.0,0.13083052201704545
2.5499872805901806,3.9227768155200464,1.0,0.018301047733563003,13.0,0.15308290155440435
2.65784787585856,4.028163551902093,1.0,0.0267235876051346,19.0,0.19130442515651674
2.6415670312897483,4.002669166270665,1.0,0.009930876551489444,11.0,0.1470296625544268
2.5443907402696517,3.7513333105271784,1.0,0.041336984208511285,14.0,0.1635969883419687
2.530908165861104,3.881381457586307,1.0,0.05649317628112704,16.0,0.1788695848375456
2.523530908165861,3.7425606150077297,1.0,0.04980342455326349,15.0,0.16559089358799473
2.5100483337573136,3.7180027452710327,1.0,0.04478701199816798,13.0,0.15359776284109156
2.5733909946578484,4.200325140896816,1.0,0.036309285114826007,7.0,0.11569741813602015
2.574662935639786,4.009364401903055,1.0,0.033690057012862304,16.0,0.16346899729279474
2.536504706181633,3.9131213683861,1.0,0.03994575437390524,13.0,0.14462280941949646
2.5339608242177563,3.827899570036041,1.0,0.04666111893441727,17.0,0.17219683316168916
2.6372424319511576,4.230592863607212,1.0,0.05711302799018725,13.0,0.1398872982028634
2.6107860595268377,4.091192203149677,1.0,0.03180295907691022,14.0,0.1436267637481915
2.6659882981429663,4.048184804641656,1.0,0.05477744203468915,16.0,0.17272002551020416
2.547189010429916,3.8089718705177695,1.0,0.037448502629642055,16.0,0.16689471109576454
2.529636224879165,3.9488364012563815,1.0,0.03225637181135665,14.0,0.14282929462571972
2.6380055965403204,4.086070983025166,1.0,0.03926508039781662,15.0,0.15073529411764702
2.560671584838464,3.7837190832560754,1.0,0.04413135489450759,6.0,0.13695327509606145
2.5011447468837447,3.768037088125789,1.0,0.05264592086001485,10.0,0.14111362368504965
2.6151106588654285,3.987026226330702,1.0,0.06123372929802665,6.0,0.12984354008060914
2.5415924701093866,3.9841312559897863,1.0,0.034372075641261664,25.0,0.17508838046958405
2.587382345459171,4.099150632819013,1.0,0.04812082126848805,15.0,0.14730591497227374
2.5240396845586366,3.812259083632037,1.0,0.04222382509894962,6.0,0.1345613224421655
2.5357415415924702,3.8666966186432807,1.0,0.033011147454782515,16.0,0.1889198339886416
2.5883998982447216,3.7763079069549184,1.0,0.055607036108483165,6.0,0.13878466109154924
2.5942508267616384,3.9482092991283966,1.0,0.03178656205727759,10.0,0.13534710017574705
2.567031289748156,3.930491441932989,1.0,0.031007893174664906,21.0,0.16565982897770976
2.6509793945560927,4.176077030707551,1.0,0.03312878554928028,16.0,0.15099015567765575
2.5667769015517683,3.844907995333922,1.0,0.05215464255491042,24.0,0.16652681932245916
2.5288730602900027,4.018447442013792,1.0,0.049671452694673816,16.0,0.14657182835820898
2.5031798524548456,3.7739049064128167,1.0,0.044411003595552834,6.0,0.13918286980064
2.6029000254388195,3.8857090616980448,1.0,0.025511097952204687,16.0,0.18790937094682308
2.5563469854998733,3.971735203249271,1.0,0.04085583619162128,16.0,0.1608539334577116
2.629610786059527,4.038252393979634,1.0,0.05740665974349767,22.0,0.2261830185042405
2.5298906130755534,3.9857683052582376,1.0,0.04268175267561508,13.0,0.1271236059479554
2.611803612312389,3.939946433242116,1.0,0.05336526453101631,16.0,0.18176644736842126
2.6481811243958284,4.082288730083509,1.0,0.04242974719932346,13.0,0.14559131613539286
2.7524802849147796,4.306383757009585,1.0,0.033738656222626284,15.0,0.14835777004638834
2.581531416942254,4.025062010385806,1.0,0.03754340959690372,7.0,0.1271857204753652
2.532943271432205,3.7835914748187225,1.0,0.0537529196415617,15.0,0.1629988789237673
2.5655049605698297,3.998724118337589,1.0,0.04081398752717755,6.0,0.1278615830002351
2.552531162554057,3.936273798359709,1.0,0.04928653985717557,6.0,0.1258625265392781
2.4975833121343167,3.7005959437243416,1.0,0.057415121249219436,17.0,0.19461034635879235
2.611294835919613,4.032684404059363,1.0,0.043371767128056016,14.0,0.16580473712067773
2.575171712032562,3.9995082615286233,1.0,0.03285766905121612,14.0,0.15218317109696738
2.534215212414144,3.751033031762756,1.0,0.038539877177853336,8.0,0.12751811323573353
2.551004833375732,3.800966670379134,1.0,0.033954292508936224,16.0,0.19496378451788135
2.585601628084457,3.890708166408935,1.0,0.047001381109592864,13.0,0.1567012928052579
2.5248028491477994,3.744251312230481,1.0,0.03793038011174565,15.0,0.17459529372496652
2.5566013736962603,3.7740210452177223,1.0,0.041208026260716964,8.0,0.13313521545319462
2.667005850928517,4.21252721839576,1.0,0.03290502380123484,6.0,0.12266137349270136
2.5683032307300944,3.862572120892916,1.0,0.03858671383025225,15.0,0.17031839622641534
2.484355125922157,3.681679872746125,1.0,0.05375871006744759,14.0,0.15897117030380822
