mean,std,median,D,xmin,lambda,beta
4.304918716131722,5.0763841148182935,2.0,0.014789081457162512,4.0,0.12170221679078752,1.3565808408689009
4.337640683618174,4.966478336194453,2.0,0.013652845851259143,15.0,0.14123981003800815,1.3320827383572489
4.226761150479367,4.858894369634347,2.0,0.014167663270164832,8.0,0.10906899874318317,1.5872843613391905
4.353063776573571,4.9572980621722165,2.0,0.015758793473864996,12.0,0.1167468019306686,1.4837474915874993
4.3274280950396005,5.046978354333062,2.0,0.015835022534961884,13.0,0.11495820770110445,1.458980708729391
4.3576490204251765,5.037050601097216,2.0,0.018826480209363842,10.0,0.1285377089460869,1.3707389132299173
4.3393080450187576,5.0147678222952266,2.0,0.014722567559840529,7.0,0.11676512971787838,1.4529776499595748
4.31679866611088,4.943036626779863,2.0,0.01547124774579001,4.0,0.12512815502283509,1.3751783571569831
4.264902042517717,4.9975464906502785,2.0,0.01746176418716949,4.0,0.11991990149095047,1.4077514421376238
4.240100041684035,4.8488922331067155,2.0,0.012976211632557577,13.0,0.17141143936929215,1.2061322247719073
4.277407253022092,4.925281035399209,2.0,0.018261130270341902,14.0,0.08127407720212299,2.1373337193617274
4.329303876615256,4.953508318275255,2.0,0.015697020230884817,11.0,0.13443352759704644,1.3576646845455087
4.314089203834931,4.950771990651803,2.0,0.014370537798089028,11.0,0.11601118097750082,1.4862042276803542
4.299082951229679,4.971905563070561,2.0,0.016642857195001026,13.0,0.1930665198731996,1.102544271203756
4.275323051271363,5.103131843912601,2.0,0.017766316686501304,14.0,0.3242607758451729,0.8718773000653728
4.382034180908712,5.109691552210527,2.0,0.011853933773865677,7.0,0.1115446623006226,1.4800659575984114
4.30054189245519,5.025956357286856,2.0,0.01604520180362024,10.0,0.09913225791731572,1.6753980178986683
4.180075031263026,4.814664603312501,2.0,0.00897329434702876,11.0,0.11530401398807945,1.5026664108386265
4.283243017924135,4.950233209074799,2.0,0.012179693100874356,11.0,0.14569808513772928,1.2915494963588117
4.328053355564819,4.979148769771546,2.0,0.016312406645088373,5.0,0.11831549834199068,1.450890437917738
4.142976240100042,4.912063700703498,2.0,0.014135986844468706,7.0,0.15308475716180792,1.17190583412575
4.412671946644434,5.023224709590818,2.0,0.02272392342708479,15.0,0.08110236122820566,1.951815527461916
4.462484368486869,5.080607992272141,2.0,0.01815886649515797,15.0,0.5953927997145518,0.7736686109038029
4.1446436015006265,4.710803201909345,2.0,0.016003778525832124,6.0,0.11288129609307697,1.6233265590177344
4.3653605669028765,4.985316558165872,2.0,0.015381939614569571,10.0,0.12083545589883245,1.442070688567397
4.243226344310129,4.924590889248293,2.0,0.015717117876497766,12.0,0.10578421437429232,1.6388672494306964
4.243643184660275,4.900557197035842,2.0,0.014308167857155276,12.0,0.10912739032365416,1.5884803778660666
4.430596081700709,5.128657124900727,2.0,0.013063124390319205,6.0,0.11775006381176187,1.4204908315998268
4.228220091704877,4.9773371137141496,2.0,0.01390187609456417,7.0,0.11359338017384965,1.482750525851275
4.189870779491455,4.821188378628062,2.0,0.021000592826569298,19.0,1.0526824622752624,0.7039296975730615
4.455606502709462,5.115914494400968,2.0,0.014377037663825918,10.0,0.13424964259921052,1.321891851891995
4.334097540641934,5.015179992263915,2.0,0.013665236863499186,7.0,0.10630771437456857,1.5986237082933246
4.31325552313464,5.046886810237561,2.0,0.018058458867805386,3.0,0.11531500814920735,1.4526761697319104
4.295331388078366,5.049618647318406,2.0,0.013433627032311546,15.0,0.18023769748524288,1.1548112790405427
4.303251354731138,4.976681122764397,2.0,0.017475001152347236,8.0,0.11514663235219115,1.5093465064200868
4.249062109212172,4.8437738186318375,2.0,0.01971685635317838,3.0,0.11711946983202468,1.5144663290078315
4.248853689037099,4.845268782414566,2.0,0.012621559126919368,5.0,0.12414232534918353,1.4231960793896676
4.203209670696123,4.9317744306930615,2.0,0.015215493108934941,12.0,0.15698095839166393,1.196621333303186
4.282826177573989,4.912981945405456,2.0,0.017800000875793698,10.0,0.10425359531671474,1.6472401558656808
4.331179658190913,4.987745623357421,2.0,0.01654620785328076,4.0,0.11537438300218684,1.484790879840156
4.446644435181327,5.106694903936772,2.0,0.023261657990396145,3.0,0.11167241376553172,1.506207830724026
