mean,std,median,D,xmin,mu,sigma
4.393810271361292,4.54595702920632,2.0,0.02226404844183455,14.0,2.579322932393928,0.22846761277934816
4.429244225162592,4.546942530596853,2.0,0.026968143284518242,18.0,2.634222929015717,0.18931883869355726
4.412872841444269,4.600401249573327,2.0,0.01730944552414515,16.0,2.3815065422516297,0.2800464394856462
4.311056290648128,4.54403499942475,2.0,0.013530698537175924,14.0,2.485731731294314,0.28175022362510405
4.421170666068625,4.5925005291145835,2.0,0.016712777697302506,17.0,2.4663866010642,0.2690384910514281
4.440121103386409,4.626841410086291,2.0,0.029431674555270182,14.0,2.5799590496185507,0.2422880056597777
4.426777304328326,4.641941530048902,2.0,0.009902757395279238,18.0,2.5922408641971844,0.25063904162349426
4.385624579502132,4.596853808078174,2.0,0.02501778474853156,15.0,2.464134611679289,0.2887435352076443
4.303991926440906,4.524941196668254,2.0,0.010201168500818205,16.0,2.2856380223588517,0.32702303162813623
4.300403677954699,4.473066323102847,2.0,0.021687530114161246,15.0,2.4775061630419755,0.27625704573434484
4.421058533303432,4.6392622866829205,2.0,0.02521158712010907,13.0,2.5557844886607226,0.2613980130586305
4.3979591836734695,4.562081334428914,2.0,0.021664624335169358,21.0,2.906590305565872,0.18199331444906675
4.3966135904911425,4.570302276510877,2.0,0.020802277436176242,15.0,2.2494363680944733,0.3387759924076416
4.354339538013007,4.554180164437844,2.0,0.01599328954982271,16.0,2.2133165632794984,0.32890705469596204
4.3203633101592285,4.516021689231438,2.0,0.024834837410657062,20.0,2.1060971732935525,0.34751666144794324
4.258241758241758,4.4279164607927886,2.0,0.01786940891054983,16.0,2.4089035432858523,0.28830875833990666
4.406593406593408,4.5460649928761665,2.0,0.018976262941518884,16.0,2.549124265675252,0.2447833043242621
4.3855124467369375,4.547482023838435,2.0,0.01546645839360794,18.0,1.9327999827176976,0.3587462058618775
4.336734693877552,4.542043825409497,2.0,0.019558842125628195,14.0,2.4994064091658443,0.26863398680763784
4.378896613590491,4.559525175921113,2.0,0.02148483977696364,16.0,2.4355831190276023,0.28034490945030155
4.388315765866786,4.5705486606910455,2.0,0.019712706726284,19.0,2.3380523662839408,0.2886662532387093
4.380130074007625,4.54485209212129,2.0,0.023995882844887958,14.0,2.6250945063370925,0.2297953257581849
4.295357703520969,4.467871750411574,2.0,0.029379715142367424,15.0,2.663962436082325,0.2068537064936703
4.4123121776183,4.614822109698254,2.0,0.017568245376416436,18.0,1.0626523873643663,0.4756700302003045
4.369253195783808,4.5343008740590784,2.0,0.015835455380439626,15.0,2.361351676797518,0.28709422023998177
4.420946400538237,4.6347625030375195,2.0,0.008034464898726557,15.0,2.0607872164152767,0.3760029163262883
4.427225835389102,4.628425458083177,2.0,0.01996552778715288,14.0,2.5764833755902408,0.2485650341041821
4.341556402780893,4.521182101817431,2.0,0.01907048970566816,16.0,2.2291138692645864,0.3129318652074832
4.438551244673693,4.658123988710544,2.0,0.02036228324324385,15.0,2.4097172574291195,0.2955289853490415
4.340322942363759,4.5406158371936725,2.0,0.01484858174100101,16.0,2.1625783293973955,0.3378793139804176
4.3630858936981385,4.5690035742851665,2.0,0.02313379885655797,15.0,2.5611047262689315,0.2628857065606756
4.421058533303432,4.590129591002191,2.0,0.010854117158610177,17.0,2.2887020932912123,0.30361474058348664
