mean,std,median,D,xmin,alpha,lambda
5.686808684965178,7.330889153457233,3.0,0.011485786159588285,6.0,1.000008882031624,0.07116243354816074
5.771200327734535,7.608500049018834,3.0,0.01247477372629896,14.0,1.0030095932960288,0.0661477270136761
5.696435886931585,7.308501808570147,3.0,0.015227381428994382,4.0,1.0000150058919342,0.0675897814055008
5.601802539942646,7.608210276319582,3.0,0.012506599244491491,12.0,1.4406358071397318,0.05147365432731665
5.613068414584186,7.008043693521987,3.0,0.00883267809401478,5.0,1.0000053711720671,0.07240045459766284
5.4508398197460055,7.153618152687853,3.0,0.016084933180493977,6.0,1.0000044568043358,0.06907170011698749
5.7095452683326515,7.522438579176825,3.0,0.015579223694021094,7.0,1.0000002802077637,0.06743318664876377
5.615321589512495,7.088825642168702,3.0,0.01444552257754339,3.0,1.0000015281358716,0.06876432909631597
5.704629250307251,7.240726391499357,3.0,0.010811581470334342,4.0,1.0000088786581878,0.06960527482263143
5.502662843097092,6.959684709985115,3.0,0.012725580571179007,4.0,1.0000108564718158,0.07190103916330925
5.70196640721016,7.391955074285572,3.0,0.012693355091874579,4.0,1.0000043518281974,0.06754076603337006
5.632732486685785,7.104165699681769,3.0,0.012376736914873955,3.0,1.0000000465799177,0.06980316990836638
5.562679229823844,6.991996948986182,3.0,0.006509988724663018,6.0,1.00000844916305,0.07141023559635203
5.475829578041786,6.86836563643892,3.0,0.013148460002538056,8.0,1.0000086649751752,0.07355793877334478
5.7218353133961495,7.356718933667812,3.0,0.014368195230180762,10.0,1.0000005547722366,0.06763397026380519
5.546497337156904,7.186061561592286,3.0,0.013909655261197251,8.0,1.0000047807437935,0.07075890125937465
5.735559197050389,7.508831437324753,3.0,0.01488827722132502,11.0,1.0000251208032755,0.06945876127260606
5.500204834084392,7.1809368550471815,3.0,0.012819414766171988,5.0,1.0000074828808063,0.07338660594223809
5.440393281442032,6.8065556641518015,3.0,0.012885297543611007,3.0,1.0000022880953332,0.07065598681108051
5.4024989758295785,6.9356805276708124,3.0,0.013326439508258679,5.0,1.0144358637662059,0.07124013077203065
5.608562064727571,7.26984650391142,3.0,0.01074795793749028,8.0,1.000000898625579,0.06960228558613962
5.562064727570668,7.365865869376281,3.0,0.013233065271201272,6.0,1.0329187367867074,0.06887609154313082
5.419500204834084,6.700487358694053,3.0,0.010275906888454034,13.0,1.286245013928576,0.07583162512798584
5.661204424416223,7.301400764042603,3.0,0.0120450564153296,8.0,1.0000337456074844,0.06805983841266093
5.706063088897992,7.190952035601554,3.0,0.013201785220385287,3.0,1.0000000507636346,0.06540602011617369
5.728594838181072,7.471033618905735,3.0,0.013109735533549216,8.0,1.0000944145944088,0.0686216458042554
5.609176566980746,7.201869279312465,3.0,0.016748329350927182,14.0,1.1350591381152766,0.06622420803430015
5.573125768127817,7.31917610228217,3.0,0.01818949304132722,4.0,1.111504581028708,0.064397866792186
5.735559197050389,7.579506303018648,3.0,0.015546747294121862,18.0,1.1168812684392226,0.06968813774376534
5.61470708725932,7.336142089134692,3.0,0.013615008749073398,7.0,1.000006798414753,0.06852985736962011
5.567800081933634,7.171939638878146,3.0,0.011108850338545806,4.0,1.0000004353208958,0.06785880673091517
5.5368701351904965,7.109344719333662,3.0,0.0090807774496926,7.0,1.000005576203437,0.07074246507512211
