mean,std,median,D,xmin,mu,sigma
4.955346169602622,4.596105289417999,3.0,0.016019993027944213,14.0,2.0317050255151408,0.4006832431288033
5.069233920524376,4.706776842550318,3.0,0.015744234385699385,11.0,2.304622597579589,0.3533537719932931
4.9930356411306835,4.618989073354717,3.0,0.016628590071035117,13.0,2.3519596964223703,0.3301482069799556
5.067595247849242,4.642872667383041,3.0,0.015188727521211032,12.0,2.031081183046902,0.4207481857425747
5.051413355182302,4.693342868075425,3.0,0.014902625017927053,12.0,2.3322939523259025,0.34531933126292663
5.042605489553462,4.685721817487166,3.0,0.012602171602154377,12.0,2.292665536248891,0.3556643525121792
5.173494469479722,4.651563638382639,3.0,0.020161727915650633,16.0,2.460945165184391,0.2810712217703659
4.821589512494879,4.457078395279577,3.0,0.01843186644257277,11.0,2.372579142901162,0.30474378197178725
5.009627201966407,4.731689681629812,3.0,0.021014682468326384,11.0,2.3511258422690133,0.3401746601334006
5.056739041376486,4.697425866112595,3.0,0.024634391172163927,13.0,2.1524757025351064,0.38416231530053147
5.007374027038098,4.6194318771335725,3.0,0.017510072980281174,13.0,2.284444577978572,0.3557478512449831
4.923801720606309,4.624172240995438,3.0,0.02144601280598679,15.0,-6.842752340048093,1.2636527796655066
5.036870135190496,4.706880513188906,3.0,0.018083211891351536,10.0,2.2724703642890707,0.3593250074355208
5.109995903318311,4.757665545413546,3.0,0.018088282471892314,16.0,1.572806121346146,0.4832317590201161
4.945718967636215,4.626407810282501,3.0,0.017810889868809854,14.0,2.0709047073450573,0.4103339032893185
4.995493650143383,4.574923653565055,3.0,0.028023571690909743,9.0,2.3027370816131447,0.33283385469800103
4.889799262597296,4.5694762357502094,3.0,0.011435816604137837,12.0,2.1084466583952093,0.3927363013903404
4.978287587054487,4.649485760578052,3.0,0.017519989820370285,12.0,2.0723210518961555,0.4161690307504535
5.03482179434658,4.671338258524567,3.0,0.010084183935274993,12.0,2.1672233702510977,0.3891198136586478
5.0053256861941815,4.6064686882181665,3.0,0.020383866704058062,11.0,2.3166376265426294,0.3337407564181935
4.9068004916018015,4.618120496040811,3.0,0.008847656041377494,14.0,2.2851298600416143,0.3452178207752783
5.075788611224908,4.776314767245392,3.0,0.017218599092564513,13.0,2.129792022308821,0.40227703403264536
4.939778779188856,4.600916651652471,3.0,0.016168922670938557,14.0,2.346774494653518,0.35031567300663125
5.0733306022122076,4.7201865785603365,3.0,0.016446919681520008,11.0,2.297078325212836,0.35634061537004746
5.002253174928309,4.752906681214672,3.0,0.010738516395151554,11.0,2.216777912639912,0.392764852099552
4.845964768537486,4.525592152570678,3.0,0.018706719373354108,11.0,2.2327101181735998,0.3675939737612435
4.929332240884883,4.624680854675319,3.0,0.02617396772034114,9.0,2.3056662609771905,0.3494049382308345
5.0532568619418265,4.651213609472837,3.0,0.02291057207331804,12.0,2.3995199087365147,0.31114238834587193
4.967431380581728,4.666726151826287,3.0,0.02059881953653575,11.0,2.258589929286837,0.3652745185673336
4.967841048750512,4.618194940374768,3.0,0.015979453426632314,12.0,2.2245914472208312,0.3617904326297852
4.948586644817698,4.583739835810313,3.0,0.01830134702138364,17.0,2.170617902726748,0.3446188461789356
5.065137238836543,4.706138972739262,3.0,0.009496052348454909,12.0,2.133540779264831,0.3975227083689663
5.001638672675133,4.624489672357991,3.0,0.022682217212792174,12.0,2.0443237218696497,0.4181246147378851
5.066161409258501,4.685819995046215,3.0,0.017149403856443646,11.0,2.3284395261304613,0.3383191541520543
5.07230643179025,4.6789047760818505,3.0,0.015328736045435274,14.0,0.3227713082918981,0.6925955367664934
4.885088078656287,4.4804764336549185,3.0,0.014636765798654803,13.0,2.1497458441136783,0.3845906333477716
4.9950839819746005,4.6713777602915005,3.0,0.017640191439216246,13.0,2.3215740567863348,0.3491695783850326
4.806636624334288,4.539585660694689,3.0,0.016081531830393625,11.0,2.267944266505665,0.3645513000810121
4.967431380581728,4.633910895819625,3.0,0.022406221827187545,11.0,2.3008082907255187,0.344196901372228
4.970503891847604,4.621693156874646,3.0,0.01232644002477723,11.0,1.9618286601837365,0.4605064297156664
4.880172060630889,4.575483280059258,3.0,0.020794422300216053,11.0,2.3431823981310043,0.3244063873879923
4.858459647685375,4.6226557577788965,3.0,0.021563073726980183,13.0,2.5843760634206374,0.2640060036279301
4.924211388775092,4.623957486584411,3.0,0.015699028301515927,13.0,2.188242006653086,0.3732390405637788
4.987095452683326,4.6348029521289575,3.0,0.01507822735008091,15.0,2.1511361671513294,0.3880577818756333
4.97255223269152,4.629499527429903,3.0,0.021154746055191083,12.0,2.3950418601598407,0.31614055573092303
4.872388365424007,4.578763519667858,3.0,0.017592599208756443,11.0,2.2832508332092685,0.3612241265795708
4.956780008193364,4.664751868230587,3.0,0.019856831702519062,9.0,2.279803055657571,0.3607578218321743
4.953707496927488,4.627092303159217,3.0,0.02042507130319504,11.0,2.3725037280670933,0.3299631511579895
4.91642769356821,4.6118025052238325,3.0,0.014831284390604991,12.0,1.549013872779659,0.535985889835229
4.862965997541991,4.5915808338680275,3.0,0.016329637662238383,12.0,2.3459374337347394,0.34774510787858204
5.094223678820156,4.697455819189462,3.0,0.02163206967885312,21.0,2.7492167632794224,0.2329426849283327
4.971118394100778,4.555069018975422,3.0,0.012706993779283415,12.0,2.1444316644220547,0.3744418215619061
4.833060221220812,4.541333321031497,3.0,0.021071007751887198,12.0,2.072298386365065,0.4125786806601765
4.899631298648094,4.531306262815038,3.0,0.015392764086537891,12.0,2.2455635034729515,0.3543588385007313
5.023965587873822,4.6457505267749415,3.0,0.021635976074403263,10.0,2.280627836972137,0.3558016004523688
5.006145022531749,4.632893977392615,3.0,0.014698478785335868,12.0,2.3506842373674344,0.321324575735703
4.9950839819746005,4.682545841995119,3.0,0.01662729984153111,12.0,2.3475478883744136,0.33053835569916995
4.971528062269561,4.569618118643689,3.0,0.01958554837365134,12.0,2.1973600526318258,0.3674336927911901
5.020278574354773,4.6972450985663405,3.0,0.017032023698871582,12.0,2.399438814546725,0.32331551966709315
4.8846784104875045,4.574927528345758,3.0,0.01970003998604841,12.0,2.267139368621023,0.35324893709636673
