mean,std,median,D,xmin,lambda,beta
2.9580259475960315,3.5395096824278283,1.0,0.03209908445358756,12.0,0.09903032791687118,2.340741505675488
2.8936657339099465,3.4751563043703846,1.0,0.022903827156462886,15.0,0.1122737931579473,2.2624167827719237
2.8819638768761133,3.445665441979092,1.0,0.022986398086782708,15.0,0.11435393617050472,2.3721254762332182
3.010684304248283,3.71879627756926,1.0,0.03183474394717578,15.0,55.811233206731316,0.4318487779586016
2.9974561180361228,3.630125463112748,1.0,0.01800618482824501,18.0,0.836201838754527,0.9228564741264
2.9913508013228185,3.5259587526262,1.0,0.040974872399490485,3.0,0.17091258674903387,1.2632209743236804
3.044263546171458,3.656112417779144,1.0,0.0239529729306166,14.0,0.13549955927663346,1.7908057104654556
3.0399389468328666,3.70746390746021,1.0,0.0429432886471588,18.0,0.3944085944872126,1.1647915289609765
2.9440345967947086,3.50794742606823,1.0,0.030436087005923373,15.0,0.16054416535628335,1.7511535860750818
3.0030526583566517,3.5738373277906734,1.0,0.01873136307547063,14.0,0.2546232245205093,1.2004602406998868
2.8552531162554056,3.4424674726815425,1.0,0.026994567603987885,14.0,0.09920227082913492,2.3987976364824646
2.9196133299414906,3.4805341527364253,1.0,0.0299359654875595,14.0,0.24079173343446905,1.2383612015761172
2.9488679725260747,3.5270774538812404,1.0,0.03536777960351767,3.0,0.1667986046605781,1.2784088882081557
2.998219282625286,3.606467928895488,1.0,0.026416451318580003,14.0,0.28544528905927136,1.156731278967885
2.9570083948104817,3.5420838901836715,1.0,0.03615294110344125,3.0,0.1803463340197736,1.1918564257008248
2.9287713050114474,3.513612586446101,1.0,0.033631866702992896,3.0,0.17215398713742794,1.2462617368207236
2.980666497074536,3.5472796250335246,1.0,0.02345673271932369,15.0,0.11273061958722445,2.221886941672986
2.904858814551005,3.464263800966501,1.0,0.031250094154186996,16.0,17.432290725366435,0.526483935304005
2.928262528618672,3.4669559816135256,1.0,0.029941968871814332,11.0,0.0910685937262819,2.5511079116730904
2.9992368354108367,3.5902790583379907,1.0,0.0347712472987905,14.0,0.07739934245271783,3.3915259840103884
3.0524039684558635,3.655100135966528,1.0,0.022056201809657398,16.0,0.11011221057280374,2.184048886552284
2.9707453574154163,3.595399549161838,1.0,0.02374127840510032,15.0,0.3250246744885188,1.1564500624817025
3.0167896209615868,3.602935993088368,1.0,0.04132078613358392,3.0,0.1710446734230342,1.2360009790296311
2.964385652505724,3.543853048124068,1.0,0.023064868274527583,16.0,1.2295154711417589,0.8317708740410507
2.9249554820656316,3.519067582328812,1.0,0.023286469081333472,15.0,0.1303688747989212,1.8904600609955693
2.8967183922665987,3.5146264743135385,1.0,0.03306022518550822,3.0,0.1762995822334899,1.2048199221448153
3.0679216484355125,3.7035554266456594,1.0,0.04618861889819559,15.0,0.09434700896250453,2.7787407491964307
2.9432714322055458,3.5321091211051234,1.0,0.02822019807784865,16.0,0.08117570364426854,3.042355904771031
2.9183413889595524,3.5153762468143435,1.0,0.033887032496282665,10.0,0.08169962677765175,3.0950670794454505
3.0071228694988554,3.572193999761112,1.0,0.03017901015559077,3.0,0.17948983042825556,1.195900128036009
2.8873060290002543,3.586879216119076,1.0,0.024171138804333414,14.0,0.11418863261034315,1.9633644170757931
2.767743576698041,3.3105579463951265,1.0,0.02951528988358876,3.0,0.2063461715473293,1.1168326013081231
3.0190791147290765,3.5263866730398785,1.0,0.02616857177049825,14.0,0.11004563686041137,2.2280899859996643
2.8916306283388455,3.4874428462148233,1.0,0.042473980843412466,3.0,0.1741963323479033,1.2245515055619758
2.9206308827270413,3.4789491901535468,1.0,0.03167156108039226,14.0,0.09535023755364608,2.7322941136038743
2.938183668277792,3.4619705441681248,1.0,0.036187473710426084,3.0,0.1712755769731035,1.2786532413291516
