mean,std,median,D,xmin,KL1,KL2,mu,sigma
3.333314392863231,6.591864952240775,2.0,0.013569865826948635,0.045620719102227834,0.009062151536531272,10.0,1.5610265905986758,1.0852465478915518
3.2932837093016647,6.360742412976022,1.0,0.013522497212337448,0.03642248154751889,0.005974208957192093,10.0,1.5350725875993922,1.0552943184121502
3.2551281322802432,5.79223139914891,1.0,0.013202031145724158,0.03718104586517311,0.003642654109781909,10.0,1.9536027897034365,0.9275959479323552
3.300983010398318,6.031296547309602,1.0,0.0121479228740477,0.038974392645057955,0.002072372870161634,12.0,1.718506736261423,1.0071636843827978
3.280981873970112,6.246956391176403,1.0,0.011271853997555925,0.03515382816245958,0.00310851228971461,10.0,1.8032352074844917,0.9739915079771085
3.3579464742314906,6.537172340162657,1.0,0.011102883723532186,0.03663187345386316,0.005576752826711311,10.0,1.6490304208130135,1.054420494641028
3.308881186431047,6.912405281355557,1.0,0.016557330170797524,0.04740154932418258,0.006554530310811808,10.0,1.308548947409856,1.151162718333707
3.243707028808455,6.1924031831286435,1.0,0.013348026212422925,0.04021091477625206,0.00622410273947371,10.0,1.6226754893306272,1.0244408897694668
3.2619467015171315,6.19019910951166,1.0,0.0162105378311998,0.0765704248831135,0.027062002241520614,15.0,1.982951581407798,0.9670945796030535
3.299164725268481,6.435132215248754,1.0,0.013174049505603747,0.04205439556009748,0.007409671980705879,10.0,1.7465458146625457,1.0178411398658103
3.316353201886471,6.266698035198556,1.0,0.011483735764191816,0.04552568483575997,0.006469878883614897,11.0,1.6652084084687946,1.0300187934266831
3.337405534405364,6.680599100197452,1.0,0.013866134649702766,0.05137001554151033,0.006556666439566913,13.0,1.0200777190915065,1.2108930803317826
3.251548383430877,6.344600645000405,1.0,0.010660018915908953,0.0810140389926821,-0.0025230788697433453,17.0,1.2678046925162105,1.123219978512382
3.3414682652423435,6.760833710576913,1.0,0.01108835383056811,0.05239903285059096,0.004763970632175362,14.0,1.2808089090493968,1.140299104368081
3.3592817773737145,6.6635485026932235,2.0,0.015617490777965398,0.0885406490745093,0.011059834479384092,17.0,1.433768042729065,1.1217764941315662
3.2856128189101654,6.714312008481885,1.0,0.010667463661435894,0.06270101492502635,0.012476257773130748,13.0,2.2215438551771176,0.8590490909072421
3.40775044036593,7.029149501534538,1.0,0.014201542373883935,0.056523986490670926,0.012482401007652777,13.0,0.9732519354255924,1.236861832819205
3.2542758111256322,6.318106350245706,1.0,0.010633777921723098,0.06631725150721647,0.002585757559063729,16.0,1.4502514862138929,1.0743158555315708
3.312148417523723,6.674217939602288,1.0,0.013527147157036568,0.044018807597546394,0.008040832894033215,10.0,1.7006644315967272,1.0249254739780835
3.2513495084948008,5.941394443461073,1.0,0.00935443624406096,0.06377710319911035,0.007220008572642538,15.0,2.2798358656306843,0.8589052628765675
3.344167282231945,6.414009517036647,1.0,0.010131377908123795,0.044057646075121484,0.003280969984683264,11.0,1.7108141030516386,1.0248382914669212
3.3231433604182055,6.553422210830588,1.0,0.011482454137737796,0.04891042249452454,0.0007598323887310389,11.0,1.5781537019129934,1.0637381460355049
3.2707540201147793,6.3360934120156855,1.0,0.011437603605925717,0.04689106366241166,0.003685925591194867,10.0,1.4986400618456601,1.0749123394613354
3.3431444968464117,6.776814062705012,1.0,0.011778888817491229,0.05780560897040904,0.0009117959774139987,13.0,1.9161748586621656,0.9964217517665998
3.327575430422183,6.510607235199599,1.0,0.012713710208344109,0.061008011110843884,0.01426399232956768,13.0,1.2113089778582542,1.1667342914116572
3.295755440650037,6.12184088227629,1.0,0.009652244275638933,0.05764397362440901,0.01521478788357456,14.0,2.195515072279801,0.8839234893795649
3.2550997215750894,6.475987851191987,1.0,0.0104308851011983,0.05627332838519726,0.011355530977330807,14.0,1.7665888380763324,0.9973806508033809
3.3033410989260754,6.247682056873296,1.0,0.01635995332274609,0.03653913240621395,0.011246590076191531,10.0,1.439912217676917,1.1064745151547792
3.3126598102164895,6.2520004839557295,1.0,0.01305961884343787,0.09240191365215034,0.010590080094157142,19.0,2.0927350594930525,0.9267002358148143
3.2940792090459685,6.183972752996765,1.0,0.010060105600536162,0.04309095715091291,0.009193217462753011,10.0,1.9291741826604984,0.9521468199349234
3.2618330586965167,6.478024206285745,1.0,0.012221814483772409,0.043578579063602456,0.0029435884540903365,10.0,1.6282010249362275,1.0441347895299564
3.300301153474629,6.113459827944822,1.0,0.012166167894144042,0.05734205865036875,0.0101661266306643,14.0,2.2091278530819842,0.8803002109379159
3.3416671401784193,6.339077665343656,1.0,0.02055361400509592,0.14730735700869382,0.044446208275169395,24.0,2.78730338046308,0.7666647815785372
3.2794761065969658,6.393901474459897,1.0,0.014457287874251712,0.03894548899862747,0.006009053531906495,10.0,1.131245207033309,1.1865633557502502
3.309960793226888,6.291321333776685,1.0,0.013552677952545444,0.04198649019379554,0.008786214323951344,10.0,1.8699061475091092,0.9756871468098063
3.2908403886584465,6.662045721864934,1.0,0.013644357396879081,0.04411926077249437,0.009011294477857932,10.0,1.3805490790478672,1.1210983097695162
3.3379453378032844,6.6578170760172135,1.0,0.011610915931636767,0.04563935097697598,0.006276855417395583,11.0,1.752188843920921,1.027445619032524
3.320813682595602,6.237941084135829,1.0,0.015361672913285274,0.042856150499732674,0.013819243294895379,10.0,1.5886157987416496,1.0417801960449404
3.27336780498892,6.427865230162908,1.0,0.015185399677248634,0.09417923141350351,0.01691112646486241,17.0,-1.0139022612510415,1.5214227946606553
3.264475254275811,6.187247616349693,1.0,0.013204390569254584,0.0401377725331047,0.014429649709998514,10.0,1.6194435400019747,1.0286403518708198
3.32862662651287,6.695290554922889,1.0,0.012356048536296682,0.05365390964869037,0.00765552335969684,11.0,1.287806637523588,1.1535812736843585
3.288198193079152,6.227286171367118,1.0,0.013125666334754982,0.037752621389808,0.006919563456172527,10.0,1.8604275244533972,0.985018284211244
3.2449855105403715,5.717988662017183,1.0,0.013038860193932078,0.10118612677816106,0.02266621513296969,26.0,2.6901995018122298,0.7382616701504912
3.3102164895732713,6.334775066189989,1.0,0.01040089897372859,0.0449293464275159,0.0066113180537732364,12.0,1.5590065469119714,1.0752592731392703
3.2794761065969658,5.999611218959419,1.0,0.010477336157948436,0.036132164275844085,0.0069796879550178825,10.0,1.9350744307866707,0.9346268419617729
3.2905562816069094,6.250085472244711,1.0,0.013202596140255207,0.04364356518300756,0.01512238089527636,10.0,1.8551988802487838,0.9770814613662262
3.317773737144156,6.482188748733278,1.0,0.014271771500872,0.06824329316942099,0.025008508601977168,15.0,1.5404633713665712,1.0838527812598588
3.3589692596170235,6.922286265740443,1.0,0.01569752151324677,0.1663399564224147,0.014344623790200912,24.0,1.8133229242556876,1.0608612688549235
3.2409796011136995,6.148844190155095,1.0,0.019001505032104626,0.05529724887720987,0.007143284397955564,14.0,0.20226899094020268,1.3319567321776833
3.304051366554918,6.522616099084943,1.0,0.011624225209714942,0.05752261254187966,0.0017434090524272767,13.0,1.720160712886576,1.0407453364696584
3.306238990851753,6.220538379472064,1.0,0.01773493034435847,0.09239709725944426,0.025720155918155088,21.0,2.674525166631773,0.7829934159209844
3.3178021478493096,6.056299365823231,1.0,0.0129874571753541,0.040170253199451104,0.008559126650038445,11.0,1.8625585197949097,0.9503746579528356
3.3080004545712827,6.519448555988034,1.0,0.01299337474661788,0.04888001587223346,0.010581984855096016,10.0,1.5344805725766753,1.0953900022053555
3.3516392976873686,7.994956860497716,1.0,0.013506339002304801,0.04561223106856834,0.010546496546351702,10.0,1.4858432645419206,1.1009921530583697
3.2831410875617935,6.152636920375139,1.0,0.014489185289908169,0.03311214673903703,0.005633591937262192,10.0,1.890548024886907,0.9666629560929563
3.2820614807659525,6.268962808878432,1.0,0.011972032553568046,0.04776646024164736,0.011391018795871953,12.0,1.7095272771553713,1.0313648398016817
3.356667992499574,6.613905542137581,2.0,0.01179437790057103,0.04443202528981594,0.007418381231843665,10.0,1.704111729197861,1.0355899504825352
3.354622421728507,6.448345377198853,1.0,0.01323373587069912,0.056369316362672985,0.011170749494255578,13.0,2.0381119464363397,0.9382866811639008
3.2573725779873857,5.933346324657813,1.0,0.011674254543784013,0.03568943957310419,0.005117491799221389,10.0,1.9934363412831941,0.9196495015488606
3.234246263992272,5.7390644858379085,1.0,0.009243593644024495,0.0334097349283015,0.0075665669695951145,10.0,1.8284814553202051,0.9574418091706681
3.3693107562929714,6.6387645942001265,1.0,0.015103617538990699,0.11240033421953577,0.009217885902846237,20.0,2.1053235648330837,0.9492176884645009
3.316324791181317,6.263155459274033,1.0,0.015501203072132763,0.03793730887486893,0.01347132551486772,10.0,1.8118084440343494,0.9840950997846538
3.310443775214501,6.4035740916661625,1.0,0.012396515209079695,0.0447387537181376,0.00902369252634282,11.0,1.5214939912034824,1.0625184583595937
3.3057844195692936,6.466494662609077,1.0,0.015537262021177445,0.047271315505618965,0.01305590573890302,10.0,1.7223833530307473,1.0286541388044368
3.2601568270924486,5.992027261465948,1.0,0.014022492897147798,0.04168864290452566,0.0064986456336302775,10.0,1.5456959202218679,1.0599821061342332
3.351894994033752,6.6455080397787905,1.0,0.010328742776686356,0.0508288231765156,0.011329362386684284,11.0,1.8975530042198296,0.9842270963097877
3.3283141087561794,6.5253247086663695,1.0,0.017525233399270257,0.04450943734701249,0.016932904774408602,10.0,1.0425500756035402,1.2089473503338124
3.3116938462412637,6.924145201564004,1.0,0.011110521961165687,0.053347202012016835,0.007920514846383158,13.0,1.7536628657706157,1.0198340393430065
3.3347917495312234,6.284915686030172,1.0,0.012602586835879448,0.058647431153503696,0.0030422437324059324,14.0,1.9502254963172132,0.9701388108790147
3.2901585317347575,5.97507372987875,1.0,0.01746269729936767,0.037665600723864934,0.007928584175135351,10.0,1.8211715480545927,0.9729225618420104
3.289078924938917,6.423872721722705,1.0,0.012159417887728563,0.04295863752987853,0.010226166720170068,10.0,1.242419656304638,1.1584525206181533
3.32348428888005,6.302592930605908,1.0,0.013346952084265132,0.07275795946978882,0.0025756814486646734,16.0,1.8239821124387026,1.0020323867492498
3.2834820160236378,6.557471920797549,1.0,0.018824695146005044,0.09754217134324354,0.009544999015586137,18.0,-0.7609166352795613,1.50227711321901
